locus_tag	ftype	length_bp	gene	EC_number	COG	product
APJDGCGO_00046	CDS	294			COG0776	DNA-binding protein HU
APJDGCGO_00047	CDS	888	sppA	3.4.21.-	COG0616	Putative signal peptide peptidase SppA
APJDGCGO_00048	CDS	1653	mltD	4.2.2.-	COG0741	Membrane-bound lytic murein transglycosylase D
APJDGCGO_00049	CDS	1050				hypothetical protein
APJDGCGO_00050	CDS	714	plsC	2.3.1.51	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
APJDGCGO_00051	CDS	1275	serS	6.1.1.11	COG0172	Serine--tRNA ligase
APJDGCGO_00052	CDS	1404	wecA	2.7.8.40		UDP-N-acetylgalactosamine-undecaprenyl-phosphate N-acetylgalactosaminephosphotransferase
APJDGCGO_00053	CDS	1539				hypothetical protein
APJDGCGO_00054	CDS	1281				hypothetical protein
APJDGCGO_00055	CDS	810	wbbD	2.4.1.303	COG0463	UDP-Gal:alpha-D-GlcNAc-diphosphoundecaprenol beta-1,3-galactosyltransferase
APJDGCGO_00056	CDS	1224				hypothetical protein
APJDGCGO_00057	CDS	1137				hypothetical protein
APJDGCGO_00058	CDS	1236				hypothetical protein
APJDGCGO_00059	CDS	1116	wzc	2.7.10.-	COG0489	Tyrosine-protein kinase wzc
APJDGCGO_00060	CDS	1191				hypothetical protein
APJDGCGO_00061	CDS	1308	wbpA	1.1.1.136	COG0677	UDP-N-acetyl-D-glucosamine 6-dehydrogenase
APJDGCGO_00062	CDS	1314	rkpK	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
APJDGCGO_00063	CDS	2094				hypothetical protein
APJDGCGO_00064	CDS	1014	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
APJDGCGO_00065	CDS	957				hypothetical protein
APJDGCGO_00066	CDS	3117	rpsA		COG0539	30S ribosomal protein S1
APJDGCGO_00067	CDS	1710				hypothetical protein
APJDGCGO_00068	CDS	741	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
APJDGCGO_00069	CDS	585	scpB		COG1386	Segregation and condensation protein B
APJDGCGO_00070	CDS	732	scpA_1		COG1354	Segregation and condensation protein A
APJDGCGO_00071	CDS	1023	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
APJDGCGO_00072	CDS	792	ykfC_1	3.4.14.13		Gamma-D-glutamyl-L-lysine dipeptidyl-peptidase
APJDGCGO_00073	CDS	1368	menF	5.4.4.2	COG1169	Isochorismate synthase MenF
APJDGCGO_00074	CDS	1737	menD	2.2.1.9	COG1165	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
APJDGCGO_00075	CDS	729	menH	4.2.99.20	COG0596	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
APJDGCGO_00076	CDS	822	menB	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
APJDGCGO_00077	CDS	894	menA	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
APJDGCGO_00078	CDS	1158	menC	4.2.1.113	COG1441	o-succinylbenzoate synthase
APJDGCGO_00079	CDS	1464	menE	6.2.1.26	COG0318	2-succinylbenzoate--CoA ligase
APJDGCGO_00080	CDS	1386	mepA		COG0534	Multidrug export protein MepA
APJDGCGO_00081	CDS	1305	smc_1			Chromosome partition protein Smc
APJDGCGO_00082	CDS	1236				hypothetical protein
APJDGCGO_00083	CDS	1719	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
APJDGCGO_00084	CDS	1584	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
APJDGCGO_00085	CDS	633	ycgM		COG0179	putative protein YcgM
APJDGCGO_00086	CDS	1827	uvrC		COG0322	UvrABC system protein C
APJDGCGO_00087	CDS	321	sufT_1			Fe-S protein maturation auxiliary factor SufT
APJDGCGO_00088	CDS	1290				hypothetical protein
APJDGCGO_00089	CDS	552				hypothetical protein
APJDGCGO_00090	CDS	405				hypothetical protein
APJDGCGO_00091	CDS	1515	dacC	3.4.16.4	COG2027	D-alanyl-D-alanine carboxypeptidase DacC
APJDGCGO_00092	CDS	1023		5.1.1.20	COG4948	L-Ala-D/L-Glu epimerase
APJDGCGO_00093	CDS	1044				hypothetical protein
APJDGCGO_00094	CDS	777	crt	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
APJDGCGO_00095	CDS	1494	trkH		COG0168	Trk system potassium uptake protein TrkH
APJDGCGO_00096	CDS	1353	trkA		COG0569	Trk system potassium uptake protein TrkA
APJDGCGO_00097	CDS	1026	ltaA	4.1.2.49		L-allo-threonine aldolase
APJDGCGO_00098	CDS	489				hypothetical protein
APJDGCGO_00099	CDS	1692	recN		COG0497	DNA repair protein RecN
APJDGCGO_00100	CDS	396				hypothetical protein
APJDGCGO_00101	CDS	1551	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
APJDGCGO_00102	CDS	360	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
APJDGCGO_00103	CDS	1236	lapB_1			Lipopolysaccharide assembly protein B
APJDGCGO_00104	CDS	669				hypothetical protein
APJDGCGO_00105	tRNA	85				tRNA-Leu(gag)
APJDGCGO_00106	CDS	384	secG		COG1314	Protein-export membrane protein SecG
APJDGCGO_00107	CDS	732	pgk/tpi_1		COG0126	Bifunctional PGK/TIM
APJDGCGO_00108	CDS	1206	pgk/tpi_2		COG0126	Bifunctional PGK/TIM
APJDGCGO_00109	CDS	1185	fba	4.1.2.13	COG0191	Fructose-bisphosphate aldolase
APJDGCGO_00110	CDS	597	purF	2.4.2.14		Amidophosphoribosyltransferase
APJDGCGO_00111	CDS	873	mak	2.7.1.4	COG1940	Fructokinase
APJDGCGO_00112	CDS	1353				hypothetical protein
APJDGCGO_00113	CDS	3522	smc_2		COG1196	Chromosome partition protein Smc
APJDGCGO_00114	CDS	345		3.9.1.-	COG0537	Purine nucleoside phosphoramidase
APJDGCGO_00115	CDS	729	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
APJDGCGO_00116	CDS	603				hypothetical protein
APJDGCGO_00117	CDS	420	rsbW	2.7.11.1	COG2172	Serine-protein kinase RsbW
APJDGCGO_00118	CDS	186				hypothetical protein
APJDGCGO_00119	CDS	639	dgk	2.7.1.113	COG1428	Deoxyguanosine kinase
APJDGCGO_00120	CDS	501	sulD		COG0801	Bifunctional folate synthesis protein
APJDGCGO_00121	CDS	366	folB	4.1.2.25	COG1539	Dihydroneopterin aldolase
APJDGCGO_00122	CDS	648	degU		COG2197	Transcriptional regulatory protein DegU
APJDGCGO_00123	CDS	1104	degS	2.7.13.3		Signal transduction histidine-protein kinase/phosphatase DegS
APJDGCGO_00124	tRNA	72				tRNA-Gly(ccc)
APJDGCGO_00125	CDS	2418	nrdZ	1.17.4.1		Vitamin B12-dependent ribonucleoside-diphosphate reductase
APJDGCGO_00126	CDS	912	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
APJDGCGO_00127	CDS	1773	mutL		COG0323	DNA mismatch repair protein MutL
APJDGCGO_00128	CDS	1689		2.1.2.5	COG3643	Glutamate formimidoyltransferase
APJDGCGO_00129	CDS	180				hypothetical protein
APJDGCGO_00130	CDS	639	rip2		COG1994	Putative zinc metalloprotease Rip2
APJDGCGO_00131	CDS	765	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
APJDGCGO_00132	CDS	474				hypothetical protein
APJDGCGO_00133	CDS	2685				hypothetical protein
APJDGCGO_00134	CDS	1053				hypothetical protein
APJDGCGO_00135	CDS	324	trxA_1		COG0526	Thioredoxin
APJDGCGO_00136	CDS	348	fbp	5.2.1.8	COG0545	FK506-binding protein
APJDGCGO_00137	CDS	1491	phoR_1	2.7.13.3	COG0642	Alkaline phosphatase synthesis sensor protein PhoR
APJDGCGO_00138	CDS	708	regX3		COG0745	Sensory transduction protein regX3
APJDGCGO_00139	CDS	4152	rgpB_1	3.4.22.37		Gingipain R2
APJDGCGO_00140	CDS	3117	rgpA	3.4.22.37		Gingipain R1
APJDGCGO_00141	CDS	2364	cpt_1	3.4.17.18		Carboxypeptidase T
APJDGCGO_00142	CDS	3000				hypothetical protein
APJDGCGO_00143	CDS	4500	rgpB_2	3.4.22.37		Gingipain R2
APJDGCGO_00144	CDS	1056				hypothetical protein
APJDGCGO_00145	CDS	1032				hypothetical protein
APJDGCGO_00146	CDS	876				hypothetical protein
APJDGCGO_00147	CDS	1119				hypothetical protein
APJDGCGO_00148	CDS	450	capC			Capsule biosynthesis protein CapC
APJDGCGO_00149	CDS	1179	capB			Capsule biosynthesis protein CapB
APJDGCGO_00150	CDS	1884				hypothetical protein
APJDGCGO_00151	CDS	486				hypothetical protein
APJDGCGO_00152	CDS	603				hypothetical protein
APJDGCGO_00153	CDS	225				hypothetical protein
APJDGCGO_00154	CDS	213				hypothetical protein
APJDGCGO_00155	CDS	180				hypothetical protein
APJDGCGO_00156	CDS	2964				hypothetical protein
APJDGCGO_00157	CDS	1917				putative protein
APJDGCGO_00158	CDS	294				hypothetical protein
APJDGCGO_00159	CDS	1869	bsn	3.1.-.-	COG2356	Extracellular ribonuclease
APJDGCGO_00160	CDS	513	dsbD_2	1.8.1.8		Thiol:disulfide interchange protein DsbD
APJDGCGO_00161	CDS	660				hypothetical protein
APJDGCGO_00162	CDS	195				hypothetical protein
APJDGCGO_00163	CDS	273				hypothetical protein
APJDGCGO_00164	CDS	2868				hypothetical protein
APJDGCGO_00165	CDS	207				hypothetical protein
APJDGCGO_00166	CDS	225				hypothetical protein
APJDGCGO_00167	CDS	240				hypothetical protein
APJDGCGO_00168	CDS	210				hypothetical protein
APJDGCGO_00169	CDS	594				hypothetical protein
APJDGCGO_00170	CDS	285				hypothetical protein
APJDGCGO_00171	CDS	720				hypothetical protein
APJDGCGO_00172	CDS	918				hypothetical protein
APJDGCGO_00173	CDS	729				hypothetical protein
APJDGCGO_00174	CDS	291				hypothetical protein
APJDGCGO_00175	CDS	456				hypothetical protein
APJDGCGO_00176	CDS	597	xerC_1		COG4973	Tyrosine recombinase XerC
APJDGCGO_00177	CDS	1116				hypothetical protein
APJDGCGO_00178	CDS	453				hypothetical protein
APJDGCGO_00179	CDS	384				hypothetical protein
APJDGCGO_00180	CDS	114				hypothetical protein
APJDGCGO_00181	CDS	357				hypothetical protein
APJDGCGO_00182	CDS	192				hypothetical protein
APJDGCGO_00183	CDS	1023	xerC_2		COG4974	Tyrosine recombinase XerC
APJDGCGO_00184	tRNA	75				tRNA-Met(cat)
APJDGCGO_00185	CDS	1809	dnaG	2.7.7.-	COG0358	DNA primase
APJDGCGO_00186	CDS	2373	mutS2	3.1.-.-		Endonuclease MutS2
APJDGCGO_00187	CDS	876				hypothetical protein
APJDGCGO_00188	CDS	444	yqeY		COG1610	putative protein YqeY
APJDGCGO_00189	CDS	474		2.7.2.4	COG0527	Aspartate kinase
APJDGCGO_00190	CDS	1296	phoR_2	2.7.13.3	COG0642	Alkaline phosphatase synthesis sensor protein PhoR
APJDGCGO_00191	CDS	387	phoP_1		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
APJDGCGO_00192	CDS	474	hyaD	3.4.23.-	COG0680	Hydrogenase 1 maturation protease
APJDGCGO_00193	CDS	1305	hoxH	1.12.1.2		NAD-reducing hydrogenase HoxS subunit beta
APJDGCGO_00194	CDS	735	hoxY	1.12.1.2		NAD-reducing hydrogenase HoxS subunit delta
APJDGCGO_00195	CDS	852	asrB		COG0543	Anaerobic sulfite reductase subunit B
APJDGCGO_00196	CDS	1035	asrA		COG1145	Anaerobic sulfite reductase subunit A
APJDGCGO_00197	CDS	648	lon1	3.4.21.53	COG0466	Lon protease 1
APJDGCGO_00198	CDS	342				hypothetical protein
APJDGCGO_00199	CDS	663	elbB	4.2.1.-	COG3155	Glyoxalase ElbB
APJDGCGO_00200	CDS	360	bphA3			Biphenyl dioxygenase ferredoxin subunit
APJDGCGO_00201	CDS	615	nudF	3.6.1.13	COG0494	ADP-ribose pyrophosphatase
APJDGCGO_00202	CDS	777				hypothetical protein
APJDGCGO_00203	CDS	2322				hypothetical protein
APJDGCGO_00204	CDS	1011				hypothetical protein
APJDGCGO_00205	CDS	846	glpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
APJDGCGO_00206	CDS	2424	quiP_1	3.5.1.97	COG2366	Acyl-homoserine lactone acylase QuiP
APJDGCGO_00207	CDS	453				hypothetical protein
APJDGCGO_00208	CDS	327				hypothetical protein
APJDGCGO_00209	CDS	531				hypothetical protein
APJDGCGO_00210	CDS	519				hypothetical protein
APJDGCGO_00211	CDS	546				hypothetical protein
APJDGCGO_00212	CDS	1401	cca		COG0617	Multifunctional CCA protein
APJDGCGO_00213	CDS	1203				hypothetical protein
APJDGCGO_00214	CDS	3903				hypothetical protein
APJDGCGO_00215	CDS	615	rdgB	3.6.1.66	COG0127	dITP/XTP pyrophosphatase
APJDGCGO_00216	CDS	6576				hypothetical protein
APJDGCGO_00217	CDS	912	ywaD	3.4.11.6	COG2234	Aminopeptidase YwaD
APJDGCGO_00218	CDS	1050				hypothetical protein
APJDGCGO_00219	CDS	849	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
APJDGCGO_00220	CDS	882				hypothetical protein
APJDGCGO_00221	CDS	1584				hypothetical protein
APJDGCGO_00222	CDS	1050				hypothetical protein
APJDGCGO_00223	CDS	831				hypothetical protein
APJDGCGO_00224	CDS	1296	patA	2.6.1.82	COG4992	Putrescine aminotransferase
APJDGCGO_00225	CDS	912				hypothetical protein
APJDGCGO_00226	CDS	1323	pepD	3.4.-.-	COG4690	Dipeptidase
APJDGCGO_00227	CDS	2181				hypothetical protein
APJDGCGO_00228	CDS	2865	yhcR_1	3.1.31.-	COG0737	Endonuclease YhcR
APJDGCGO_00229	CDS	1512				hypothetical protein
APJDGCGO_00230	CDS	2733	oar_1			Protein oar
APJDGCGO_00231	CDS	972				hypothetical protein
APJDGCGO_00232	CDS	1350				hypothetical protein
APJDGCGO_00233	CDS	504				hypothetical protein
APJDGCGO_00234	CDS	708				hypothetical protein
APJDGCGO_00235	CDS	429				hypothetical protein
APJDGCGO_00236	CDS	7392				hypothetical protein
APJDGCGO_00237	CDS	1806	ettA		COG0488	Energy-dependent translational throttle protein EttA
APJDGCGO_00238	CDS	6204	addA	3.1.-.-		ATP-dependent helicase/nuclease subunit A
APJDGCGO_00239	CDS	426				hypothetical protein
APJDGCGO_00240	CDS	210				hypothetical protein
APJDGCGO_00241	CDS	897				S-adenosylmethionine/S-adenosylhomocysteine transporter
APJDGCGO_00242	CDS	423				hypothetical protein
APJDGCGO_00243	CDS	501				hypothetical protein
APJDGCGO_00244	CDS	1122	senX3_1	2.7.13.3		Signal-transduction histidine kinase senX3
APJDGCGO_00245	CDS	843				hypothetical protein
APJDGCGO_00246	CDS	873				hypothetical protein
APJDGCGO_00247	CDS	1236	mepS	3.4.-.-	COG0791	Murein DD-endopeptidase MepS/Murein LD-carboxypeptidase
APJDGCGO_00248	CDS	1233				hypothetical protein
APJDGCGO_00249	CDS	2181	mrcA		COG5009	Penicillin-binding protein 1A
APJDGCGO_00250	CDS	774	amn	3.2.2.4	COG0775	AMP nucleosidase
APJDGCGO_00251	CDS	747				hypothetical protein
APJDGCGO_00252	CDS	5316				hypothetical protein
APJDGCGO_00253	CDS	531				hypothetical protein
APJDGCGO_00254	CDS	420				hypothetical protein
APJDGCGO_00255	CDS	369	ytrA		COG1725	HTH-type transcriptional repressor YtrA
APJDGCGO_00256	CDS	858	ytrB		COG1131	ABC transporter ATP-binding protein YtrB
APJDGCGO_00257	CDS	1002				hypothetical protein
APJDGCGO_00258	CDS	858				hypothetical protein
APJDGCGO_00259	CDS	795				hypothetical protein
APJDGCGO_00260	CDS	1263	bepC			Outer membrane efflux protein BepC
APJDGCGO_00261	CDS	1242	macA		COG0845	Macrolide export protein MacA
APJDGCGO_00262	CDS	708	yknY	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
APJDGCGO_00263	CDS	1221	macB_1	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
APJDGCGO_00264	CDS	1257	macB_2	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
APJDGCGO_00265	CDS	657				hypothetical protein
APJDGCGO_00266	CDS	1431	proS	6.1.1.15	COG0442	Proline--tRNA ligase
APJDGCGO_00267	CDS	1320				hypothetical protein
APJDGCGO_00268	CDS	1506				hypothetical protein
APJDGCGO_00269	CDS	1173				hypothetical protein
APJDGCGO_00270	CDS	789	frdC		COG2009	Fumarate reductase cytochrome b subunit
APJDGCGO_00271	CDS	1950	frdA	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
APJDGCGO_00272	CDS	747	frdB	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
APJDGCGO_00273	CDS	1971				hypothetical protein
APJDGCGO_00274	CDS	1179	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
APJDGCGO_00275	CDS	561	pabA	2.6.1.85	COG0512	Aminodeoxychorismate synthase component 2
APJDGCGO_00276	CDS	966				hypothetical protein
APJDGCGO_00277	CDS	720				hypothetical protein
APJDGCGO_00278	CDS	576			COG0759	Putative membrane protein insertion efficiency factor
APJDGCGO_00279	CDS	1263				hypothetical protein
APJDGCGO_00280	CDS	2232				hypothetical protein
APJDGCGO_00281	CDS	915	penP	3.5.2.6		Beta-lactamase
APJDGCGO_00282	CDS	789	suhB	3.1.3.11	COG0483	Fructose-1,6-bisphosphatase/inositol-1-monophosphatase
APJDGCGO_00283	CDS	723	thyX	2.1.1.148	COG1351	Flavin-dependent thymidylate synthase
APJDGCGO_00284	CDS	144				hypothetical protein
APJDGCGO_00285	CDS	1245	pfp	2.7.1.90	COG0205	Pyrophosphate--fructose 6-phosphate 1-phosphotransferase
APJDGCGO_00286	tRNA	76				tRNA-His(gtg)
APJDGCGO_00287	tRNA	73				tRNA-Glu(ttc)
APJDGCGO_00288	CDS	975				hypothetical protein
APJDGCGO_00289	CDS	975				hypothetical protein
APJDGCGO_00290	CDS	447				hypothetical protein
APJDGCGO_00291	CDS	621	pgsA1	2.7.8.11	COG0558	CDP-diacylglycerol--inositol 3-phosphatidyltransferase
APJDGCGO_00292	CDS	1311				hypothetical protein
APJDGCGO_00293	CDS	978				hypothetical protein
APJDGCGO_00294	CDS	435		2.3.1.-		Acetyltransferase
APJDGCGO_00295	CDS	582	ttdB	4.2.1.32	COG1838	L(+)-tartrate dehydratase subunit beta
APJDGCGO_00296	CDS	888	ttdA	4.2.1.32	COG1951	L(+)-tartrate dehydratase subunit alpha
APJDGCGO_00297	CDS	1029	korB	1.2.7.3	COG1013	2-oxoglutarate oxidoreductase subunit KorB
APJDGCGO_00298	CDS	1839	korA	1.2.7.3	COG0674	2-oxoglutarate oxidoreductase subunit KorA
APJDGCGO_00299	CDS	2391	lon	3.4.21.53		Lon protease
APJDGCGO_00300	CDS	1548	gabD	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)]
APJDGCGO_00301	CDS	405				hypothetical protein
APJDGCGO_00302	CDS	1785		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
APJDGCGO_00303	CDS	1422		4.1.2.27	COG0076	putative sphingosine-1-phosphate lyase
APJDGCGO_00304	CDS	1146				putative protein
APJDGCGO_00305	CDS	1044	ykfA_1	3.4.16.-	COG1619	putative murein peptide carboxypeptidase
APJDGCGO_00306	CDS	552				hypothetical protein
APJDGCGO_00307	CDS	2361	quiP_2	3.5.1.97	COG2366	Acyl-homoserine lactone acylase QuiP
APJDGCGO_00308	CDS	1119	glpD	1.1.5.3	COG0578	Aerobic glycerol-3-phosphate dehydrogenase
APJDGCGO_00309	CDS	1404	sdcS_1		COG0471	Sodium-dependent dicarboxylate transporter SdcS
APJDGCGO_00310	CDS	921				hypothetical protein
APJDGCGO_00311	CDS	1401	sdcS_2		COG0471	Sodium-dependent dicarboxylate transporter SdcS
APJDGCGO_00312	CDS	2859	phsA_1	1.8.5.5	COG0243	Thiosulfate reductase molybdopterin-containing subunit PhsA
APJDGCGO_00313	CDS	1611	ttrB_1		COG0437	Tetrathionate reductase subunit B
APJDGCGO_00314	CDS	1158		3.-.-.-		putative protein
APJDGCGO_00315	CDS	147				hypothetical protein
APJDGCGO_00316	CDS	516	dsrE2		COG2210	Sulfur carrier protein DsrE2
APJDGCGO_00317	CDS	237	tusA		COG0425	Sulfur carrier protein TusA
APJDGCGO_00318	CDS	351	bigR		COG0640	Biofilm growth-associated repressor
APJDGCGO_00319	CDS	2679	acn	4.2.1.3	COG1048	Aconitate hydratase A
APJDGCGO_00320	CDS	1107				hypothetical protein
APJDGCGO_00321	CDS	714				hypothetical protein
APJDGCGO_00322	CDS	1269				hypothetical protein
APJDGCGO_00323	CDS	1098	ypdA	2.7.13.3	COG3275	Sensor histidine kinase YpdA
APJDGCGO_00324	CDS	726	btsR		COG3279	Transcriptional regulatory protein BtsR
APJDGCGO_00325	CDS	711	log	3.2.2.-	COG1611	Cytokinin riboside 5'-monophosphate phosphoribohydrolase
APJDGCGO_00326	CDS	882				hypothetical protein
APJDGCGO_00327	CDS	486	ansB	3.5.1.1	COG0252	L-asparaginase 2
APJDGCGO_00328	CDS	294				hypothetical protein
APJDGCGO_00329	CDS	921				hypothetical protein
APJDGCGO_00330	CDS	1191	splB	4.1.99.14	COG1533	Spore photoproduct lyase
APJDGCGO_00331	CDS	648	tpm	2.1.1.67		Thiopurine S-methyltransferase
APJDGCGO_00332	CDS	435				hypothetical protein
APJDGCGO_00333	CDS	387				hypothetical protein
APJDGCGO_00334	CDS	639				hypothetical protein
APJDGCGO_00335	CDS	648				hypothetical protein
APJDGCGO_00336	CDS	408				hypothetical protein
APJDGCGO_00337	CDS	417				hypothetical protein
APJDGCGO_00338	CDS	612	tolQ		COG0811	Protein TolQ
APJDGCGO_00339	CDS	1596	ctpB	3.4.21.102	COG0793	Carboxy-terminal processing protease CtpB
APJDGCGO_00340	CDS	741				hypothetical protein
APJDGCGO_00341	CDS	3234				hypothetical protein
APJDGCGO_00342	CDS	1581	isp	3.4.21.-	COG1404	Major intracellular serine protease
APJDGCGO_00343	CDS	918				hypothetical protein
APJDGCGO_00344	CDS	1713				hypothetical protein
APJDGCGO_00345	CDS	870			COG1073	putative protein
APJDGCGO_00346	CDS	714				hypothetical protein
APJDGCGO_00347	CDS	1383	tpl_1	4.1.99.2	COG3033	Tyrosine phenol-lyase
APJDGCGO_00348	CDS	3039	aprX	3.4.21.-	COG1404	Serine protease AprX
APJDGCGO_00349	CDS	1590	aprE	3.4.21.62	COG1404	Subtilisin E
APJDGCGO_00350	CDS	615	fadR			Fatty acid metabolism regulator protein
APJDGCGO_00351	CDS	1317				hypothetical protein
APJDGCGO_00352	CDS	1077	czcB			Cobalt-zinc-cadmium resistance protein CzcB
APJDGCGO_00353	CDS	3102	swrC_1		COG0841	Swarming motility protein SwrC
APJDGCGO_00354	CDS	231				hypothetical protein
APJDGCGO_00355	CDS	387				hypothetical protein
APJDGCGO_00356	CDS	3714	speE	2.5.1.16	COG0421	Polyamine aminopropyltransferase
APJDGCGO_00357	CDS	1998	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
APJDGCGO_00358	CDS	1386	ansA	3.5.1.1	COG0252	L-asparaginase 1
APJDGCGO_00359	CDS	1101	fldC	4.2.1.-		(R)-phenyllactyl-CoA dehydratase beta subunit
APJDGCGO_00360	CDS	1323	fldB	4.2.1.-		(R)-phenyllactyl-CoA dehydratase alpha subunit
APJDGCGO_00361	CDS	810	fldI	3.6.1.-		(R)-phenyllactate dehydratase activator
APJDGCGO_00362	CDS	489				hypothetical protein
