locus_tag	ftype	length_bp	gene	EC_number	COG	product
CDCFFNGI_00039	CDS	552	apt	2.4.2.7	COG0503	Adenine phosphoribosyltransferase
CDCFFNGI_00040	CDS	1221	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
CDCFFNGI_00041	CDS	684	yohD		COG0586	Inner membrane protein YohD
CDCFFNGI_00042	CDS	1392	pepA	3.4.11.1	COG0260	Cytosol aminopeptidase
CDCFFNGI_00043	CDS	477		2.8.1.-	COG0607	Sulfurtransferase
CDCFFNGI_00044	CDS	408	xcpT		COG2165	Type II secretion system protein G
CDCFFNGI_00045	CDS	522				hypothetical protein
CDCFFNGI_00046	CDS	1215	epsF_1		COG1459	Type II secretion system protein F
CDCFFNGI_00047	CDS	1185				hypothetical protein
CDCFFNGI_00048	CDS	723	ybeM	3.5.1.-		Deaminated glutathione amidase
CDCFFNGI_00049	CDS	1263	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
CDCFFNGI_00050	CDS	1221	alaC	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaC
CDCFFNGI_00051	CDS	840				hypothetical protein
CDCFFNGI_00052	CDS	693	rlmB	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
CDCFFNGI_00053	CDS	480				hypothetical protein
CDCFFNGI_00054	CDS	822	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
CDCFFNGI_00055	CDS	204	rpmE		COG0254	50S ribosomal protein L31
CDCFFNGI_00056	CDS	879		5.4.99.-	COG0564	putative RNA pseudouridine synthase
CDCFFNGI_00057	CDS	600				hypothetical protein
CDCFFNGI_00058	CDS	564	purN	2.1.2.2		Phosphoribosylglycinamide formyltransferase
CDCFFNGI_00059	CDS	1329	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
CDCFFNGI_00060	CDS	735				hypothetical protein
CDCFFNGI_00061	CDS	711				hypothetical protein
CDCFFNGI_00062	CDS	507				hypothetical protein
CDCFFNGI_00063	CDS	567				hypothetical protein
CDCFFNGI_00064	CDS	624				hypothetical protein
CDCFFNGI_00065	CDS	93				hypothetical protein
CDCFFNGI_00066	CDS	237				hypothetical protein
CDCFFNGI_00067	CDS	891	ccoP			Cbb3-type cytochrome c oxidase subunit CcoP
CDCFFNGI_00068	CDS	222				hypothetical protein
CDCFFNGI_00069	CDS	666				hypothetical protein
CDCFFNGI_00070	CDS	1473	ccoN1	1.9.3.1	COG3278	Cbb3-type cytochrome c oxidase subunit CcoN1
CDCFFNGI_00071	CDS	207				hypothetical protein
CDCFFNGI_00072	CDS	2397	copA	3.6.3.54	COG2217	Copper-exporting P-type ATPase
CDCFFNGI_00073	CDS	1362	yccM		COG0348	Putative electron transport protein YccM
CDCFFNGI_00074	CDS	597	ahpC	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
CDCFFNGI_00075	CDS	384	nlr	1.15.1.1		Neelaredoxin
CDCFFNGI_00076	CDS	2385	nrdA	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase 1 subunit alpha
CDCFFNGI_00077	tRNA	77				tRNA-Arg(tcg)
CDCFFNGI_00078	CDS	1254				hypothetical protein
CDCFFNGI_00079	CDS	738	tauB	3.6.3.36	COG4525	Taurine import ATP-binding protein TauB
CDCFFNGI_00080	CDS	783	ssuC		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
CDCFFNGI_00081	CDS	978				hypothetical protein
CDCFFNGI_00082	CDS	741	rcnA		COG2215	Nickel/cobalt efflux system RcnA
CDCFFNGI_00083	CDS	528				hypothetical protein
CDCFFNGI_00084	CDS	348				hypothetical protein
CDCFFNGI_00085	CDS	1173				hypothetical protein
CDCFFNGI_00086	CDS	570	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
CDCFFNGI_00087	CDS	1188				hypothetical protein
CDCFFNGI_00088	CDS	198	rpmI			50S ribosomal protein L35
CDCFFNGI_00089	CDS	357	rplT		COG0292	50S ribosomal protein L20
CDCFFNGI_00090	CDS	225				hypothetical protein
CDCFFNGI_00091	CDS	1491	sqr	1.8.5.4	COG0446	Sulfide-quinone reductase
CDCFFNGI_00092	CDS	567	mobA	2.7.7.77	COG0746	putative molybdenum cofactor guanylyltransferase
CDCFFNGI_00093	CDS	1281	dmdA	4.2.1.85		2,3-dimethylmalate dehydratase large subunit
CDCFFNGI_00094	CDS	489				hypothetical protein
CDCFFNGI_00095	CDS	1785	asnB	6.3.5.4	COG0367	Asparagine synthetase [glutamine-hydrolyzing] 1
CDCFFNGI_00096	CDS	276				hypothetical protein
CDCFFNGI_00097	CDS	321				hypothetical protein
CDCFFNGI_00098	CDS	672				hypothetical protein
CDCFFNGI_00099	CDS	216				hypothetical protein
CDCFFNGI_00100	CDS	1179	evgS	2.7.13.3	COG0784	Sensor protein EvgS
CDCFFNGI_00101	CDS	663	qseB			Transcriptional regulatory protein QseB
CDCFFNGI_00102	CDS	1581	lcfB	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
CDCFFNGI_00103	CDS	1188				hypothetical protein
CDCFFNGI_00104	CDS	1368	glmE	5.4.99.1		Glutamate mutase epsilon subunit
CDCFFNGI_00105	CDS	396	glmS	5.4.99.1		Glutamate mutase sigma subunit
CDCFFNGI_00106	CDS	507		4.1.3.17		Putative 4-hydroxy-4-methyl-2-oxoglutarate aldolase
CDCFFNGI_00107	CDS	300				hypothetical protein
CDCFFNGI_00108	CDS	678	yedW_2		COG0745	putative transcriptional regulatory protein YedW
CDCFFNGI_00109	CDS	1029	cusS	2.7.13.3	COG0642	Sensor kinase CusS
CDCFFNGI_00110	CDS	528	aer_3		COG0840	Aerotaxis receptor
CDCFFNGI_00111	CDS	618				hypothetical protein
CDCFFNGI_00112	CDS	747	napG		COG1145	Ferredoxin-type protein NapG
CDCFFNGI_00113	CDS	1215	nosD_1			putative ABC transporter binding protein NosD
CDCFFNGI_00114	CDS	1698	napH		COG0348	Ferredoxin-type protein NapH
CDCFFNGI_00115	CDS	549				hypothetical protein
CDCFFNGI_00116	CDS	2610	nosZ	1.7.2.4		Nitrous-oxide reductase
CDCFFNGI_00117	CDS	348				hypothetical protein
CDCFFNGI_00118	CDS	690	norC		COG2010	Nitric oxide reductase subunit C
CDCFFNGI_00119	CDS	1419	norB	1.7.2.5	COG3256	Nitric oxide reductase subunit B
CDCFFNGI_00120	CDS	153				hypothetical protein
CDCFFNGI_00121	CDS	1626	nirS	1.7.2.1		Nitrite reductase
CDCFFNGI_00122	CDS	1122				hypothetical protein
CDCFFNGI_00123	CDS	189				hypothetical protein
CDCFFNGI_00124	CDS	414	esiB_1			Secretory immunoglobulin A-binding protein EsiB
CDCFFNGI_00125	CDS	321	petJ			Cytochrome c6
CDCFFNGI_00126	CDS	1122	mftC	2.-.-.-	COG0535	Putative mycofactocin radical SAM maturase MftC
CDCFFNGI_00127	CDS	1146				hypothetical protein
CDCFFNGI_00128	CDS	741	cysG		COG0007	Siroheme synthase
CDCFFNGI_00129	CDS	900	trpD_1	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
CDCFFNGI_00130	CDS	1173				hypothetical protein
CDCFFNGI_00131	CDS	390				hypothetical protein
CDCFFNGI_00132	CDS	438				hypothetical protein
CDCFFNGI_00133	CDS	1008				hypothetical protein
CDCFFNGI_00134	CDS	573	sirC	1.3.1.76		Precorrin-2 dehydrogenase
CDCFFNGI_00135	CDS	390				hypothetical protein
CDCFFNGI_00136	CDS	969				hypothetical protein
CDCFFNGI_00137	CDS	1257				hypothetical protein
CDCFFNGI_00138	CDS	339	glnB		COG0347	Nitrogen regulatory protein P-II
CDCFFNGI_00139	CDS	1176	nrgA			Ammonium transporter
CDCFFNGI_00140	CDS	693				hypothetical protein
CDCFFNGI_00141	CDS	738				hypothetical protein
CDCFFNGI_00142	CDS	357				hypothetical protein
CDCFFNGI_00143	CDS	2397	topA	5.99.1.2		DNA topoisomerase 1
CDCFFNGI_00144	CDS	525				hypothetical protein
CDCFFNGI_00145	CDS	867	bioB	2.8.1.6		Biotin synthase
CDCFFNGI_00146	CDS	1140	amhT		COG0475	Ammonium/H(+) antiporter subunit AmhT
CDCFFNGI_00147	CDS	468				hypothetical protein
CDCFFNGI_00148	CDS	249				hypothetical protein
CDCFFNGI_00149	CDS	1275	eno	4.2.1.11	COG0148	Enolase
CDCFFNGI_00150	CDS	1020	recA		COG0468	Protein RecA
CDCFFNGI_00151	CDS	1317	proS	6.1.1.15	COG0442	Proline--tRNA ligase
CDCFFNGI_00152	CDS	474				hypothetical protein
CDCFFNGI_00153	CDS	843				hypothetical protein
CDCFFNGI_00154	CDS	966	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
CDCFFNGI_00155	CDS	273			COG2863	Cytochrome c-553
CDCFFNGI_00156	CDS	588	ddpF		COG1124	putative D,D-dipeptide transport ATP-binding protein DdpF
CDCFFNGI_00157	CDS	927	hemH	4.99.1.1	COG0276	Ferrochelatase
CDCFFNGI_00158	CDS	2355				hypothetical protein
CDCFFNGI_00159	CDS	669	trmD	2.1.1.228	COG0336	tRNA (guanine-N(1)-)-methyltransferase
CDCFFNGI_00160	CDS	357	rplS		COG0335	50S ribosomal protein L19
CDCFFNGI_00161	CDS	1434				hypothetical protein
CDCFFNGI_00162	CDS	747				hypothetical protein
CDCFFNGI_00163	CDS	960				hypothetical protein
CDCFFNGI_00164	CDS	900				hypothetical protein
CDCFFNGI_00165	CDS	372				hypothetical protein
CDCFFNGI_00166	CDS	828			COG1721	putative protein
CDCFFNGI_00167	CDS	939				hypothetical protein
CDCFFNGI_00168	CDS	513	aroK	2.7.1.71	COG0703	Shikimate kinase
CDCFFNGI_00169	CDS	1293	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
CDCFFNGI_00170	CDS	252				hypothetical protein
CDCFFNGI_00171	CDS	294				hypothetical protein
CDCFFNGI_00172	CDS	1884	dnaK_1			Chaperone protein DnaK
CDCFFNGI_00173	CDS	594	grpE			Protein GrpE
CDCFFNGI_00174	CDS	786	hrcA		COG1420	Heat-inducible transcription repressor HrcA
CDCFFNGI_00175	CDS	396	dsbD_1	1.8.1.8		Thiol:disulfide interchange protein DsbD
CDCFFNGI_00176	CDS	1719	dsbD_2	1.8.1.8	COG4232	Thiol:disulfide interchange protein DsbD
CDCFFNGI_00177	CDS	285				hypothetical protein
CDCFFNGI_00178	CDS	465				hypothetical protein
CDCFFNGI_00179	CDS	927				hypothetical protein
CDCFFNGI_00180	CDS	435				hypothetical protein
CDCFFNGI_00181	CDS	375	dsbD_3	1.8.1.8		Thiol:disulfide interchange protein DsbD
CDCFFNGI_00182	CDS	564				hypothetical protein
CDCFFNGI_00183	CDS	714				hypothetical protein
CDCFFNGI_00184	CDS	552				hypothetical protein
CDCFFNGI_00185	CDS	459				hypothetical protein
CDCFFNGI_00186	CDS	774	ttcA	2.8.1.-	COG0037	tRNA-cytidine(32) 2-sulfurtransferase
CDCFFNGI_00187	CDS	477				hypothetical protein
CDCFFNGI_00188	CDS	531				hypothetical protein
CDCFFNGI_00189	CDS	1431	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
CDCFFNGI_00190	CDS	744		3.5.4.16	COG0327	GTP cyclohydrolase 1 type 2
CDCFFNGI_00191	CDS	720				hypothetical protein
CDCFFNGI_00192	CDS	750				hypothetical protein
CDCFFNGI_00193	CDS	312	atpE		COG0636	ATP synthase subunit c
CDCFFNGI_00194	CDS	471				hypothetical protein
CDCFFNGI_00195	CDS	834				hypothetical protein
CDCFFNGI_00196	CDS	756	msrB	1.8.4.12	COG0229	Peptide methionine sulfoxide reductase MsrB
CDCFFNGI_00197	CDS	597				hypothetical protein
CDCFFNGI_00198	CDS	654	mprA		COG0745	Response regulator MprA
CDCFFNGI_00199	CDS	1044	qseC	2.7.13.3		Sensor protein QseC
CDCFFNGI_00200	CDS	2436				hypothetical protein
CDCFFNGI_00201	CDS	429				hypothetical protein
CDCFFNGI_00202	CDS	1137	macA		COG0845	Macrolide export protein MacA
CDCFFNGI_00203	CDS	1146			COG0577	putative ABC transporter permease
CDCFFNGI_00204	CDS	717	lolD	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
CDCFFNGI_00205	CDS	1254				hypothetical protein
CDCFFNGI_00206	CDS	426	yqaA		COG1238	Inner membrane protein YqaA
CDCFFNGI_00207	CDS	951				hypothetical protein
CDCFFNGI_00208	CDS	423	hcpA	3.5.2.6	COG0790	Beta-lactamase HcpA
CDCFFNGI_00209	CDS	570				hypothetical protein
CDCFFNGI_00210	CDS	795				hypothetical protein
CDCFFNGI_00211	CDS	1179				hypothetical protein
CDCFFNGI_00212	CDS	639	artM		COG1126	Arginine transport ATP-binding protein ArtM
CDCFFNGI_00213	CDS	477				hypothetical protein
CDCFFNGI_00214	CDS	828	nosY		COG1277	putative ABC transporter permease protein NosY
CDCFFNGI_00215	CDS	519				hypothetical protein
CDCFFNGI_00216	CDS	1221	nosD_2			putative ABC transporter binding protein NosD
CDCFFNGI_00217	CDS	468				hypothetical protein
CDCFFNGI_00218	CDS	741				hypothetical protein
CDCFFNGI_00219	CDS	960				hypothetical protein
CDCFFNGI_00220	CDS	669	yknY	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
CDCFFNGI_00221	CDS	177				hypothetical protein
CDCFFNGI_00222	CDS	825	fabI	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
CDCFFNGI_00223	CDS	711	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
CDCFFNGI_00224	CDS	2100	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
CDCFFNGI_00225	CDS	228				hypothetical protein
CDCFFNGI_00226	CDS	495				hypothetical protein
CDCFFNGI_00227	CDS	165				hypothetical protein
CDCFFNGI_00228	CDS	702	queE_2	4.3.99.3		7-carboxy-7-deazaguanine synthase
CDCFFNGI_00229	CDS	672	arlR		COG0745	Response regulator ArlR
CDCFFNGI_00230	CDS	1149				Blue-light-activated protein
CDCFFNGI_00231	CDS	1014	gapB	1.2.1.59	COG0057	Glyceraldehyde-3-phosphate dehydrogenase 2
CDCFFNGI_00232	CDS	1194	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
CDCFFNGI_00233	CDS	993	gapA	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase 1
CDCFFNGI_00234	CDS	489	nadD	2.7.7.18	COG1057	putative nicotinate-nucleotide adenylyltransferase
CDCFFNGI_00235	CDS	330	rsfS		COG0799	Ribosomal silencing factor RsfS
CDCFFNGI_00236	CDS	1173				hypothetical protein
CDCFFNGI_00237	CDS	2778	addA	3.1.-.-	COG1074	ATP-dependent helicase/nuclease subunit A
CDCFFNGI_00238	CDS	864	mqnD	4.1.-.-	COG2107	1,4-dihydroxy-6-naphtoate synthase
CDCFFNGI_00239	CDS	228			COG4628	DNA-binding protein
CDCFFNGI_00240	CDS	924	rlmF	2.1.1.181	COG3129	Ribosomal RNA large subunit methyltransferase F
CDCFFNGI_00241	CDS	774	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
CDCFFNGI_00242	CDS	297				hypothetical protein
CDCFFNGI_00243	CDS	903	ispB	2.5.1.90	COG0142	Octaprenyl diphosphate synthase
CDCFFNGI_00244	CDS	1320	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
CDCFFNGI_00245	CDS	852	malK	3.6.3.19	COG3839	Maltose/maltodextrin import ATP-binding protein MalK
CDCFFNGI_00246	CDS	690	cysT			Sulfate transport system permease protein CysT
CDCFFNGI_00247	CDS	396				hypothetical protein
CDCFFNGI_00248	CDS	741	modA		COG0725	Molybdate-binding protein ModA
CDCFFNGI_00249	CDS	2529	glnD		COG2844	Bifunctional uridylyltransferase/uridylyl-removing enzyme
CDCFFNGI_00250	CDS	636	crp		COG0664	cAMP-activated global transcriptional regulator CRP
CDCFFNGI_00251	CDS	786				hypothetical protein
CDCFFNGI_00252	CDS	381	exbD_1		COG0848	Biopolymer transport protein ExbD
CDCFFNGI_00253	CDS	444	tolQ_1		COG0811	Protein TolQ
CDCFFNGI_00254	CDS	1287	metK	2.5.1.6		S-adenosylmethionine synthase
CDCFFNGI_00255	CDS	288		1.-.-.-	COG1359	Putative monooxygenase
CDCFFNGI_00256	CDS	1155				hypothetical protein
CDCFFNGI_00257	CDS	1563	lsrK	2.7.1.189	COG1070	Autoinducer-2 kinase
CDCFFNGI_00258	CDS	864	accD	6.4.1.2	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
CDCFFNGI_00259	CDS	264				hypothetical protein
CDCFFNGI_00260	CDS	459	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
CDCFFNGI_00261	CDS	360	dksA			RNA polymerase-binding transcription factor DksA
CDCFFNGI_00262	CDS	1020				hypothetical protein
CDCFFNGI_00263	CDS	942	dus	1.3.1.-	COG0042	putative tRNA-dihydrouridine synthase
CDCFFNGI_00264	rRNA	111				5S ribosomal RNA
CDCFFNGI_00265	CDS	1173	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
CDCFFNGI_00266	CDS	1287				hypothetical protein
CDCFFNGI_00267	CDS	993	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
CDCFFNGI_00268	CDS	1107	mrdB	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
CDCFFNGI_00269	CDS	456				hypothetical protein
CDCFFNGI_00270	tRNA	77				tRNA-Asp(gtc)
CDCFFNGI_00271	CDS	501	petA	1.10.2.2	COG0723	Ubiquinol-cytochrome c reductase iron-sulfur subunit
CDCFFNGI_00272	CDS	1251	petB		COG1290	Cytochrome b
CDCFFNGI_00273	CDS	882				hypothetical protein
CDCFFNGI_00274	CDS	672	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
CDCFFNGI_00275	CDS	405				hypothetical protein
CDCFFNGI_00276	CDS	1227	moeA	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase
CDCFFNGI_00277	CDS	690	queC	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
CDCFFNGI_00278	CDS	537				hypothetical protein
CDCFFNGI_00279	CDS	891				hypothetical protein
CDCFFNGI_00280	CDS	996	trpD_2	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
CDCFFNGI_00281	CDS	249			COG1188	putative protein
CDCFFNGI_00282	CDS	336				hypothetical protein
CDCFFNGI_00283	CDS	3243	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
CDCFFNGI_00284	CDS	378	hspR		COG0789	Putative heat shock protein HspR
CDCFFNGI_00285	CDS	885	cbpA		COG2214	Curved DNA-binding protein
CDCFFNGI_00286	CDS	465	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
CDCFFNGI_00287	CDS	834	purU	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
CDCFFNGI_00288	CDS	1266	maeB	1.1.1.40	COG0281	NADP-dependent malic enzyme
CDCFFNGI_00289	CDS	582				hypothetical protein
CDCFFNGI_00290	CDS	1176	mnmC_1		COG0665	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
CDCFFNGI_00291	CDS	318				hypothetical protein
CDCFFNGI_00292	CDS	1110				hypothetical protein
CDCFFNGI_00293	CDS	1344	mqo	1.1.5.4	COG0579	Malate:quinone oxidoreductase
CDCFFNGI_00294	CDS	1293	gltA	2.3.3.16	COG0372	Citrate synthase
CDCFFNGI_00295	CDS	1992	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
CDCFFNGI_00296	CDS	183				hypothetical protein
CDCFFNGI_00297	CDS	504				hypothetical protein
CDCFFNGI_00298	CDS	1452	ftsH2	3.4.24.-		ATP-dependent zinc metalloprotease FtsH 2
CDCFFNGI_00299	CDS	1296	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
CDCFFNGI_00300	CDS	1629				hypothetical protein
CDCFFNGI_00301	CDS	1035	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
CDCFFNGI_00302	CDS	1251	argG	6.3.4.5	COG0137	Argininosuccinate synthase
CDCFFNGI_00303	CDS	1095	cpg2	3.4.17.11		Carboxypeptidase G2
CDCFFNGI_00304	CDS	918	lysX_1	6.3.2.43	COG0189	Alpha-aminoadipate--LysW ligase LysX
CDCFFNGI_00305	CDS	1422	lysX_2	6.3.2.43	COG0189	Alpha-aminoadipate--LysW ligase LysX
CDCFFNGI_00306	CDS	2610	scpD	3.4.17.18	COG2866	Zinc carboxypeptidase
CDCFFNGI_00307	CDS	528	yrdA		COG0663	Protein YrdA
CDCFFNGI_00308	CDS	1350	radA	3.6.4.-	COG1066	DNA repair protein RadA
CDCFFNGI_00309	CDS	279				hypothetical protein
CDCFFNGI_00310	CDS	432	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
CDCFFNGI_00311	CDS	918	yrbG		COG0530	Inner membrane protein YrbG
CDCFFNGI_00312	CDS	1509				hypothetical protein
CDCFFNGI_00313	CDS	1278	pepD	3.4.13.18	COG2195	Cytosol non-specific dipeptidase
CDCFFNGI_00314	CDS	2745	ccsA			Cytochrome c biogenesis protein CcsA
CDCFFNGI_00315	CDS	402				hypothetical protein
CDCFFNGI_00316	CDS	918	cmoB	2.5.1.-	COG0500	tRNA U34 carboxymethyltransferase
CDCFFNGI_00317	CDS	774	polC_1	2.7.7.7		DNA polymerase III PolC-type
CDCFFNGI_00318	CDS	603	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
CDCFFNGI_00319	CDS	642	rpe	5.1.3.1		Ribulose-phosphate 3-epimerase
CDCFFNGI_00320	CDS	348				hypothetical protein
CDCFFNGI_00321	CDS	459				hypothetical protein
CDCFFNGI_00322	CDS	1791	lepA	3.6.5.-		Elongation factor 4
CDCFFNGI_00323	CDS	978				hypothetical protein
CDCFFNGI_00324	CDS	573	pyrE_1	2.4.2.10		Orotate phosphoribosyltransferase
CDCFFNGI_00325	CDS	609	hisH	2.4.2.-	COG0118	Imidazole glycerol phosphate synthase subunit HisH
CDCFFNGI_00326	CDS	864				Epimerase family protein
CDCFFNGI_00327	CDS	708	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
CDCFFNGI_00328	CDS	1308	ctpA	3.4.21.102	COG0793	Carboxy-terminal processing protease CtpA
CDCFFNGI_00329	CDS	954	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
CDCFFNGI_00330	CDS	246	purS	6.3.5.3	COG1828	Phosphoribosylformylglycinamidine synthase subunit PurS
CDCFFNGI_00331	CDS	672	purQ	6.3.5.3	COG0047	Phosphoribosylformylglycinamidine synthase subunit PurQ
CDCFFNGI_00332	CDS	1038				hypothetical protein
CDCFFNGI_00333	CDS	687	plsC	2.3.1.51	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
CDCFFNGI_00334	CDS	1020	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
CDCFFNGI_00335	CDS	1236	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
CDCFFNGI_00336	CDS	1908	penA	3.4.16.4	COG0768	putative peptidoglycan D,D-transpeptidase PenA
CDCFFNGI_00337	CDS	2583	clpB			Chaperone protein ClpB
CDCFFNGI_00338	CDS	135	rpmH		COG0230	50S ribosomal protein L34
CDCFFNGI_00339	CDS	135				hypothetical protein
CDCFFNGI_00340	CDS	1635	yidC		COG0706	Membrane protein insertase YidC
CDCFFNGI_00341	CDS	681				hypothetical protein
CDCFFNGI_00342	CDS	1338	mnmE	3.6.5.-	COG0486	tRNA modification GTPase MnmE
CDCFFNGI_00343	CDS	429				hypothetical protein
CDCFFNGI_00344	CDS	1794	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
CDCFFNGI_00345	tRNA	77				tRNA-Glu(ttc)
CDCFFNGI_00346	CDS	621		3.4.11.-	COG0006	Aminopeptidase
