locus_tag	ftype	length_bp	gene	EC_number	COG	product
NJBCCNCG_00086	CDS	1257	tdcB	4.3.1.19	COG1171	L-threonine ammonia-lyase
NJBCCNCG_00087	CDS	495	greA		COG0782	Transcription elongation factor GreA
NJBCCNCG_00088	CDS	447				hypothetical protein
NJBCCNCG_00089	CDS	231				hypothetical protein
NJBCCNCG_00090	CDS	717				hypothetical protein
NJBCCNCG_00091	CDS	786		2.5.1.68	COG0020	(2Z,6E)-farnesyl diphosphate synthase
NJBCCNCG_00092	CDS	1350			COG1702	PhoH-like protein
NJBCCNCG_00093	CDS	1401	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
NJBCCNCG_00094	CDS	648	mtcA2	4.2.1.1	COG0288	Carbonic anhydrase 2
NJBCCNCG_00095	CDS	651				hypothetical protein
NJBCCNCG_00096	CDS	225	xseB	3.1.11.6	COG1722	Exodeoxyribonuclease 7 small subunit
NJBCCNCG_00097	CDS	1209	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
NJBCCNCG_00098	CDS	1074	ispH2	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase 2
NJBCCNCG_00099	CDS	1023	fba	4.1.2.13		Fructose-bisphosphate aldolase
NJBCCNCG_00100	CDS	996	glpX	3.1.3.11	COG1494	Fructose-1,6-bisphosphatase class 2
NJBCCNCG_00101	CDS	1179				hypothetical protein
NJBCCNCG_00102	CDS	1074	ychF		COG0012	Ribosome-binding ATPase YchF
NJBCCNCG_00103	CDS	633	lon	3.4.21.53	COG0466	Lon protease
NJBCCNCG_00104	CDS	1389				hypothetical protein
NJBCCNCG_00105	CDS	987	lacF			Lactose transport system permease protein LacF
NJBCCNCG_00106	CDS	936	araQ_1		COG0395	L-arabinose transport system permease protein AraQ
NJBCCNCG_00107	CDS	771		3.2.1.21		Bifunctional beta-D-glucosidase/beta-D-fucosidase
NJBCCNCG_00108	CDS	261	rpsT		COG0268	30S ribosomal protein S20
NJBCCNCG_00109	CDS	1851	lepA	3.6.5.-	COG0481	Elongation factor 4
NJBCCNCG_00110	CDS	414				hypothetical protein
NJBCCNCG_00111	CDS	948	ribF			Riboflavin biosynthesis protein RibF
NJBCCNCG_00112	CDS	1239	yycB		COG2807	putative transporter YycB
NJBCCNCG_00113	CDS	972	deoR_1		COG2390	Deoxyribonucleoside regulator
NJBCCNCG_00114	CDS	1011	deoC	4.1.2.4	COG0274	Deoxyribose-phosphate aldolase
NJBCCNCG_00115	CDS	1458	aldA	1.2.1.3		Putative aldehyde dehydrogenase AldA
NJBCCNCG_00116	CDS	864	betB	1.2.1.8	COG1012	NAD/NADP-dependent betaine aldehyde dehydrogenase
NJBCCNCG_00117	CDS	882	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
NJBCCNCG_00118	CDS	369				hypothetical protein
NJBCCNCG_00119	CDS	1161	hemN	1.3.99.-	COG0635	Oxygen-independent coproporphyrinogen-III oxidase-like protein
NJBCCNCG_00120	CDS	1035	hrcA		COG1420	Heat-inducible transcription repressor HrcA
NJBCCNCG_00121	CDS	1098	dnaJ2		COG0484	Chaperone protein DnaJ 2
NJBCCNCG_00122	CDS	732	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
NJBCCNCG_00123	CDS	360		3.9.1.-	COG0537	Purine nucleoside phosphoramidase
NJBCCNCG_00124	CDS	1014			COG1702	PhoH-like protein
NJBCCNCG_00125	CDS	462	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
NJBCCNCG_00126	CDS	1320				hypothetical protein
NJBCCNCG_00127	CDS	885	era		COG1159	GTPase Era
NJBCCNCG_00128	CDS	1764	leuA	2.3.3.13	COG0119	2-isopropylmalate synthase
NJBCCNCG_00129	CDS	744	recO		COG1381	DNA repair protein RecO
NJBCCNCG_00130	CDS	795		2.5.1.88	COG0020	Trans,polycis-polyprenyl diphosphate synthase ((2Z,6E)-farnesyl diphosphate specific)
NJBCCNCG_00131	CDS	1386	glyQS	6.1.1.14	COG0423	Glycine--tRNA ligase
NJBCCNCG_00132	CDS	1158	dus	1.3.1.-	COG0042	putative tRNA-dihydrouridine synthase
NJBCCNCG_00133	CDS	1215	dgt		COG0232	Deoxyguanosinetriphosphate triphosphohydrolase-like protein
NJBCCNCG_00134	CDS	1860	dnaG	2.7.7.-	COG0358	DNA primase
NJBCCNCG_00135	CDS	990	tkrA	1.1.1.79		Glyoxylate/hydroxypyruvate reductase B
NJBCCNCG_00136	tRNA	76				tRNA-Asn(gtt)
NJBCCNCG_00137	CDS	906				hypothetical protein
NJBCCNCG_00138	CDS	726				hypothetical protein
NJBCCNCG_00139	CDS	315				hypothetical protein
NJBCCNCG_00140	CDS	591	def_1	3.5.1.88	COG0242	Peptide deformylase
NJBCCNCG_00141	CDS	1068				hypothetical protein
NJBCCNCG_00142	CDS	786	glnQ			Glutamine transport ATP-binding protein GlnQ
NJBCCNCG_00143	CDS	1185	yhdY		COG0765	Inner membrane amino-acid ABC transporter permease protein YhdY
NJBCCNCG_00144	CDS	1164	glnM		COG0765	putative glutamine ABC transporter permease protein GlnM
NJBCCNCG_00145	CDS	1104	yhdW			Putative amino-acid ABC transporter-binding protein YhdW
NJBCCNCG_00146	tRNA	76				tRNA-Met(cat)
NJBCCNCG_00147	CDS	849				hypothetical protein
NJBCCNCG_00148	CDS	372				hypothetical protein
NJBCCNCG_00149	CDS	432				hypothetical protein
NJBCCNCG_00150	CDS	282				hypothetical protein
NJBCCNCG_00151	CDS	405				hypothetical protein
NJBCCNCG_00152	CDS	351				hypothetical protein
NJBCCNCG_00153	CDS	468	garA_1		COG1716	Glycogen accumulation regulator GarA
NJBCCNCG_00154	CDS	708			COG0789	putative HTH-type transcriptional regulator
NJBCCNCG_00155	CDS	549			COG0789	putative HTH-type transcriptional regulator
NJBCCNCG_00156	CDS	804			COG1192	putative protein
NJBCCNCG_00157	CDS	3399	cfiB	6.4.1.7	COG0439	2-oxoglutarate carboxylase small subunit
NJBCCNCG_00158	CDS	1140	espI		COG0455	ESX-1 secretion-associated protein EspI
NJBCCNCG_00159	CDS	498	def_2	3.5.1.88	COG0242	Peptide deformylase
NJBCCNCG_00160	CDS	1830		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
NJBCCNCG_00161	CDS	945	glkA	2.7.1.2		Glucokinase
NJBCCNCG_00162	CDS	678	plsC_1	2.3.1.-	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
NJBCCNCG_00163	CDS	1368	aroH	2.5.1.54	COG3200	Phospho-2-dehydro-3-deoxyheptonate aldolase
NJBCCNCG_00164	CDS	1983	spk1	2.7.11.1		Serine/threonine-protein kinase PK-1
NJBCCNCG_00165	CDS	1449	sle1	3.5.1.28	COG1388	N-acetylmuramoyl-L-alanine amidase sle1
NJBCCNCG_00166	CDS	342				DNA-binding protein
NJBCCNCG_00167	CDS	1125		2.5.1.10		Farnesyl diphosphate synthase
NJBCCNCG_00168	CDS	375				hypothetical protein
NJBCCNCG_00169	CDS	459	mraZ		COG2001	Transcriptional regulator MraZ
NJBCCNCG_00170	CDS	960	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
NJBCCNCG_00171	CDS	648				hypothetical protein
NJBCCNCG_00172	CDS	1743	pbpB		COG0768	Penicillin-binding protein PbpB
NJBCCNCG_00173	CDS	1545	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
NJBCCNCG_00174	CDS	648	murF_1	6.3.2.10		UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
NJBCCNCG_00175	CDS	1098	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
NJBCCNCG_00176	CDS	936	murD_1	6.3.2.9		UDP-N-acetylmuramoylalanine--D-glutamate ligase
NJBCCNCG_00177	CDS	1218	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
NJBCCNCG_00178	CDS	1092	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
NJBCCNCG_00179	CDS	1416	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
NJBCCNCG_00180	CDS	843	ftsQ		COG1589	Cell division protein FtsQ
NJBCCNCG_00181	CDS	1146	ftsZ		COG0206	Cell division protein FtsZ
NJBCCNCG_00182	CDS	675	yggS		COG0325	Pyridoxal phosphate homeostasis protein
NJBCCNCG_00183	CDS	450	sepF		COG1799	Cell division protein SepF
NJBCCNCG_00184	CDS	291				hypothetical protein
NJBCCNCG_00185	CDS	588			COG3599	Cell wall synthesis protein Wag31
NJBCCNCG_00186	CDS	921		5.4.99.-	COG0564	putative RNA pseudouridine synthase
NJBCCNCG_00187	CDS	3522	dnaE1	2.7.7.7	COG0587	DNA polymerase III subunit alpha
NJBCCNCG_00188	CDS	501	ntaB	1.5.1.42		FMN reductase (NADH) NtaB
NJBCCNCG_00189	CDS	1329	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
NJBCCNCG_00190	CDS	468	nrdR		COG1327	Transcriptional repressor NrdR
NJBCCNCG_00191	CDS	1038	pyrD	1.3.5.2	COG0167	Dihydroorotate dehydrogenase (quinone)
NJBCCNCG_00192	CDS	549				putative protein
NJBCCNCG_00193	CDS	348			COG0316	Protein
NJBCCNCG_00194	CDS	861	ctaC	1.9.3.1	COG1622	Cytochrome c oxidase subunit 2
NJBCCNCG_00195	CDS	1713	ctaD	1.9.3.1	COG0843	putative cytochrome c oxidase subunit 1
NJBCCNCG_00196	CDS	417	ctaF	1.9.3.1		Cytochrome c oxidase polypeptide 4
NJBCCNCG_00197	CDS	456				hypothetical protein
NJBCCNCG_00198	CDS	1611	qcrB	1.10.2.2	COG1290	Cytochrome bc1 complex cytochrome b subunit
NJBCCNCG_00199	CDS	1059	qcrA		COG0723	Cytochrome bc1 complex Rieske iron-sulfur subunit
NJBCCNCG_00200	CDS	801	qcrC	1.10.2.2	COG2010	Cytochrome bc1 complex cytochrome c subunit
NJBCCNCG_00201	CDS	588	ctaE	1.9.3.1	COG1845	Cytochrome c oxidase subunit 3
NJBCCNCG_00202	CDS	1188	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
NJBCCNCG_00203	CDS	453	rppH	3.6.1.-		RNA pyrophosphohydrolase
NJBCCNCG_00204	CDS	786	fabL	1.3.1.104		Enoyl-[acyl-carrier-protein] reductase [NADPH] FabL
NJBCCNCG_00205	CDS	762	glpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
NJBCCNCG_00206	CDS	1584	lnt	2.3.1.-	COG0815	Apolipoprotein N-acyltransferase
NJBCCNCG_00207	CDS	2415	helY	3.6.4.-	COG4581	putative helicase HelY
NJBCCNCG_00208	CDS	765	tatC		COG0805	Sec-independent protein translocase protein TatC
NJBCCNCG_00209	CDS	204	tatA			Sec-independent protein translocase protein TatA
NJBCCNCG_00210	CDS	987				hypothetical protein
NJBCCNCG_00211	CDS	987	pafB		COG2378	Protein PafB
NJBCCNCG_00212	CDS	993	fkbP_1	5.2.1.8		FK506-binding protein
NJBCCNCG_00213	CDS	990	trmI	2.1.1.220	COG2519	tRNA (adenine(58)-N(1))-methyltransferase TrmI
NJBCCNCG_00214	CDS	687		3.1.3.-	COG0637	Phosphorylated carbohydrates phosphatase
NJBCCNCG_00215	CDS	855				hypothetical protein
NJBCCNCG_00216	CDS	858	uppP	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
NJBCCNCG_00217	tRNA	84				tRNA-Leu(gag)
NJBCCNCG_00218	CDS	741				putative protein
NJBCCNCG_00219	CDS	1560	dinB	2.7.7.7		DNA polymerase IV
NJBCCNCG_00220	CDS	3435	dnaE2	2.7.7.7	COG0587	Error-prone DNA polymerase
NJBCCNCG_00221	CDS	813	rlmB_1	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
NJBCCNCG_00222	CDS	327	trxA		COG0526	Thioredoxin 1
NJBCCNCG_00223	CDS	930	trxB	1.8.1.9	COG0492	Thioredoxin reductase
NJBCCNCG_00224	CDS	1671	mviN		COG0728	putative peptidoglycan biosynthesis protein MviN
NJBCCNCG_00225	CDS	1992				hypothetical protein
NJBCCNCG_00226	CDS	1425	cca	2.7.7.72		CCA-adding enzyme
NJBCCNCG_00227	CDS	375	rpsF		COG0360	30S ribosomal protein S6
NJBCCNCG_00228	CDS	492	ssb		COG0629	Single-stranded DNA-binding protein
NJBCCNCG_00229	CDS	261	rpsR1		COG0238	30S ribosomal protein S18 1
NJBCCNCG_00230	CDS	453	rplI		COG0359	50S ribosomal protein L9
NJBCCNCG_00231	CDS	1374	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
NJBCCNCG_00232	CDS	519				hypothetical protein
NJBCCNCG_00233	CDS	246				hypothetical protein
NJBCCNCG_00234	CDS	1383	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
NJBCCNCG_00235	CDS	228				hypothetical protein
NJBCCNCG_00236	CDS	1140				hypothetical protein
NJBCCNCG_00237	CDS	420				hypothetical protein
NJBCCNCG_00238	CDS	1119	bkdA	1.2.4.4	COG1071	3-methyl-2-oxobutanoate dehydrogenase subunit alpha
NJBCCNCG_00239	CDS	975	bkdB	1.2.4.4	COG0022	3-methyl-2-oxobutanoate dehydrogenase subunit beta
NJBCCNCG_00240	CDS	1329	pdhC_1	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
NJBCCNCG_00241	CDS	1098	troA		COG0803	Periplasmic zinc-binding protein TroA
NJBCCNCG_00242	CDS	837	mntB			Manganese transport system membrane protein MntB
NJBCCNCG_00243	CDS	789	fecE		COG1120	Fe(3+) dicitrate transport ATP-binding protein FecE
NJBCCNCG_00244	CDS	453	zur		COG0735	Zinc uptake regulation protein
NJBCCNCG_00245	CDS	237	rpmB		COG0227	50S ribosomal protein L28
NJBCCNCG_00246	CDS	168	rpmG2		COG0267	50S ribosomal protein L33 2
NJBCCNCG_00247	CDS	306	rpsN		COG0199	30S ribosomal protein S14
NJBCCNCG_00248	CDS	273	hup			DNA-binding protein HU
NJBCCNCG_00249	CDS	2007			COG3336	putative protein
NJBCCNCG_00250	CDS	948				hypothetical protein
NJBCCNCG_00251	CDS	1302	recD2	3.6.4.12		ATP-dependent RecD-like DNA helicase
NJBCCNCG_00252	CDS	1383				hypothetical protein
NJBCCNCG_00253	CDS	747				hypothetical protein
NJBCCNCG_00254	CDS	975			COG0701	Putative two-component membrane permease complex subunit SMU_747c
NJBCCNCG_00255	tRNA	74				tRNA-Gly(ccc)
NJBCCNCG_00256	CDS	585	dcd	3.5.4.13	COG0717	dCTP deaminase
NJBCCNCG_00257	CDS	528	idi	5.3.3.2	COG1443	Isopentenyl-diphosphate Delta-isomerase
NJBCCNCG_00258	CDS	912	crtB	2.5.1.99		All-trans-phytoene synthase
NJBCCNCG_00259	CDS	1587	crtN_1	1.3.8.2		Dehydrosqualene desaturase
NJBCCNCG_00260	CDS	327				hypothetical protein
NJBCCNCG_00261	CDS	309				hypothetical protein
NJBCCNCG_00262	CDS	1506	ffh		COG0541	Signal recognition particle protein
NJBCCNCG_00263	CDS	507	yrdA		COG0663	Protein YrdA
NJBCCNCG_00264	CDS	879	ftsY		COG0552	Signal recognition particle receptor FtsY
NJBCCNCG_00265	CDS	168				hypothetical protein
NJBCCNCG_00266	CDS	3519	smc		COG1196	Chromosome partition protein Smc
NJBCCNCG_00267	CDS	903	fpg1	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase 1
NJBCCNCG_00268	CDS	735	rnc	3.1.26.3	COG0571	Ribonuclease 3
NJBCCNCG_00269	CDS	204	rpmF			50S ribosomal protein L32
NJBCCNCG_00270	CDS	537			COG1399	putative protein
NJBCCNCG_00271	CDS	1311	tpa	2.6.1.77	COG0161	Taurine--pyruvate aminotransferase
NJBCCNCG_00272	CDS	492	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
NJBCCNCG_00273	CDS	1680	recG	3.6.4.12		ATP-dependent DNA helicase RecG
NJBCCNCG_00274	CDS	1398	amiB2	3.5.1.4	COG0154	Putative amidase AmiB2
NJBCCNCG_00275	CDS	636				hypothetical protein
NJBCCNCG_00276	CDS	702	ung	3.2.2.27	COG0692	Uracil-DNA glycosylase
NJBCCNCG_00277	CDS	579		2.3.1.-		L-methionine sulfoximine/L-methionine sulfone acetyltransferase
NJBCCNCG_00278	CDS	1305	megL	4.4.1.11	COG0626	L-methionine gamma-lyase
NJBCCNCG_00279	CDS	1206	metXA	2.3.1.31	COG2021	Homoserine O-acetyltransferase
NJBCCNCG_00280	CDS	831	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
NJBCCNCG_00281	CDS	840	scrK	2.7.1.4	COG0524	Fructokinase
NJBCCNCG_00282	CDS	1047	zapE		COG1485	Cell division protein ZapE
NJBCCNCG_00283	CDS	894	sseA	2.8.1.1	COG2897	Putative thiosulfate sulfurtransferase SseA
NJBCCNCG_00284	CDS	441			COG2166	putative SufE-like protein
NJBCCNCG_00285	CDS	609				hypothetical protein
NJBCCNCG_00286	CDS	594				hypothetical protein
NJBCCNCG_00287	CDS	1251	rnd	3.1.13.5	COG0349	Ribonuclease D
NJBCCNCG_00288	CDS	1194	fadA	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase
NJBCCNCG_00289	CDS	2151	fadJ		COG1024	Fatty acid oxidation complex subunit alpha
NJBCCNCG_00290	CDS	210	dxs_1	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
NJBCCNCG_00291	CDS	393				hypothetical protein
NJBCCNCG_00292	CDS	2031	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
NJBCCNCG_00293	CDS	597		2.7.7.53	COG0537	AP-4-A phosphorylase
NJBCCNCG_00294	CDS	903	pdxS	4.3.3.6	COG0214	Pyridoxal 5'-phosphate synthase subunit PdxS
NJBCCNCG_00295	CDS	531	pdxT	4.3.3.6	COG0311	Pyridoxal 5'-phosphate synthase subunit PdxT
NJBCCNCG_00296	CDS	765			COG0217	putative transcriptional regulatory protein
NJBCCNCG_00297	CDS	567	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
NJBCCNCG_00298	CDS	624	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
NJBCCNCG_00299	CDS	1026	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
NJBCCNCG_00300	CDS	387				hypothetical protein
NJBCCNCG_00301	CDS	1683	secD		COG0342	Protein translocase subunit SecD
NJBCCNCG_00302	CDS	996	secF		COG0341	Protein translocase subunit SecF
NJBCCNCG_00303	CDS	2253	relA		COG0317	Bifunctional (p)ppGpp synthase/hydrolase RelA
NJBCCNCG_00304	CDS	1218				putative protein/MSMEI_2664
NJBCCNCG_00305	CDS	717	ppiB	5.2.1.8	COG0652	putative peptidyl-prolyl cis-trans isomerase B
NJBCCNCG_00306	CDS	1353			COG2256	putative AAA domain-containing protein
NJBCCNCG_00307	CDS	630	rpsD		COG0522	30S ribosomal protein S4
NJBCCNCG_00308	CDS	153				hypothetical protein
NJBCCNCG_00309	CDS	2658	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
NJBCCNCG_00310	CDS	465		3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
NJBCCNCG_00311	CDS	1185	mltG	4.2.2.-	COG1559	Endolytic murein transglycosylase
NJBCCNCG_00312	CDS	255				hypothetical protein
NJBCCNCG_00313	CDS	1077	prfA		COG0216	Peptide chain release factor 1
NJBCCNCG_00314	CDS	1554	rho	3.6.4.-		Transcription termination factor Rho
NJBCCNCG_00315	CDS	945	thrB	2.7.1.39	COG0083	Homoserine kinase
NJBCCNCG_00316	CDS	1140	thrC	4.2.3.1	COG0498	Threonine synthase
NJBCCNCG_00317	CDS	1320	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
NJBCCNCG_00318	CDS	1311	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
NJBCCNCG_00319	CDS	1671	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
NJBCCNCG_00320	tRNA	74				tRNA-Arg(ccg)
NJBCCNCG_00321	CDS	1458	pccR		COG1396	Propionyl-CoA carboxylase regulator
NJBCCNCG_00322	CDS	1833	pckG	4.1.1.32	COG1274	Phosphoenolpyruvate carboxykinase [GTP]
