locus_tag	ftype	length_bp	gene	EC_number	COG	product
DFFCLFAJ_00124	CDS	1110		3.5.1.-	COG0123	Histone deacetylase-like amidohydrolase
DFFCLFAJ_00125	CDS	1044	luxA_1	1.14.14.3	COG2141	Alkanal monooxygenase alpha chain
DFFCLFAJ_00126	CDS	285				hypothetical protein
DFFCLFAJ_00127	CDS	1788				hypothetical protein
DFFCLFAJ_00128	CDS	885				hypothetical protein
DFFCLFAJ_00129	CDS	495	styC	5.3.99.7		Styrene-oxide isomerase
DFFCLFAJ_00130	CDS	1560	fadD3	6.2.1.41	COG0318	3-[(3aS,4S,7aS)-7a-methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoyl:CoA ligase
DFFCLFAJ_00131	CDS	1173	ypdA_1	2.7.13.3	COG3275	Sensor histidine kinase YpdA
DFFCLFAJ_00132	CDS	813	btsR_1		COG3279	Transcriptional regulatory protein BtsR
DFFCLFAJ_00133	CDS	183				hypothetical protein
DFFCLFAJ_00134	CDS	546	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
DFFCLFAJ_00135	CDS	720				hypothetical protein
DFFCLFAJ_00136	CDS	1269	bamB		COG1520	Outer membrane protein assembly factor BamB
DFFCLFAJ_00137	CDS	1404	der		COG1160	GTPase Der
DFFCLFAJ_00138	CDS	915	mepM_1	3.4.24.-	COG0739	Murein DD-endopeptidase MepM
DFFCLFAJ_00139	CDS	1428	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
DFFCLFAJ_00140	CDS	1470	guaB_1	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
DFFCLFAJ_00141	CDS	1590	guaA	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
DFFCLFAJ_00142	CDS	282				hypothetical protein
DFFCLFAJ_00143	CDS	546	rsxG			Electron transport complex subunit RsxG
DFFCLFAJ_00144	CDS	957	rsxD		COG4658	Electron transport complex subunit RsxD
DFFCLFAJ_00145	CDS	894	rsxB		COG2878	Electron transport complex subunit RsxB
DFFCLFAJ_00146	CDS	579	rsxA		COG4657	Electron transport complex subunit RsxA
DFFCLFAJ_00147	CDS	2067	metG	6.1.1.10	COG0073	Methionine--tRNA ligase
DFFCLFAJ_00148	CDS	1014	apbC		COG0489	Iron-sulfur cluster carrier protein
DFFCLFAJ_00149	CDS	564	dcd	3.5.4.13		dCTP deaminase
DFFCLFAJ_00150	CDS	1065	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
DFFCLFAJ_00151	CDS	342				hypothetical protein
DFFCLFAJ_00152	CDS	1155				hypothetical protein
DFFCLFAJ_00153	CDS	621	pgsA_1	2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
DFFCLFAJ_00154	CDS	720	hda		COG0593	DnaA regulatory inactivator Hda
DFFCLFAJ_00155	CDS	1131	murG	2.4.1.227		UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
DFFCLFAJ_00156	CDS	1179	serA	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
DFFCLFAJ_00157	CDS	1797	mnmC		COG0665	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
DFFCLFAJ_00158	CDS	561	sseB	2.8.1.1	COG2897	Putative thiosulfate sulfurtransferase SseB
DFFCLFAJ_00159	CDS	750	damX			Cell division protein DamX
DFFCLFAJ_00160	CDS	675	sspA_1		COG0625	Stringent starvation protein A 
DFFCLFAJ_00161	CDS	921	rarD		COG2962	Protein RarD
DFFCLFAJ_00162	CDS	768	gloB_1	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloB
DFFCLFAJ_00163	CDS	237				hypothetical protein
DFFCLFAJ_00164	CDS	792				hypothetical protein
DFFCLFAJ_00165	CDS	1245	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
DFFCLFAJ_00166	tmRNA	356	ssrA			transfer-messenger RNA, SsrA
DFFCLFAJ_00167	CDS	393				hypothetical protein
DFFCLFAJ_00168	CDS	1329				hypothetical protein
DFFCLFAJ_00169	CDS	768		1.1.3.47		5-(hydroxymethyl)furfural oxidase
DFFCLFAJ_00170	CDS	1494	dag	3.5.1.82		N-acyl-D-glutamate deacylase
DFFCLFAJ_00171	CDS	1212	mutS		COG0249	DNA mismatch repair protein MutS
DFFCLFAJ_00172	CDS	330				hypothetical protein
DFFCLFAJ_00173	CDS	1347	accC	6.3.4.14	COG0439	Biotin carboxylase
DFFCLFAJ_00174	CDS	222			COG0511	Biotinylated protein TB7.3
DFFCLFAJ_00175	CDS	816	crt_1	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
DFFCLFAJ_00176	CDS	588	phoQ	2.7.13.3	COG0642	Sensor protein PhoQ
DFFCLFAJ_00177	CDS	2226				hypothetical protein
DFFCLFAJ_00178	CDS	831				hypothetical protein
DFFCLFAJ_00179	CDS	453				hypothetical protein
DFFCLFAJ_00180	CDS	1092				hypothetical protein
DFFCLFAJ_00181	CDS	1650	rne	3.1.26.12		Ribonuclease E
DFFCLFAJ_00182	CDS	996	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
DFFCLFAJ_00183	CDS	549				hypothetical protein
DFFCLFAJ_00184	CDS	768		1.-.-.-		putative oxidoreductase
DFFCLFAJ_00185	CDS	768	kdsB	2.7.7.38	COG1212	3-deoxy-manno-octulosonate cytidylyltransferase
DFFCLFAJ_00186	CDS	726	lpxK	2.7.1.130	COG1663	Tetraacyldisaccharide 4'-kinase
DFFCLFAJ_00187	CDS	474				hypothetical protein
DFFCLFAJ_00188	CDS	339	ycnE	1.-.-.-	COG1359	Putative monooxygenase YcnE
DFFCLFAJ_00189	CDS	1971	acsA	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
DFFCLFAJ_00190	CDS	501				hypothetical protein
DFFCLFAJ_00191	CDS	435	frc	2.8.3.16		Formyl-CoA:oxalate CoA-transferase
DFFCLFAJ_00192	CDS	1596				hypothetical protein
DFFCLFAJ_00193	CDS	1065	selU	2.9.1.-	COG2603	tRNA 2-selenouridine synthase
DFFCLFAJ_00194	CDS	891	lipV_1	3.1.1.1		Lipase LipV
DFFCLFAJ_00195	CDS	918	ampR			HTH-type transcriptional activator AmpR
DFFCLFAJ_00196	CDS	756	paaG_3	5.3.3.18	COG1024	1,2-epoxyphenylacetyl-CoA isomerase
DFFCLFAJ_00197	CDS	945	nsaC	1.13.11.56		1,2-dihydroxynaphthalene dioxygenase
DFFCLFAJ_00198	CDS	300				hypothetical protein
DFFCLFAJ_00199	CDS	417				hypothetical protein
DFFCLFAJ_00200	CDS	291	groS		COG0234	10 kDa chaperonin
DFFCLFAJ_00201	CDS	471				hypothetical protein
DFFCLFAJ_00202	CDS	432				DNA base-flipping protein
DFFCLFAJ_00203	CDS	1287	ampG		COG0477	Protein AmpG
DFFCLFAJ_00204	CDS	483				hypothetical protein
DFFCLFAJ_00205	CDS	585	cobO	2.5.1.-	COG2096	Cobalamin adenosyltransferase
DFFCLFAJ_00206	CDS	1725	aceF	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
DFFCLFAJ_00207	CDS	2712	aceE	1.2.4.1	COG2609	Pyruvate dehydrogenase E1 component
DFFCLFAJ_00208	CDS	582	ampD	3.5.1.28	COG3023	1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD
DFFCLFAJ_00209	CDS	852	nadC	2.4.2.19	COG0157	Nicotinate-nucleotide pyrophosphorylase [carboxylating]
DFFCLFAJ_00210	CDS	1263				hypothetical protein
DFFCLFAJ_00211	CDS	2043	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
DFFCLFAJ_00212	CDS	1134				hypothetical protein
DFFCLFAJ_00213	CDS	270				hypothetical protein
DFFCLFAJ_00214	CDS	348				hypothetical protein
DFFCLFAJ_00215	CDS	1041	rnz	3.1.26.11	COG1234	Ribonuclease Z
DFFCLFAJ_00216	CDS	1335				hypothetical protein
DFFCLFAJ_00217	CDS	453				hypothetical protein
DFFCLFAJ_00218	CDS	1245				hypothetical protein
DFFCLFAJ_00219	CDS	603				hypothetical protein
DFFCLFAJ_00220	CDS	3015	wbbL_1	2.4.1.289	COG1216	N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase
DFFCLFAJ_00221	CDS	336				hypothetical protein
DFFCLFAJ_00222	CDS	474				hypothetical protein
DFFCLFAJ_00223	CDS	315				hypothetical protein
DFFCLFAJ_00224	CDS	348	gpx2	1.11.1.22		Hydroperoxy fatty acid reductase gpx2
DFFCLFAJ_00225	CDS	108				hypothetical protein
DFFCLFAJ_00226	CDS	1185	fadA_1	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase
DFFCLFAJ_00227	CDS	897				hypothetical protein
DFFCLFAJ_00228	CDS	774	ompR			Transcriptional regulatory protein OmpR
DFFCLFAJ_00229	CDS	252			COG5285	putative protein
DFFCLFAJ_00230	CDS	375	yjgH		COG0251	RutC family protein YjgH
DFFCLFAJ_00231	CDS	1026				hypothetical protein
DFFCLFAJ_00232	CDS	495	rnhA_1	3.1.26.4		Ribonuclease H
DFFCLFAJ_00233	CDS	714				hypothetical protein
DFFCLFAJ_00234	CDS	546	lptE			LPS-assembly lipoprotein LptE
DFFCLFAJ_00235	CDS	2502	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
DFFCLFAJ_00236	CDS	1551	lnt	2.3.1.-	COG0815	Apolipoprotein N-acyltransferase
DFFCLFAJ_00237	CDS	885	corC		COG4535	Magnesium and cobalt efflux protein CorC
DFFCLFAJ_00238	CDS	516	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
DFFCLFAJ_00239	CDS	267	ybeZ		COG1702	PhoH-like protein
DFFCLFAJ_00240	CDS	1467	calB	1.2.1.68		Coniferyl aldehyde dehydrogenase
DFFCLFAJ_00241	CDS	1545		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD13
DFFCLFAJ_00242	CDS	165				hypothetical protein
DFFCLFAJ_00243	CDS	240				hypothetical protein
DFFCLFAJ_00244	CDS	837				hypothetical protein
DFFCLFAJ_00245	CDS	720	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
DFFCLFAJ_00246	CDS	993	moaA	4.1.99.22	COG2896	GTP 3',8-cyclase
DFFCLFAJ_00247	CDS	531				hypothetical protein
DFFCLFAJ_00248	CDS	513		1.5.5.1	COG0644	Electron transfer flavoprotein-ubiquinone oxidoreductase
DFFCLFAJ_00249	CDS	585				hypothetical protein
DFFCLFAJ_00250	CDS	2439	mrcB		COG0744	Penicillin-binding protein 1B
DFFCLFAJ_00251	CDS	504				hypothetical protein
DFFCLFAJ_00252	CDS	1593	bepA_2	3.4.-.-	COG4783	Beta-barrel assembly-enhancing protease
DFFCLFAJ_00253	CDS	198				hypothetical protein
DFFCLFAJ_00254	CDS	1212	fldA_1	2.8.3.17		Cinnamoyl-CoA:phenyllactate CoA-transferase
DFFCLFAJ_00255	CDS	1092				hypothetical protein
DFFCLFAJ_00256	CDS	192				hypothetical protein
DFFCLFAJ_00257	CDS	447	uspA2		COG0589	Universal stress protein A 
DFFCLFAJ_00258	CDS	633				hypothetical protein
DFFCLFAJ_00259	CDS	2706	topA	5.99.1.2	COG0550	DNA topoisomerase 1
DFFCLFAJ_00260	CDS	630	lexA	3.4.21.88	COG1974	LexA repressor
DFFCLFAJ_00261	CDS	645	tag	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
DFFCLFAJ_00262	CDS	2412	gyrB	5.99.1.3	COG0187	DNA gyrase subunit B
DFFCLFAJ_00263	CDS	1092	recF		COG1195	DNA replication and repair protein RecF
DFFCLFAJ_00264	CDS	1107	dnaN		COG0592	Beta sliding clamp
DFFCLFAJ_00265	CDS	1320	dnaA		COG0593	Chromosomal replication initiator protein DnaA
DFFCLFAJ_00266	CDS	1887	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
DFFCLFAJ_00267	CDS	2388	prc	3.4.21.102	COG0793	Tail-specific protease
DFFCLFAJ_00268	CDS	690	fklB_1	5.2.1.8	COG0545	FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase
DFFCLFAJ_00269	CDS	1026	amgK	2.7.1.-	COG3178	N-acetylmuramate/N-acetylglucosamine kinase
DFFCLFAJ_00270	CDS	654	murU	2.7.7.-	COG1208	N-acetylmuramate alpha-1-phosphate uridylyltransferase
DFFCLFAJ_00271	CDS	672	rpe	5.1.3.1	COG0036	Ribulose-phosphate 3-epimerase
DFFCLFAJ_00272	CDS	654	gph_1	3.1.3.18	COG0546	Phosphoglycolate phosphatase
DFFCLFAJ_00273	CDS	1470	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
DFFCLFAJ_00274	CDS	576	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
DFFCLFAJ_00275	CDS	1032	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
DFFCLFAJ_00276	CDS	792	trpC	4.1.1.48		Indole-3-glycerol phosphate synthase
DFFCLFAJ_00277	CDS	945	crp		COG0664	cAMP-activated global transcriptional regulator CRP
DFFCLFAJ_00278	CDS	423	yhfA		COG1765	Protein YhfA
DFFCLFAJ_00279	CDS	639	coq7	1.14.13.-	COG2941	2-nonaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase
DFFCLFAJ_00280	CDS	1278	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
DFFCLFAJ_00281	CDS	1545	purH		COG0138	Bifunctional purine biosynthesis protein PurH
DFFCLFAJ_00282	CDS	339	dus	1.3.1.-	COG0042	putative tRNA-dihydrouridine synthase
DFFCLFAJ_00283	CDS	1989	tktA	2.2.1.1	COG0021	Transketolase 1
DFFCLFAJ_00284	CDS	1170	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
DFFCLFAJ_00285	CDS	1065	cbbA	4.1.2.13		Fructose-bisphosphate aldolase
DFFCLFAJ_00286	CDS	984		3.1.1.23	COG2267	Monoacylglycerol lipase
DFFCLFAJ_00287	CDS	1365		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
DFFCLFAJ_00288	CDS	690	rpiA	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
DFFCLFAJ_00289	CDS	1560	ilvA	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
DFFCLFAJ_00290	CDS	534	def	3.5.1.88	COG0242	Peptide deformylase
DFFCLFAJ_00291	CDS	681		6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
DFFCLFAJ_00292	CDS	213				hypothetical protein
DFFCLFAJ_00293	CDS	309	zapA		COG3027	Cell division protein ZapA
DFFCLFAJ_00294	CDS	222				hypothetical protein
DFFCLFAJ_00295	CDS	546				hypothetical protein
DFFCLFAJ_00296	CDS	1326	pepP	3.4.11.9	COG0006	Xaa-Pro aminopeptidase
DFFCLFAJ_00297	CDS	1254	ubiI	1.14.13.-	COG0654	2-octaprenylphenol hydroxylase
DFFCLFAJ_00298	CDS	1074	gcvT	2.1.2.10	COG0404	Aminomethyltransferase
DFFCLFAJ_00299	CDS	396	gcvH		COG0509	Glycine cleavage system H protein
DFFCLFAJ_00300	CDS	1410	gcvPA	1.4.4.2	COG0403	putative glycine dehydrogenase (decarboxylating) subunit 1
DFFCLFAJ_00301	CDS	1542	fan1	3.1.4.1		Fanconi-associated nuclease 1 
DFFCLFAJ_00302	CDS	426	clpS		COG2127	ATP-dependent Clp protease adapter protein ClpS
DFFCLFAJ_00303	CDS	291	cspD		COG1278	Cold shock-like protein CspD
DFFCLFAJ_00304	CDS	630	icd_2	1.1.1.42	COG2838	Isocitrate dehydrogenase [NADP]
DFFCLFAJ_00305	CDS	2268	fecA		COG4772	Fe(3+) dicitrate transport protein FecA
DFFCLFAJ_00306	CDS	1338	linC_1	1.14.13.151		Linalool 8-monooxygenase
DFFCLFAJ_00307	CDS	2184				hypothetical protein
DFFCLFAJ_00308	CDS	339				hypothetical protein
DFFCLFAJ_00309	CDS	1101				hypothetical protein
DFFCLFAJ_00310	CDS	876	mmuM	2.1.1.10	COG2040	Homocysteine S-methyltransferase
DFFCLFAJ_00311	CDS	912	rihA	3.2.-.-	COG1957	Pyrimidine-specific ribonucleoside hydrolase RihA
DFFCLFAJ_00312	CDS	1695	fumD	3.1.1.87		Fumonisin B1 esterase
DFFCLFAJ_00313	CDS	849				hypothetical protein
DFFCLFAJ_00314	CDS	996	yfmJ_1	1.-.-.-	COG2130	Putative NADP-dependent oxidoreductase YfmJ
DFFCLFAJ_00315	CDS	543				hypothetical protein
DFFCLFAJ_00316	CDS	1458	sglT_1			Sodium/glucose cotransporter
DFFCLFAJ_00317	CDS	1149				hypothetical protein
DFFCLFAJ_00318	CDS	900				hypothetical protein
DFFCLFAJ_00319	CDS	900				hypothetical protein
