locus_tag	ftype	length_bp	gene	EC_number	COG	product
LAOGFJKF_00096	CDS	735		5.2.1.8	COG1047	Putative FKBP-type peptidyl-prolyl cis-trans isomerase
LAOGFJKF_00097	CDS	1041	egsA	1.1.1.261	COG0371	Glycerol-1-phosphate dehydrogenase [NAD(P)+]
LAOGFJKF_00098	CDS	633	psmB_1	3.4.25.1	COG0638	Proteasome subunit beta
LAOGFJKF_00099	CDS	1890	rnj_1	3.1.-.-		Ribonuclease J
LAOGFJKF_00100	CDS	252				hypothetical protein
LAOGFJKF_00101	CDS	1071	pepQ	3.4.13.9	COG0006	Xaa-Pro dipeptidase
LAOGFJKF_00102	CDS	846	arsM	2.1.1.137		Arsenite methyltransferase
LAOGFJKF_00103	CDS	1236				hypothetical protein
LAOGFJKF_00104	CDS	816	panB	2.1.2.11		3-methyl-2-oxobutanoate hydroxymethyltransferase
LAOGFJKF_00105	CDS	735		6.3.2.36	COG1701	4-phosphopantoate--beta-alanine ligase
LAOGFJKF_00106	CDS	609		2.7.1.169	COG1829	Pantoate kinase
LAOGFJKF_00107	CDS	222				hypothetical protein
LAOGFJKF_00108	CDS	762				hypothetical protein
LAOGFJKF_00109	CDS	1341	cca	2.7.7.72	COG1746	CCA-adding enzyme
LAOGFJKF_00110	CDS	540		3.1.4.-	COG1514	RNA 2',3'-cyclic phosphodiesterase
LAOGFJKF_00111	CDS	522				hypothetical protein
LAOGFJKF_00112	CDS	384				hypothetical protein
LAOGFJKF_00113	CDS	288				hypothetical protein
LAOGFJKF_00114	CDS	897	rnz	3.1.26.11	COG1234	Ribonuclease Z
LAOGFJKF_00115	CDS	876	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
LAOGFJKF_00116	CDS	612				hypothetical protein
LAOGFJKF_00117	CDS	1743			COG0668	Small-conductance mechanosensitive channel MscMJ
LAOGFJKF_00118	CDS	1374	ablA	5.4.3.2	COG1509	L-lysine 2,3-aminomutase
LAOGFJKF_00119	CDS	333				hypothetical protein
LAOGFJKF_00120	CDS	99				hypothetical protein
LAOGFJKF_00121	CDS	540				hypothetical protein
LAOGFJKF_00122	CDS	513	cysC	2.7.1.25	COG0529	putative adenylyl-sulfate kinase
LAOGFJKF_00123	CDS	819	suhB_1	3.1.3.11	COG0483	Fructose-1,6-bisphosphatase/inositol-1-monophosphatase
LAOGFJKF_00124	CDS	228				hypothetical protein
LAOGFJKF_00125	CDS	489				hypothetical protein
LAOGFJKF_00126	CDS	513				hypothetical protein
LAOGFJKF_00127	CDS	489				hypothetical protein
LAOGFJKF_00128	CDS	1443	proS	6.1.1.15	COG0442	Proline--tRNA ligase
LAOGFJKF_00129	CDS	372				hypothetical protein
LAOGFJKF_00130	CDS	294				hypothetical protein
LAOGFJKF_00131	CDS	684		3.1.3.3	COG0560	Phosphoserine phosphatase
LAOGFJKF_00132	CDS	738	cofE	6.3.2.31	COG1478	Coenzyme F420:L-glutamate ligase
LAOGFJKF_00133	CDS	921				hypothetical protein
LAOGFJKF_00134	CDS	243			COG0425	Putative sulfur carrier protein/Ta1414
LAOGFJKF_00135	CDS	1005	sudA	1.8.1.19	COG0493	Sulfide dehydrogenase subunit alpha
LAOGFJKF_00136	CDS	795				hypothetical protein
LAOGFJKF_00137	CDS	876	thi4	4.-.-.-	COG1635	Thiamine thiazole synthase
LAOGFJKF_00138	CDS	1803	nasD	1.7.7.1		Assimilatory ferredoxin-dependent nitrite reductase
LAOGFJKF_00139	CDS	807	tssA_1	2.8.1.1	COG2897	Putative thiosulfate sulfurtransferase
LAOGFJKF_00140	CDS	207				hypothetical protein
LAOGFJKF_00141	CDS	1107	lapB_1			Lipopolysaccharide assembly protein B
LAOGFJKF_00142	CDS	1272				hypothetical protein
LAOGFJKF_00143	CDS	726	afung	3.2.2.27	COG1573	Type-4 uracil-DNA glycosylase
LAOGFJKF_00144	CDS	228				hypothetical protein
LAOGFJKF_00145	CDS	534				hypothetical protein
LAOGFJKF_00146	CDS	1344	cbiA	6.3.5.11	COG1797	Cobyrinate a,c-diamide synthase
LAOGFJKF_00147	CDS	636				hypothetical protein
LAOGFJKF_00148	CDS	753	cbiX	4.99.1.3	COG2138	Sirohydrochlorin cobaltochelatase
LAOGFJKF_00149	CDS	1059				hypothetical protein
LAOGFJKF_00150	CDS	1092	cbiD	2.1.1.195	COG1903	Cobalt-precorrin-5B C(1)-methyltransferase
LAOGFJKF_00151	CDS	474	dnaJ_2			Chaperone protein DnaJ
LAOGFJKF_00152	CDS	813				hypothetical protein
LAOGFJKF_00153	CDS	1158	metK	2.5.1.6		S-adenosylmethionine synthase
LAOGFJKF_00154	CDS	246			COG1958	Putative snRNP Sm-like protein
LAOGFJKF_00155	CDS	651	radB		COG0468	DNA repair and recombination protein RadB
LAOGFJKF_00156	CDS	120				hypothetical protein
LAOGFJKF_00157	CDS	2769		3.6.4.12	COG1204	ATP-dependent DNA helicase Hel308
LAOGFJKF_00158	CDS	1395	rpa		COG1599	Replication factor A
LAOGFJKF_00159	CDS	933	malK_2	3.6.3.19		Trehalose/maltose import ATP-binding protein MalK
LAOGFJKF_00160	CDS	771				hypothetical protein
LAOGFJKF_00161	tRNA	72				tRNA-Gln(ttg)
LAOGFJKF_00162	CDS	1029				hypothetical protein
LAOGFJKF_00163	CDS	1137				hypothetical protein
LAOGFJKF_00164	CDS	549	grpE		COG0576	Protein GrpE
LAOGFJKF_00165	CDS	861	acdBI	6.2.1.13	COG1042	Acetate--CoA ligase [ADP-forming] I subunit beta
LAOGFJKF_00166	CDS	1524				hypothetical protein
LAOGFJKF_00167	CDS	723				hypothetical protein
LAOGFJKF_00168	CDS	753				hypothetical protein
LAOGFJKF_00169	CDS	405	resA_1			Thiol-disulfide oxidoreductase ResA
LAOGFJKF_00170	CDS	528				hypothetical protein
LAOGFJKF_00171	CDS	363				hypothetical protein
LAOGFJKF_00172	tRNA	73				tRNA-Ala(cgc)
LAOGFJKF_00173	CDS	1389	allB	3.5.2.5		Allantoinase
LAOGFJKF_00174	CDS	678	rpiA	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
LAOGFJKF_00175	CDS	834				hypothetical protein
LAOGFJKF_00176	CDS	177				50S ribosomal protein L37e
LAOGFJKF_00177	CDS	1299	tuf_1		COG5256	Elongation factor 1-alpha
LAOGFJKF_00178	CDS	1137	fbp	3.1.3.11		Fructose-1,6-bisphosphate aldolase/phosphatase
LAOGFJKF_00179	CDS	429				hypothetical protein
LAOGFJKF_00180	CDS	1758	lig	6.5.1.1	COG1793	DNA ligase
LAOGFJKF_00181	CDS	651				hypothetical protein
LAOGFJKF_00182	CDS	588	endA_1	4.6.1.16	COG1676	tRNA-splicing endonuclease
LAOGFJKF_00183	CDS	372				hypothetical protein
LAOGFJKF_00184	CDS	396				hypothetical protein
LAOGFJKF_00185	CDS	417				hypothetical protein
LAOGFJKF_00186	CDS	408				hypothetical protein
LAOGFJKF_00187	CDS	444				hypothetical protein
LAOGFJKF_00188	CDS	222				hypothetical protein
LAOGFJKF_00189	CDS	249				hypothetical protein
LAOGFJKF_00190	tRNA	76				tRNA-Asn(gtt)
LAOGFJKF_00191	CDS	294				hypothetical protein
LAOGFJKF_00192	CDS	558	rpl6		COG0097	50S ribosomal protein L6
LAOGFJKF_00193	CDS	393	rps8		COG0096	30S ribosomal protein S8
LAOGFJKF_00194	CDS	177				hypothetical protein
LAOGFJKF_00195	CDS	522	rpl5		COG0094	50S ribosomal protein L5
LAOGFJKF_00196	CDS	717	rps4e		COG1471	30S ribosomal protein S4e
LAOGFJKF_00197	CDS	447			COG0198	50S ribosomal protein L24
LAOGFJKF_00198	CDS	432			COG0093	50S ribosomal protein L14
LAOGFJKF_00199	CDS	1110	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
LAOGFJKF_00200	CDS	888				hypothetical protein
LAOGFJKF_00201	CDS	333	hisI	3.5.4.19	COG0139	Phosphoribosyl-AMP cyclohydrolase
LAOGFJKF_00202	CDS	1224			COG1915	putative protein
LAOGFJKF_00203	CDS	348				hypothetical protein
LAOGFJKF_00204	CDS	315				hypothetical protein
LAOGFJKF_00205	CDS	234				hypothetical protein
LAOGFJKF_00206	CDS	525				hypothetical protein
LAOGFJKF_00207	CDS	435	bepA	3.4.-.-		Beta-barrel assembly-enhancing protease
LAOGFJKF_00208	CDS	537				hypothetical protein
LAOGFJKF_00209	tRNA	76				tRNA-Phe(gaa)
LAOGFJKF_00210	CDS	201				hypothetical protein
LAOGFJKF_00211	CDS	240				hypothetical protein
LAOGFJKF_00212	CDS	222				hypothetical protein
LAOGFJKF_00213	CDS	420	fosB	2.5.1.-		Metallothiol transferase FosB
LAOGFJKF_00214	CDS	381				hypothetical protein
LAOGFJKF_00215	CDS	150				hypothetical protein
LAOGFJKF_00216	CDS	816				hypothetical protein
LAOGFJKF_00217	CDS	822				hypothetical protein
LAOGFJKF_00218	CDS	846				hypothetical protein
LAOGFJKF_00219	CDS	1209	thrC_1	4.2.3.1	COG0498	Threonine synthase
LAOGFJKF_00220	CDS	573	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
LAOGFJKF_00221	CDS	1149	purT	2.1.2.-	COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase
LAOGFJKF_00222	CDS	384				hypothetical protein
LAOGFJKF_00223	CDS	135				hypothetical protein
LAOGFJKF_00224	CDS	531				hypothetical protein
LAOGFJKF_00225	CDS	690	glmU		COG1208	Bifunctional protein GlmU
LAOGFJKF_00226	CDS	978	mer_1	1.5.98.2	COG2141	5,10-methylenetetrahydromethanopterin reductase
LAOGFJKF_00227	CDS	1107	fadA	2.3.1.16		3-ketoacyl-CoA thiolase
LAOGFJKF_00228	CDS	324				hypothetical protein
LAOGFJKF_00229	CDS	558				hypothetical protein
LAOGFJKF_00230	CDS	360				hypothetical protein
LAOGFJKF_00231	CDS	312				hypothetical protein
LAOGFJKF_00232	CDS	378				hypothetical protein
LAOGFJKF_00233	CDS	1344	thrC_2	4.2.3.1	COG0498	Threonine synthase
LAOGFJKF_00234	CDS	1245				hypothetical protein
LAOGFJKF_00235	CDS	1050	gap	1.2.1.59	COG0057	Glyceraldehyde-3-phosphate dehydrogenase
LAOGFJKF_00236	CDS	810				hypothetical protein
LAOGFJKF_00237	CDS	585				hypothetical protein
LAOGFJKF_00238	CDS	957	zfx_1		COG1146	Zinc-containing ferredoxin
LAOGFJKF_00239	CDS	2019	aglE	2.4.1.-	COG0463	Glycosyltransferase AglE
LAOGFJKF_00240	CDS	1212	smc_2			Chromosome partition protein Smc
LAOGFJKF_00241	CDS	1320	kefB			Glutathione-regulated potassium-efflux system protein KefB
LAOGFJKF_00242	CDS	450				hypothetical protein
LAOGFJKF_00243	CDS	747	cpdA_1	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
LAOGFJKF_00244	CDS	474				hypothetical protein
LAOGFJKF_00245	CDS	909				hypothetical protein
LAOGFJKF_00246	CDS	255				hypothetical protein
LAOGFJKF_00247	CDS	1296	cdc6		COG1474	ORC1-type DNA replication protein
LAOGFJKF_00248	CDS	870				hypothetical protein
LAOGFJKF_00249	CDS	165				hypothetical protein
LAOGFJKF_00250	CDS	759				hypothetical protein
LAOGFJKF_00251	CDS	765	malK_3	3.6.3.19		Trehalose/maltose import ATP-binding protein MalK
LAOGFJKF_00252	CDS	1026				hypothetical protein
LAOGFJKF_00253	CDS	1362				hypothetical protein
LAOGFJKF_00254	CDS	336				hypothetical protein
LAOGFJKF_00255	CDS	336				hypothetical protein
LAOGFJKF_00256	CDS	399			COG1310	putative metalloprotease
LAOGFJKF_00257	CDS	1299				hypothetical protein
LAOGFJKF_00258	CDS	426				hypothetical protein
LAOGFJKF_00259	CDS	942				hypothetical protein
LAOGFJKF_00260	CDS	417				hypothetical protein
LAOGFJKF_00261	CDS	2496	ape2	3.4.11.1	COG0308	Leucyl aminopeptidase
LAOGFJKF_00262	CDS	312				hypothetical protein
LAOGFJKF_00263	CDS	819				hypothetical protein
LAOGFJKF_00264	CDS	714	ycf3_1			Photosystem I assembly protein Ycf3
LAOGFJKF_00265	CDS	1884	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
LAOGFJKF_00266	CDS	693		3.1.3.18	COG0561	Phosphoglycolate phosphatase
LAOGFJKF_00267	CDS	1104	obg	3.6.5.-		GTPase Obg
LAOGFJKF_00268	CDS	567		3.2.2.-		Putative 3-methyladenine DNA glycosylase
LAOGFJKF_00269	CDS	666				hypothetical protein
LAOGFJKF_00270	CDS	375				hypothetical protein
LAOGFJKF_00271	CDS	285				hypothetical protein
LAOGFJKF_00272	CDS	117				hypothetical protein
LAOGFJKF_00273	CDS	936			COG1136	putative ABC transporter ATP-binding protein
LAOGFJKF_00274	CDS	825			COG0244	50S ribosomal protein L10
LAOGFJKF_00275	CDS	636				hypothetical protein
LAOGFJKF_00276	CDS	312			COG2058	50S ribosomal protein L12
LAOGFJKF_00277	CDS	519				hypothetical protein
LAOGFJKF_00278	CDS	2694	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
LAOGFJKF_00279	CDS	2886	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
LAOGFJKF_00280	CDS	1014				hypothetical protein
LAOGFJKF_00281	CDS	345				hypothetical protein
LAOGFJKF_00282	CDS	1677	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
LAOGFJKF_00283	CDS	864	kdaD	4.2.1.141	COG3970	2-dehydro-3-deoxy-D-arabinonate dehydratase
LAOGFJKF_00284	CDS	810				hypothetical protein
LAOGFJKF_00285	CDS	309	sdx_1		COG2146	Sulredoxin
LAOGFJKF_00286	CDS	264				hypothetical protein
LAOGFJKF_00287	CDS	762		2.1.1.-	COG0500	Protein-lysine N-methyltransferase
LAOGFJKF_00288	CDS	348				hypothetical protein
LAOGFJKF_00289	tRNA	75				tRNA-His(gtg)
LAOGFJKF_00290	CDS	306				hypothetical protein
LAOGFJKF_00291	CDS	630				hypothetical protein
LAOGFJKF_00292	CDS	120				hypothetical protein
LAOGFJKF_00293	CDS	918	tuf_2		COG5256	Elongation factor 1-alpha
LAOGFJKF_00294	CDS	1221	ychF			Ribosome-binding ATPase YchF
LAOGFJKF_00295	CDS	366				hypothetical protein
LAOGFJKF_00296	CDS	411		6.2.1.13	COG1042	Acetate--CoA ligase [ADP-forming] II
LAOGFJKF_00297	CDS	831	mqnD	4.1.-.-		1,4-dihydroxy-6-naphtoate synthase
LAOGFJKF_00298	CDS	219				hypothetical protein
LAOGFJKF_00299	CDS	966	dusB	1.3.1.-		tRNA-dihydrouridine synthase B
LAOGFJKF_00300	CDS	282				hypothetical protein
LAOGFJKF_00301	CDS	1101	cofH_1	2.5.1.77	COG1060	FO synthase subunit 2
LAOGFJKF_00302	CDS	174				hypothetical protein
LAOGFJKF_00303	CDS	465				hypothetical protein
LAOGFJKF_00304	CDS	735				hypothetical protein
LAOGFJKF_00305	CDS	969				hypothetical protein
LAOGFJKF_00306	CDS	438				hypothetical protein
LAOGFJKF_00307	CDS	1377	mnmC	1.5.-.-		tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
LAOGFJKF_00308	CDS	483				hypothetical protein
LAOGFJKF_00309	CDS	852				hypothetical protein
LAOGFJKF_00310	CDS	132				hypothetical protein
LAOGFJKF_00311	CDS	150				hypothetical protein
LAOGFJKF_00312	CDS	957	tfb_2		COG1405	Transcription initiation factor IIB
LAOGFJKF_00313	tRNA	76				tRNA-Val(cac)
LAOGFJKF_00314	CDS	1092	purP_2	6.3.4.23	COG1759	5-formaminoimidazole-4-carboxamide-1-(beta)-D-ribofuranosyl 5'-monophosphate synthetase
LAOGFJKF_00315	CDS	108				hypothetical protein
LAOGFJKF_00316	CDS	558		2.5.1.-		UbiX-like flavin prenyltransferase
LAOGFJKF_00317	CDS	420				hypothetical protein
LAOGFJKF_00318	CDS	198	tatAt		COG1826	Sec-independent protein translocase protein TatAt
LAOGFJKF_00319	CDS	792	tatC			Sec-independent protein translocase protein TatC
LAOGFJKF_00320	CDS	516				hypothetical protein
LAOGFJKF_00321	CDS	261	purS	6.3.5.3		Phosphoribosylformylglycinamidine synthase subunit PurS
LAOGFJKF_00322	CDS	417	metXA	2.3.1.31	COG0517	Homoserine O-acetyltransferase
LAOGFJKF_00323	CDS	750		3.5.1.124	COG0693	Deglycase
LAOGFJKF_00324	CDS	2160	purL	6.3.5.3		Phosphoribosylformylglycinamidine synthase subunit PurL
LAOGFJKF_00325	CDS	1434	glmS_1	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
LAOGFJKF_00326	CDS	249				hypothetical protein
LAOGFJKF_00327	CDS	141				hypothetical protein
LAOGFJKF_00328	CDS	303				hypothetical protein
LAOGFJKF_00329	CDS	546	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
LAOGFJKF_00330	CDS	456			COG1522	putative HTH-type transcriptional regulator
LAOGFJKF_00331	CDS	930	cyoE_1	2.5.1.-		Protoheme IX farnesyltransferase
LAOGFJKF_00332	CDS	177				hypothetical protein
LAOGFJKF_00333	CDS	1071		1.3.1.84	COG1064	Acryloyl-coenzyme A reductase
LAOGFJKF_00334	CDS	1329	ubiD	4.1.1.98		3-octaprenyl-4-hydroxybenzoate carboxy-lyase
LAOGFJKF_00335	CDS	333				hypothetical protein
LAOGFJKF_00336	CDS	264				hypothetical protein
LAOGFJKF_00337	CDS	1134	bioF	2.3.1.47		8-amino-7-oxononanoate synthase
LAOGFJKF_00338	CDS	105				hypothetical protein
LAOGFJKF_00339	CDS	729	dsbD	1.8.1.8		Thiol:disulfide interchange protein DsbD
LAOGFJKF_00340	CDS	1089	resA_2			Thiol-disulfide oxidoreductase ResA
LAOGFJKF_00341	CDS	681	cdvB2		COG5491	Cell division protein B2
LAOGFJKF_00342	CDS	333				hypothetical protein
LAOGFJKF_00343	CDS	735	psmA	3.4.25.1	COG0638	Proteasome subunit alpha
LAOGFJKF_00344	CDS	819				hypothetical protein
LAOGFJKF_00345	CDS	111				hypothetical protein
LAOGFJKF_00346	CDS	558	zfx_2		COG1146	Zinc-containing ferredoxin
LAOGFJKF_00347	CDS	666	eif6		COG1976	Translation initiation factor 6
LAOGFJKF_00348	CDS	1272	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
LAOGFJKF_00349	CDS	417			COG1371	Protein archease
LAOGFJKF_00350	CDS	411	resA_3			Thiol-disulfide oxidoreductase ResA
LAOGFJKF_00351	CDS	1782	infB		COG0532	putative translation initiation factor IF-2
LAOGFJKF_00352	CDS	402	ndk	2.7.4.6	COG0105	Nucleoside diphosphate kinase
LAOGFJKF_00353	CDS	204			COG2075	50S ribosomal protein L24e
LAOGFJKF_00354	CDS	216			COG2053	30S ribosomal protein S28e
LAOGFJKF_00355	CDS	387	rpl7ae		COG1358	50S ribosomal protein L7Ae
LAOGFJKF_00356	CDS	1344		5.4.2.2	COG1109	Phosphoglucomutase/phosphomannomutase
LAOGFJKF_00357	tRNA	87				tRNA-Leu(tag)
LAOGFJKF_00358	CDS	852	purU	3.5.1.10		Formyltetrahydrofolate deformylase
LAOGFJKF_00359	CDS	693				hypothetical protein
LAOGFJKF_00360	CDS	99				hypothetical protein
LAOGFJKF_00361	CDS	690	ubiE_1	2.1.1.163		Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
LAOGFJKF_00362	CDS	1158	mdtG			Multidrug resistance protein MdtG
LAOGFJKF_00363	CDS	369	tatA			Sec-independent protein translocase protein TatA
LAOGFJKF_00364	CDS	777	mjaVM	2.1.1.113	COG0863	Modification methylase MjaV
LAOGFJKF_00365	CDS	195				hypothetical protein
LAOGFJKF_00366	CDS	882	rhaD_1	1.1.1.377	COG1028	L-rhamnose 1-dehydrogenase (NADP(+))
LAOGFJKF_00367	CDS	312	eIF1A		COG0361	Translation initiation factor 1A
LAOGFJKF_00368	CDS	297				hypothetical protein
LAOGFJKF_00369	CDS	420	eif2b		COG1601	Translation initiation factor 2 subunit beta
LAOGFJKF_00370	CDS	144				hypothetical protein
LAOGFJKF_00371	CDS	501				hypothetical protein
LAOGFJKF_00372	CDS	1149				hypothetical protein
LAOGFJKF_00373	CDS	231	pccB	6.4.1.3		Propionyl-CoA carboxylase, carboxyltransferase subunit
LAOGFJKF_00374	CDS	1494	pycA	6.4.1.1	COG0439	Pyruvate carboxylase subunit A
LAOGFJKF_00375	CDS	543	pycB	6.4.1.1	COG0511	Pyruvate carboxylase subunit B
LAOGFJKF_00376	CDS	471		1.11.1.15	COG0450	Peroxiredoxin
LAOGFJKF_00377	CDS	381	fpoA	1.12.98.3	COG0838	F(420)H(2) dehydrogenase subunit A
LAOGFJKF_00378	CDS	516	fpoB	1.12.98.3	COG0377	F(420)H(2) dehydrogenase subunit B
