locus_tag	ftype	length_bp	gene	EC_number	COG	product
GDMFGCBB_00149	CDS	1851	msbA_1	3.6.3.-	COG1132	Lipid A export ATP-binding/permease protein MsbA
GDMFGCBB_00150	CDS	1041	lpxK	2.7.1.130	COG1663	Tetraacyldisaccharide 4'-kinase
GDMFGCBB_00151	CDS	768	kdsB	2.7.7.38	COG1212	3-deoxy-manno-octulosonate cytidylyltransferase
GDMFGCBB_00152	CDS	522	yfkJ	3.1.3.48	COG0394	Low molecular weight protein-tyrosine-phosphatase YfkJ
GDMFGCBB_00153	CDS	1029	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
GDMFGCBB_00154	CDS	609				hypothetical protein
GDMFGCBB_00155	CDS	1257	avtA	2.6.1.66	COG3977	Valine--pyruvate aminotransferase
GDMFGCBB_00156	CDS	1404	pabB	2.6.1.85	COG0147	Aminodeoxychorismate synthase component 1
GDMFGCBB_00157	CDS	1869	feoB		COG0370	Fe(2+) transporter FeoB
GDMFGCBB_00158	CDS	225				hypothetical protein
GDMFGCBB_00159	CDS	2196	rimO	2.8.4.4		Ribosomal protein S12 methylthiotransferase RimO
GDMFGCBB_00160	CDS	711				hypothetical protein
GDMFGCBB_00161	tRNA	76				tRNA-Arg(cct)
GDMFGCBB_00162	CDS	1071	wecA	2.7.8.33	COG0472	Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase
GDMFGCBB_00163	tRNA	76				tRNA-Asn(gtt)
GDMFGCBB_00164	CDS	717				hypothetical protein
GDMFGCBB_00165	CDS	2013	uvrB		COG0556	UvrABC system protein B
GDMFGCBB_00166	CDS	384				hypothetical protein
GDMFGCBB_00167	tRNA	77				tRNA-Asp(gtc)
GDMFGCBB_00168	tRNA	76				tRNA-Val(tac)
GDMFGCBB_00169	CDS	354	queD	4.1.2.50	COG0720	6-carboxy-5,6,7,8-tetrahydropterin synthase
GDMFGCBB_00170	CDS	1188	rfnT			Riboflavin transporter RfnT
GDMFGCBB_00171	CDS	834	cvfB		COG2996	Conserved virulence factor B
GDMFGCBB_00172	CDS	2646	cirA_1		COG4771	Colicin I receptor
GDMFGCBB_00173	CDS	2040	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
GDMFGCBB_00174	CDS	1023	dpkA	1.5.1.21	COG2055	Delta(1)-pyrroline-2-carboxylate/Delta(1)-piperideine-2-carboxylate reductase
GDMFGCBB_00175	CDS	858	hcaR			Hca operon transcriptional activator HcaR
GDMFGCBB_00176	CDS	1446	aldHT	1.2.1.5		Aldehyde dehydrogenase, thermostable
GDMFGCBB_00177	CDS	996				hypothetical protein
GDMFGCBB_00178	CDS	1542			COG1292	Glycine betaine transporter 2
GDMFGCBB_00179	CDS	1752				hypothetical protein
GDMFGCBB_00180	CDS	735				hypothetical protein
GDMFGCBB_00181	CDS	915	gcvA			Glycine cleavage system transcriptional activator
GDMFGCBB_00182	CDS	783	iclR		COG1414	Transcriptional repressor IclR
GDMFGCBB_00183	CDS	1497	bauC	1.2.1.-	COG1012	Putative 3-oxopropanoate dehydrogenase
GDMFGCBB_00184	CDS	1158	fucO	1.1.1.77	COG1454	Lactaldehyde reductase
GDMFGCBB_00185	CDS	2631	dddD	2.-.-.-	COG1804	CoA-transferase/lyase DddD
GDMFGCBB_00186	CDS	1428	nylB_1	3.5.1.46		6-aminohexanoate-dimer hydrolase
GDMFGCBB_00187	CDS	978	yofA_1		COG0583	HTH-type transcriptional regulator YofA
GDMFGCBB_00188	CDS	1137	tdh_1	1.1.1.103		L-threonine 3-dehydrogenase
GDMFGCBB_00189	CDS	339	higA-2		COG2944	Antitoxin HigA-2
GDMFGCBB_00190	CDS	690				hypothetical protein
GDMFGCBB_00191	CDS	2928	soxA_1	1.5.3.1		Sarcosine oxidase subunit alpha
GDMFGCBB_00192	CDS	309	soxD_1	1.5.3.1		Sarcosine oxidase subunit delta
GDMFGCBB_00193	CDS	1242	soxB_1	1.5.3.1		Sarcosine oxidase subunit beta
GDMFGCBB_00194	CDS	879	purU_1	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
GDMFGCBB_00195	CDS	642				hypothetical protein
GDMFGCBB_00196	CDS	1461	ethA_1	1.14.13.-		FAD-containing monooxygenase EthA
GDMFGCBB_00197	CDS	1158	adh1	1.1.1.192	COG1454	Long-chain-alcohol dehydrogenase 1
GDMFGCBB_00198	CDS	435	fadM	3.1.2.-	COG0824	Long-chain acyl-CoA thioesterase FadM
GDMFGCBB_00199	CDS	882	tesB	3.1.2.-	COG1946	Acyl-CoA thioesterase 2
GDMFGCBB_00200	CDS	1023	curA_1	1.3.1.-	COG2130	NADPH-dependent curcumin reductase
GDMFGCBB_00201	CDS	93				hypothetical protein
GDMFGCBB_00202	CDS	1176		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
GDMFGCBB_00203	CDS	1140	mmgC_2	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
GDMFGCBB_00204	CDS	1215	acrC_2	1.3.1.95		Acryloyl-CoA reductase (NADH)
GDMFGCBB_00205	CDS	915		1.1.1.-	COG1028	Putative short-chain type dehydrogenase/reductase
GDMFGCBB_00206	CDS	978	qorA_1	1.6.5.5	COG0604	Quinone oxidoreductase 1
GDMFGCBB_00207	CDS	1020	ahr	1.1.1.2	COG1064	Aldehyde reductase Ahr
GDMFGCBB_00208	CDS	1824	recQ	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
GDMFGCBB_00209	CDS	324	siaT		COG1593	Sialic acid TRAP transporter permease protein SiaT
GDMFGCBB_00210	CDS	390		3.1.2.-	COG1607	putative acyl-CoA thioester hydrolase
GDMFGCBB_00211	CDS	960		3.1.1.23	COG2267	Monoacylglycerol lipase
GDMFGCBB_00212	CDS	408				hypothetical protein
GDMFGCBB_00213	CDS	807	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
GDMFGCBB_00214	CDS	483	coaD	2.7.7.3		Phosphopantetheine adenylyltransferase
GDMFGCBB_00215	CDS	561	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
GDMFGCBB_00216	CDS	1065	ftsY		COG0552	Signal recognition particle receptor FtsY
GDMFGCBB_00217	CDS	684	ftsE		COG2884	Cell division ATP-binding protein FtsE
GDMFGCBB_00218	CDS	981	ftsX		COG2177	Cell division protein FtsX
GDMFGCBB_00219	CDS	858	rpoH		COG0568	RNA polymerase sigma factor RpoH
GDMFGCBB_00220	CDS	369				hypothetical protein
GDMFGCBB_00221	CDS	813	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
GDMFGCBB_00222	CDS	738	mip	5.2.1.8	COG0545	Outer membrane protein MIP
GDMFGCBB_00223	CDS	489	rsd		COG3160	Regulator of sigma D
GDMFGCBB_00224	CDS	720	yohK		COG1346	Inner membrane protein YohK
GDMFGCBB_00225	CDS	351	cidA			Holin-like protein CidA
GDMFGCBB_00226	CDS	492	dsbB		COG1495	Disulfide bond formation protein B
GDMFGCBB_00227	CDS	1566	gshA	6.3.2.2	COG2918	Glutamate--cysteine ligase
GDMFGCBB_00228	CDS	273				hypothetical protein
GDMFGCBB_00229	CDS	585	yajL	3.1.2.-	COG0693	Protein/nucleic acid deglycase 3
GDMFGCBB_00230	CDS	3138	swrC_1		COG0841	Swarming motility protein SwrC
GDMFGCBB_00231	CDS	1218	bepF_1			Efflux pump periplasmic linker BepF
GDMFGCBB_00232	CDS	1284	gltP		COG1301	Proton/glutamate-aspartate symporter
GDMFGCBB_00233	CDS	1335	lplT			Lysophospholipid transporter LplT
GDMFGCBB_00234	CDS	270				hypothetical protein
GDMFGCBB_00235	CDS	222				hypothetical protein
GDMFGCBB_00236	CDS	114				hypothetical protein
GDMFGCBB_00237	CDS	687				hypothetical protein
GDMFGCBB_00238	CDS	522				hypothetical protein
GDMFGCBB_00239	CDS	438	yqgF	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
GDMFGCBB_00240	CDS	1149	pilT_1		COG2805	Twitching mobility protein
GDMFGCBB_00241	CDS	1035	pilT_2		COG2805	Twitching mobility protein
GDMFGCBB_00242	CDS	753			COG0325	Pyridoxal phosphate homeostasis protein
GDMFGCBB_00243	CDS	816	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
GDMFGCBB_00244	CDS	573				hypothetical protein
GDMFGCBB_00245	CDS	1044	tas		COG0667	Protein tas
GDMFGCBB_00246	CDS	1158	metXS	2.3.1.46		Homoserine O-succinyltransferase
GDMFGCBB_00247	CDS	609	metXA_1		COG0500	Bifunctional methionine biosynthesis protein MetXA/MetW
GDMFGCBB_00248	CDS	435				hypothetical protein
GDMFGCBB_00249	CDS	615	rdgB	3.6.1.66	COG0127	dITP/XTP pyrophosphatase
GDMFGCBB_00250	CDS	1092	hemN_1	1.3.99.-	COG0635	Oxygen-independent coproporphyrinogen-III oxidase-like protein
GDMFGCBB_00251	CDS	957	fieF		COG0053	Ferrous-iron efflux pump FieF
GDMFGCBB_00252	CDS	2157	merA	1.16.1.1		Mercuric reductase
GDMFGCBB_00253	CDS	753		4.2.1.17		putative enoyl-CoA hydratase echA14
GDMFGCBB_00254	CDS	783	glpQ1	3.1.4.46	COG0584	putative glycerophosphodiester phosphodiesterase 1
GDMFGCBB_00255	CDS	1215	glpD_1	1.1.5.3		Aerobic glycerol-3-phosphate dehydrogenase
GDMFGCBB_00256	CDS	336				hypothetical protein
GDMFGCBB_00257	CDS	1377	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
GDMFGCBB_00258	CDS	1656	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
GDMFGCBB_00259	CDS	510	ppiB	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase B
GDMFGCBB_00260	CDS	747	lpxH	3.6.1.54	COG2908	UDP-2,3-diacylglucosamine hydrolase
GDMFGCBB_00261	CDS	690	yccA		COG0670	Modulator of FtsH protease YccA
GDMFGCBB_00262	CDS	300	tusE	2.8.1.-	COG2920	Sulfurtransferase TusE
GDMFGCBB_00263	CDS	1104	trmA	2.1.1.-	COG2265	tRNA/tmRNA (uracil-C(5))-methyltransferase
GDMFGCBB_00264	CDS	465				hypothetical protein
GDMFGCBB_00265	CDS	1353				hypothetical protein
GDMFGCBB_00266	CDS	1032		2.7.1.-	COG3173	Putative aminoglycoside phosphotransferase
GDMFGCBB_00267	CDS	1044				hypothetical protein
GDMFGCBB_00268	CDS	591				hypothetical protein
GDMFGCBB_00269	CDS	777	ptlF	1.1.1.340		1-deoxy-11-beta-hydroxypentalenate dehydrogenase
GDMFGCBB_00270	CDS	1803		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD17
GDMFGCBB_00271	CDS	828	echA8_1	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA8
GDMFGCBB_00272	CDS	2217	qbdA_1	1.1.9.1		Quinohemoprotein alcohol dehydrogenase ADH IIB
GDMFGCBB_00273	CDS	1071	rbn	3.1.-.-	COG1234	Ribonuclease BN
GDMFGCBB_00274	CDS	1353	nahD	5.99.1.4		2-hydroxychromene-2-carboxylate isomerase
GDMFGCBB_00275	CDS	939		1.13.12.16	COG2070	Nitronate monooxygenase
GDMFGCBB_00276	CDS	450				hypothetical protein
GDMFGCBB_00277	CDS	372		3.1.4.-	COG2206	Cyclic di-GMP phosphodiesterase
GDMFGCBB_00278	CDS	1080	sohB	3.4.21.-	COG0616	putative protease SohB
GDMFGCBB_00279	CDS	834	nudC_1	3.6.1.22	COG2816	NADH pyrophosphatase
GDMFGCBB_00280	CDS	1506	nhaB		COG3067	Na(+)/H(+) antiporter NhaB
GDMFGCBB_00281	CDS	1674	fadD_2	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
GDMFGCBB_00282	CDS	1176				hypothetical protein
GDMFGCBB_00283	CDS	846				hypothetical protein
GDMFGCBB_00284	CDS	426				hypothetical protein
GDMFGCBB_00285	CDS	444				hypothetical protein
GDMFGCBB_00286	CDS	273	ycgL		COG3100	Protein YcgL
GDMFGCBB_00287	CDS	1125	rnd	3.1.13.5	COG0349	Ribonuclease D
GDMFGCBB_00288	CDS	594	recR		COG0353	Recombination protein RecR
GDMFGCBB_00289	CDS	318	ybaB		COG0718	Nucleoid-associated protein YbaB
GDMFGCBB_00290	CDS	1956	dnaX	2.7.7.7	COG2812	DNA polymerase III subunit tau
GDMFGCBB_00291	CDS	636	soxG	1.5.3.1		Sarcosine oxidase subunit gamma
GDMFGCBB_00292	CDS	3003	soxA_2	1.5.3.1		Sarcosine oxidase subunit alpha
GDMFGCBB_00293	CDS	291	soxD_2	1.5.3.1		Sarcosine oxidase subunit delta
GDMFGCBB_00294	CDS	1251	soxB_2	1.5.3.1		Sarcosine oxidase subunit beta
GDMFGCBB_00295	CDS	981	cdhR_1		COG4977	HTH-type transcriptional regulator CdhR
GDMFGCBB_00296	CDS	1029	cdhR_2		COG4977	HTH-type transcriptional regulator CdhR
GDMFGCBB_00297	CDS	2028				hypothetical protein
GDMFGCBB_00298	CDS	894	acsE	2.1.1.258	COG1410	5-methyltetrahydrofolate:corrinoid/iron-sulfur protein co-methyltransferase
GDMFGCBB_00299	CDS	984	yitJ		COG0646	Bifunctional homocysteine S-methyltransferase/5,10-methylenetetrahydrofolate reductase
GDMFGCBB_00300	CDS	459				hypothetical protein
GDMFGCBB_00301	CDS	309				hypothetical protein
GDMFGCBB_00302	CDS	708				hypothetical protein
GDMFGCBB_00303	CDS	699	metH_1	2.1.1.13	COG0646	Methionine synthase
GDMFGCBB_00304	CDS	1554	mtgB	2.1.1.-	COG5598	Glycine betaine methyltransferase
GDMFGCBB_00305	CDS	2514	abo	1.5.3.19		4-methylaminobutanoate oxidase (formaldehyde-forming)
GDMFGCBB_00306	CDS	1668	fhs	6.3.4.3	COG2759	Formate--tetrahydrofolate ligase
GDMFGCBB_00307	CDS	1713	oppA		COG4166	Periplasmic oligopeptide-binding protein
GDMFGCBB_00308	CDS	936	oppB		COG0601	Oligopeptide transport system permease protein OppB
GDMFGCBB_00309	CDS	915	oppC		COG1173	Oligopeptide transport system permease protein OppC
GDMFGCBB_00310	CDS	1638	gsiA	3.6.3.-	COG1123	Glutathione import ATP-binding protein GsiA
GDMFGCBB_00311	CDS	756	paaF_1	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
