locus_tag	ftype	length_bp	gene	EC_number	COG	product
AGBCBMFN_00046	CDS	1155	hemN	1.3.99.-	COG0635	Oxygen-independent coproporphyrinogen-III oxidase-like protein YqeR
AGBCBMFN_00047	CDS	615		3.6.1.66	COG0127	dITP/XTP pyrophosphatase
AGBCBMFN_00048	CDS	714	rph	2.7.7.56	COG0689	Ribonuclease PH
AGBCBMFN_00049	CDS	1068	hrcA		COG1420	Heat-inducible transcription repressor HrcA
AGBCBMFN_00050	CDS	588	grpE		COG0576	Protein GrpE
AGBCBMFN_00051	CDS	2628	mutS		COG0249	DNA mismatch repair protein MutS
AGBCBMFN_00052	CDS	2277	tme	1.1.1.40	COG0280	NADP-dependent malic enzyme
AGBCBMFN_00053	CDS	909	ilvE_1	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
AGBCBMFN_00054	CDS	723				hypothetical protein
AGBCBMFN_00055	CDS	540	idi	5.3.3.2	COG1443	Isopentenyl-diphosphate Delta-isomerase
AGBCBMFN_00056	CDS	1179	menJ	1.3.99.38	COG0644	Menaquinone reductase
AGBCBMFN_00057	CDS	1239	pucC			Protein PucC
AGBCBMFN_00058	CDS	567	menA	2.5.1.74		1,4-dihydroxy-2-naphthoate octaprenyltransferase
AGBCBMFN_00059	CDS	1563	bchB	1.3.7.7	COG2710	Light-independent protochlorophyllide reductase subunit B
AGBCBMFN_00060	CDS	1275	bchN	1.3.7.7	COG2710	Light-independent protochlorophyllide reductase subunit N
AGBCBMFN_00061	CDS	495				hypothetical protein
AGBCBMFN_00062	CDS	744				hypothetical protein
AGBCBMFN_00063	CDS	1419				hypothetical protein
AGBCBMFN_00064	CDS	459	decR_1		COG1522	DNA-binding transcriptional activator DecR
AGBCBMFN_00065	CDS	1398	cysG		COG0007	Siroheme synthase
AGBCBMFN_00066	CDS	315				hypothetical protein
AGBCBMFN_00067	CDS	1671	sir	1.8.7.1	COG0155	Sulfite reductase [ferredoxin]
AGBCBMFN_00068	CDS	378				hypothetical protein
AGBCBMFN_00069	CDS	801	fpr	1.18.1.2	COG1018	Flavodoxin/ferredoxin--NADP reductase
AGBCBMFN_00070	CDS	432	infC		COG0290	Translation initiation factor IF-3
AGBCBMFN_00071	CDS	999				hypothetical protein
AGBCBMFN_00072	CDS	405	pucA	1.17.1.4	COG1975	putative xanthine dehydrogenase subunit A
AGBCBMFN_00073	CDS	867				hypothetical protein
AGBCBMFN_00074	CDS	942	metAA	2.3.1.31	COG1897	Homoserine O-acetyltransferase
AGBCBMFN_00075	CDS	372				hypothetical protein
AGBCBMFN_00076	CDS	342				hypothetical protein
AGBCBMFN_00077	CDS	90				hypothetical protein
AGBCBMFN_00078	CDS	1539	mtgB_1	2.1.1.-	COG5598	Glycine betaine methyltransferase
AGBCBMFN_00079	CDS	1821	typA		COG1217	GTP-binding protein TypA/BipA 
AGBCBMFN_00080	CDS	2664	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
AGBCBMFN_00081	CDS	1089	recA			Protein RecA
AGBCBMFN_00082	CDS	1596	cckA			Sensor kinase CckA
AGBCBMFN_00083	CDS	1164	rsmB_1	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
AGBCBMFN_00084	CDS	1449	guaB_1	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
AGBCBMFN_00085	CDS	969	gbuA	3.5.3.7	COG0010	Guanidinobutyrase
AGBCBMFN_00086	CDS	2049	nqrF	1.6.5.8		Na(+)-translocating NADH-quinone reductase subunit F
AGBCBMFN_00087	CDS	333				hypothetical protein
AGBCBMFN_00088	CDS	2142	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
AGBCBMFN_00089	CDS	270	rpsO		COG0184	30S ribosomal protein S15
AGBCBMFN_00090	CDS	945	ltxA		COG2931	Leukotoxin
AGBCBMFN_00091	CDS	264				hypothetical protein
AGBCBMFN_00092	CDS	510				hypothetical protein
AGBCBMFN_00093	CDS	912	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
AGBCBMFN_00094	CDS	912	yijE			putative cystine transporter YijE
AGBCBMFN_00095	CDS	1479	davD	1.2.1.20	COG1012	Glutarate-semialdehyde dehydrogenase DavD
AGBCBMFN_00096	CDS	789				hypothetical protein
AGBCBMFN_00097	CDS	657	cbbZP	3.1.3.18		Phosphoglycolate phosphatase, plasmid
AGBCBMFN_00098	CDS	555				hypothetical protein
AGBCBMFN_00099	CDS	684	rpe	5.1.3.1		Ribulose-phosphate 3-epimerase
AGBCBMFN_00100	CDS	930	cmpR			HTH-type transcriptional activator CmpR
AGBCBMFN_00101	CDS	1209		3.5.3.3		Creatinase
AGBCBMFN_00102	CDS	618				hypothetical protein
AGBCBMFN_00103	CDS	771	pdhR		COG2186	Pyruvate dehydrogenase complex repressor
AGBCBMFN_00104	CDS	282				hypothetical protein
AGBCBMFN_00105	CDS	459	ysnE	2.3.1.-		putative N-acetyltransferase YsnE
AGBCBMFN_00106	CDS	3459	smc			Chromosome partition protein Smc
AGBCBMFN_00107	CDS	1218	mltB	4.2.2.-	COG2951	Membrane-bound lytic murein transglycosylase B
AGBCBMFN_00108	CDS	918	cobD_1		COG1270	Cobalamin biosynthesis protein CobD
AGBCBMFN_00109	CDS	957	cobD_2	4.1.1.81	COG0079	Threonine-phosphate decarboxylase
AGBCBMFN_00110	CDS	423				hypothetical protein
AGBCBMFN_00111	CDS	345				hypothetical protein
AGBCBMFN_00112	CDS	1173	patB	4.4.1.8	COG1168	Cystathionine beta-lyase PatB
AGBCBMFN_00113	CDS	528	def_1	3.5.1.88		Peptide deformylase
AGBCBMFN_00114	CDS	495	def_2	3.5.1.88	COG0242	Peptide deformylase
AGBCBMFN_00115	CDS	918	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
AGBCBMFN_00116	CDS	177				hypothetical protein
AGBCBMFN_00117	CDS	1278	rsmB_2	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
AGBCBMFN_00118	CDS	291				hypothetical protein
AGBCBMFN_00119	CDS	204				hypothetical protein
AGBCBMFN_00120	CDS	1806	ypdF	3.4.11.-	COG0006	Aminopeptidase YpdF
AGBCBMFN_00121	CDS	1878	cobT	6.6.1.2		Aerobic cobaltochelatase subunit CobT
AGBCBMFN_00122	CDS	987	cobS	6.6.1.2		Aerobic cobaltochelatase subunit CobS
AGBCBMFN_00123	CDS	603				hypothetical protein
AGBCBMFN_00124	CDS	666	dnaJ			Chaperone protein DnaJ
AGBCBMFN_00125	CDS	261	bolA		COG0271	DNA-binding transcriptional regulator BolA
AGBCBMFN_00126	CDS	1512	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
AGBCBMFN_00127	CDS	237	pepN	3.4.11.2	COG0308	Aminopeptidase N
AGBCBMFN_00128	CDS	813	trmD	2.1.1.228	COG0336	tRNA (guanine-N(1)-)-methyltransferase
AGBCBMFN_00129	CDS	519	rimM		COG0806	Ribosome maturation factor RimM
AGBCBMFN_00130	CDS	441	rpsP		COG0228	30S ribosomal protein S16
AGBCBMFN_00131	CDS	297				hypothetical protein
AGBCBMFN_00132	CDS	525				hypothetical protein
AGBCBMFN_00133	CDS	1365	ffh		COG0541	Signal recognition particle protein
AGBCBMFN_00134	CDS	843				hypothetical protein
AGBCBMFN_00135	CDS	1344	dddP	4.4.1.3	COG0006	Dimethlysulfonioproprionate lyase DddP
AGBCBMFN_00136	CDS	1308	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
AGBCBMFN_00137	CDS	1071	fliG		COG1536	Flagellar motor switch protein FliG
AGBCBMFN_00138	CDS	918	lpxL	2.3.1.241		Lipid A biosynthesis lauroyltransferase
AGBCBMFN_00139	CDS	573				hypothetical protein
AGBCBMFN_00140	CDS	729	ptlI	1.14.13.133	COG2124	Pentalenene oxygenase
AGBCBMFN_00141	CDS	489		1.14.13.106	COG2124	Epi-isozizaene 5-monooxygenase/(E)-beta-farnesene synthase
AGBCBMFN_00142	CDS	237				hypothetical protein
AGBCBMFN_00143	CDS	177				hypothetical protein
AGBCBMFN_00144	CDS	1395	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
AGBCBMFN_00145	CDS	501				hypothetical protein
AGBCBMFN_00146	CDS	348				hypothetical protein
AGBCBMFN_00147	tmRNA	331	ssrA			transfer-messenger RNA, SsrA
AGBCBMFN_00148	CDS	762	lldR		COG2186	Putative L-lactate dehydrogenase operon regulatory protein
AGBCBMFN_00149	CDS	783				hypothetical protein
AGBCBMFN_00150	CDS	705				hypothetical protein
AGBCBMFN_00151	CDS	1104	dmdA_1	2.1.1.269		Dimethylsulfonioproprionate demethylase DmdA
AGBCBMFN_00152	CDS	993	acuI	1.3.1.84	COG0604	Acrylyl-CoA reductase AcuI
AGBCBMFN_00153	CDS	1686	betL		COG1292	Glycine betaine transporter BetL
AGBCBMFN_00154	CDS	1221	sufS_1	2.8.1.7	COG0520	Cysteine desulfurase
AGBCBMFN_00155	CDS	1434	phrA	4.1.99.3	COG0415	Deoxyribodipyrimidine photo-lyase
AGBCBMFN_00156	CDS	1206	ufaA1	2.1.1.-	COG2230	Tuberculostearic acid methyltransferase UfaA1
AGBCBMFN_00157	CDS	1035	cbs	4.2.1.22	COG0031	Putative cystathionine beta-synthase
AGBCBMFN_00158	CDS	2325	mscK		COG3264	Mechanosensitive channel MscK
AGBCBMFN_00159	CDS	1080				hypothetical protein
AGBCBMFN_00160	CDS	528				hypothetical protein
AGBCBMFN_00161	CDS	363		4.2.1.96		Putative pterin-4-alpha-carbinolamine dehydratase
AGBCBMFN_00162	CDS	111				hypothetical protein
AGBCBMFN_00163	tRNA	91				tRNA-Leu(taa)
AGBCBMFN_00164	CDS	1173	yhjX_1			putative MFS-type transporter YhjX
AGBCBMFN_00165	CDS	225				hypothetical protein
AGBCBMFN_00166	CDS	753	gylR			Glycerol operon regulatory protein
AGBCBMFN_00167	CDS	930	etfA		COG2025	Electron transfer flavoprotein subunit alpha
AGBCBMFN_00168	CDS	759	etfB			Electron transfer flavoprotein subunit beta
AGBCBMFN_00169	CDS	573		2.5.1.17	COG2096	Cob(I)yrinic acid a,c-diamide adenosyltransferase
AGBCBMFN_00170	CDS	213				hypothetical protein
AGBCBMFN_00171	CDS	831	bdhA_1	1.1.1.30		D-beta-hydroxybutyrate dehydrogenase
AGBCBMFN_00172	CDS	2325	parC	5.99.1.3	COG0188	DNA topoisomerase 4 subunit A
AGBCBMFN_00173	CDS	1257	ttuD	1.1.1.81		Putative hydroxypyruvate reductase
AGBCBMFN_00174	CDS	1389	tpa_1	2.6.1.77	COG0161	Taurine--pyruvate aminotransferase
AGBCBMFN_00175	CDS	1455	tauR		COG1167	HTH-type transcriptional regulator TauR
AGBCBMFN_00176	CDS	1776	xsc	2.3.3.15	COG0028	Sulfoacetaldehyde acetyltransferase
AGBCBMFN_00177	CDS	951	nudC	3.6.1.22	COG2816	NADH pyrophosphatase
AGBCBMFN_00178	CDS	198				hypothetical protein
AGBCBMFN_00179	CDS	252				hypothetical protein
AGBCBMFN_00180	CDS	831	pheA		COG0077	P-protein
AGBCBMFN_00181	CDS	519	cycM		COG3474	Cytochrome c-552
AGBCBMFN_00182	CDS	1905	sapA		COG4166	Peptide transport periplasmic protein SapA
AGBCBMFN_00183	CDS	1080	yejB		COG4174	Inner membrane ABC transporter permease protein YejB
AGBCBMFN_00184	CDS	1116	yejE		COG4239	Inner membrane ABC transporter permease protein YejE
AGBCBMFN_00185	CDS	1686	nqo1_1	1.6.5.11	COG1894	NADH-quinone oxidoreductase subunit 1
AGBCBMFN_00186	CDS	1548	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
AGBCBMFN_00187	CDS	1263	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
AGBCBMFN_00188	CDS	324	fdxE		COG0633	Ferredoxin-6
AGBCBMFN_00189	CDS	378	dnaE2	2.7.7.7		Error-prone DNA polymerase
AGBCBMFN_00190	CDS	1488	degP	3.4.21.107	COG0265	Periplasmic serine endoprotease DegP
AGBCBMFN_00191	CDS	195				hypothetical protein
AGBCBMFN_00192	CDS	873	hflC		COG0330	Modulator of FtsH protease HflC
AGBCBMFN_00193	CDS	1134	hflK		COG0330	Modulator of FtsH protease HflK
AGBCBMFN_00194	CDS	1359	garB	1.8.1.16		Glutathione amide reductase
AGBCBMFN_00195	CDS	366	rpiA	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
AGBCBMFN_00196	CDS	780	xthA_1	3.1.11.2	COG0708	Exodeoxyribonuclease III
AGBCBMFN_00197	CDS	1170	mhbM	1.14.13.24	COG0654	3-hydroxybenzoate 6-hydroxylase
AGBCBMFN_00198	CDS	456	dksA		COG1734	RNA polymerase-binding transcription factor DksA
AGBCBMFN_00199	CDS	891				hypothetical protein
AGBCBMFN_00200	CDS	165				hypothetical protein
AGBCBMFN_00201	CDS	1185				hypothetical protein
AGBCBMFN_00202	CDS	1620	xynB	3.2.1.37	COG3507	Beta-xylosidase
AGBCBMFN_00203	CDS	564	pspA	3.1.3.3	COG0406	Phosphoserine phosphatase 1
AGBCBMFN_00204	CDS	90				hypothetical protein
AGBCBMFN_00205	CDS	372				hypothetical protein
AGBCBMFN_00206	CDS	474				hypothetical protein
AGBCBMFN_00207	CDS	957	yjhH	4.1.2.28	COG0329	putative 2-dehydro-3-deoxy-D-pentonate aldolase YjhH
AGBCBMFN_00208	CDS	132				hypothetical protein
AGBCBMFN_00209	CDS	1263	acdA	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
AGBCBMFN_00210	CDS	684	phoB_1		COG0745	Phosphate regulon transcriptional regulatory protein PhoB
AGBCBMFN_00211	CDS	720	phoU		COG0704	Phosphate-specific transport system accessory protein PhoU
AGBCBMFN_00212	CDS	786	pstB	3.6.3.27		Phosphate import ATP-binding protein PstB
AGBCBMFN_00213	CDS	1287	pstA		COG0581	Phosphate transport system permease protein PstA
AGBCBMFN_00214	CDS	1455	pstC1		COG0573	Phosphate transport system permease protein PstC 1
AGBCBMFN_00215	CDS	546	pstS			Phosphate-binding protein PstS
AGBCBMFN_00216	CDS	801	phnC	3.6.3.27	COG3638	Phosphate-import ATP-binding protein PhnC
AGBCBMFN_00217	CDS	978	ptxB			putative phosphite transport system-binding protein PtxB
AGBCBMFN_00218	CDS	801				putative protein
AGBCBMFN_00219	CDS	459	lcdH_1	1.1.1.108		L-carnitine dehydrogenase
AGBCBMFN_00220	CDS	105				hypothetical protein
AGBCBMFN_00221	CDS	879	ribN_1			Riboflavin transporter
AGBCBMFN_00222	CDS	837	udh	1.1.1.203	COG0451	Uronate dehydrogenase
AGBCBMFN_00223	CDS	1215	soxA_1	1.5.3.1		Monomeric sarcosine oxidase
AGBCBMFN_00224	CDS	1704	apc4	6.4.1.8	COG0146	Acetophenone carboxylase delta subunit
AGBCBMFN_00225	CDS	2091	apc3_2	6.4.1.8	COG0145	Acetophenone carboxylase gamma subunit
AGBCBMFN_00226	CDS	1023	gntR_1			HTH-type transcriptional regulator GntR
AGBCBMFN_00227	CDS	174				hypothetical protein
AGBCBMFN_00228	CDS	1155			COG1638	Solute-binding protein
AGBCBMFN_00229	CDS	513	siaT		COG1593	Sialic acid TRAP transporter permease protein SiaT
AGBCBMFN_00230	CDS	1329	dctM_1		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
AGBCBMFN_00231	CDS	1308	hpsN_1	1.1.1.308		Sulfopropanediol 3-dehydrogenase
AGBCBMFN_00232	CDS	762	gno_1	1.1.1.-		Gluconate 5-dehydrogenase
AGBCBMFN_00233	CDS	804	catD	3.1.1.24	COG0596	3-oxoadipate enol-lactonase 2
AGBCBMFN_00234	CDS	597				hypothetical protein
AGBCBMFN_00235	CDS	1062	limB	1.14.13.107		Limonene 1,2-monooxygenase
AGBCBMFN_00236	CDS	1473	betB_1	1.2.1.8	COG1012	NAD/NADP-dependent betaine aldehyde dehydrogenase
AGBCBMFN_00237	CDS	213				hypothetical protein
AGBCBMFN_00238	CDS	1335	ssuC		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
AGBCBMFN_00239	CDS	807	tauB_1	3.6.3.36	COG4525	Taurine import ATP-binding protein TauB
AGBCBMFN_00240	CDS	1008	tauA		COG4521	Taurine-binding periplasmic protein
AGBCBMFN_00241	CDS	1434		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
AGBCBMFN_00242	CDS	882	oxyR_1			Hydrogen peroxide-inducible genes activator
AGBCBMFN_00243	CDS	954				hypothetical protein
AGBCBMFN_00244	CDS	1506				hypothetical protein
AGBCBMFN_00245	CDS	459				hypothetical protein
AGBCBMFN_00246	CDS	396				hypothetical protein
AGBCBMFN_00247	CDS	1113	Int-Tn			Transposase from transposon Tn916
AGBCBMFN_00248	CDS	1512	lapB			Lipopolysaccharide assembly protein B
AGBCBMFN_00249	CDS	1194				hypothetical protein
AGBCBMFN_00250	CDS	750				hypothetical protein
AGBCBMFN_00251	CDS	1125	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
AGBCBMFN_00252	CDS	966	gpsA	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
AGBCBMFN_00253	CDS	426				hypothetical protein
AGBCBMFN_00254	CDS	1392	ahcY	3.3.1.1		Adenosylhomocysteinase
AGBCBMFN_00255	CDS	591				hypothetical protein
AGBCBMFN_00256	CDS	510	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
AGBCBMFN_00257	CDS	1059	ybeZ		COG1702	PhoH-like protein
AGBCBMFN_00258	CDS	1323	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
AGBCBMFN_00259	CDS	792	fabI	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
AGBCBMFN_00260	CDS	1230	fabB	2.3.1.41		3-oxoacyl-[acyl-carrier-protein] synthase 1
AGBCBMFN_00261	CDS	510	fabA	4.2.1.59	COG0764	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase
AGBCBMFN_00262	CDS	432	perR		COG0735	Peroxide-responsive repressor PerR
AGBCBMFN_00263	CDS	348				hypothetical protein
AGBCBMFN_00264	CDS	3396	addA	3.1.-.-	COG1074	ATP-dependent helicase/nuclease subunit A
AGBCBMFN_00265	CDS	321	trxA		COG0526	Thioredoxin
AGBCBMFN_00266	CDS	558	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
AGBCBMFN_00267	CDS	1071				hypothetical protein
AGBCBMFN_00268	CDS	1308	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
AGBCBMFN_00269	CDS	777	glpR		COG1349	Glycerol-3-phosphate regulon repressor
AGBCBMFN_00270	CDS	1587	glpD	1.1.5.3	COG0578	Aerobic glycerol-3-phosphate dehydrogenase
AGBCBMFN_00271	CDS	696				hypothetical protein
AGBCBMFN_00272	CDS	828	mscS		COG0668	Small-conductance mechanosensitive channel
AGBCBMFN_00273	CDS	1671	hbpA		COG0747	Heme-binding protein A
AGBCBMFN_00274	CDS	1047	dppB_1		COG0601	Dipeptide transport system permease protein DppB
AGBCBMFN_00275	CDS	1194	gsiD_1		COG1173	Glutathione transport system permease protein GsiD
AGBCBMFN_00276	CDS	2088	gsiA_1	3.6.3.-	COG1123	Glutathione import ATP-binding protein GsiA
AGBCBMFN_00277	CDS	522				hypothetical protein
AGBCBMFN_00278	CDS	1755				hypothetical protein
AGBCBMFN_00279	CDS	684				hypothetical protein
AGBCBMFN_00280	CDS	1095	znuA_1		COG4531	High-affinity zinc uptake system protein ZnuA
AGBCBMFN_00281	CDS	480	zur		COG0735	Zinc uptake regulation protein
AGBCBMFN_00282	CDS	816	znuC	3.6.3.-	COG1121	Zinc import ATP-binding protein ZnuC
AGBCBMFN_00283	CDS	807	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
AGBCBMFN_00284	CDS	300				hypothetical protein
AGBCBMFN_00285	CDS	405				hypothetical protein
AGBCBMFN_00286	CDS	681	phoP			Virulence transcriptional regulatory protein PhoP
AGBCBMFN_00287	CDS	1776	aspS	6.1.1.12	COG0173	Aspartate--tRNA ligase
AGBCBMFN_00288	CDS	648				hypothetical protein
AGBCBMFN_00289	CDS	1134	pabB	2.6.1.85	COG0147	Aminodeoxychorismate synthase component 1
AGBCBMFN_00290	CDS	3345	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
AGBCBMFN_00291	CDS	606	yibF		COG0625	putative GST-like protein YibF
AGBCBMFN_00292	CDS	648				hypothetical protein
AGBCBMFN_00293	CDS	1257	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
AGBCBMFN_00294	CDS	834	dapF	5.1.1.7		Diaminopimelate epimerase
AGBCBMFN_00295	tRNA	76				tRNA-Lys(ttt)
AGBCBMFN_00296	CDS	747	mipA		COG3713	MltA-interacting protein
AGBCBMFN_00297	CDS	270				hypothetical protein
AGBCBMFN_00298	CDS	1284	gltA_1	1.4.1.13	COG0067	Glutamate synthase [NADPH] large chain
AGBCBMFN_00299	CDS	195				hypothetical protein
AGBCBMFN_00300	CDS	972	pcpF	1.8.5.7	COG0435	Glutathionyl-hydroquinone reductase PcpF
AGBCBMFN_00301	CDS	612				hypothetical protein
AGBCBMFN_00302	CDS	1830	gsiA_2	3.6.3.-	COG1123	Glutathione import ATP-binding protein GsiA
AGBCBMFN_00303	CDS	1170	argE	3.5.1.16	COG0624	Acetylornithine deacetylase
AGBCBMFN_00304	CDS	1164	hipO_1	3.5.1.32	COG1473	Hippurate hydrolase
AGBCBMFN_00305	CDS	801				hypothetical protein
AGBCBMFN_00306	CDS	1008	moaA	4.1.99.22	COG2896	GTP 3',8-cyclase
AGBCBMFN_00307	CDS	186				hypothetical protein
AGBCBMFN_00308	CDS	633				hypothetical protein
AGBCBMFN_00309	CDS	405	ybgC	3.1.2.-	COG0824	Acyl-CoA thioesterase YbgC
AGBCBMFN_00310	CDS	696	tolQ		COG0811	Protein TolQ
AGBCBMFN_00311	CDS	468	exbD		COG0848	Biopolymer transport protein ExbD
AGBCBMFN_00312	CDS	1134				hypothetical protein
AGBCBMFN_00313	CDS	1338	tolB		COG0823	Protein TolB
AGBCBMFN_00314	CDS	2547	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
AGBCBMFN_00315	CDS	501				hypothetical protein
AGBCBMFN_00316	CDS	1026				hypothetical protein
AGBCBMFN_00317	CDS	426	atpC		COG0355	ATP synthase epsilon chain
AGBCBMFN_00318	CDS	1425	atpD	3.6.3.14	COG0055	ATP synthase subunit beta
AGBCBMFN_00319	CDS	804	atpG		COG0224	ATP synthase gamma chain
AGBCBMFN_00320	CDS	471	fixL	2.7.13.3		Sensor protein FixL
AGBCBMFN_00321	CDS	1335	dctD			C4-dicarboxylate transport transcriptional regulatory protein DctD
AGBCBMFN_00322	CDS	498	dsbB			Disulfide bond formation protein B
AGBCBMFN_00323	CDS	579				hypothetical protein
AGBCBMFN_00324	CDS	393				hypothetical protein
AGBCBMFN_00325	CDS	873	hexR		COG1737	HTH-type transcriptional regulator HexR
AGBCBMFN_00326	CDS	993				Purine-binding protein
AGBCBMFN_00327	CDS	1518	rbsA_1	3.6.3.17	COG1129	Ribose import ATP-binding protein RbsA
AGBCBMFN_00328	CDS	1074				hypothetical protein
AGBCBMFN_00329	CDS	942				hypothetical protein
AGBCBMFN_00330	CDS	1287	codA	3.5.4.1	COG0402	Cytosine deaminase
AGBCBMFN_00331	CDS	270				hypothetical protein
AGBCBMFN_00332	CDS	3366	putA			Bifunctional protein PutA
AGBCBMFN_00333	CDS	1071	ocd	4.3.1.12		Ornithine cyclodeaminase
AGBCBMFN_00334	CDS	930	arcA	3.5.3.1		Arginase
