locus_tag	ftype	length_bp	gene	EC_number	COG	product
CLBEIFOI_00025	CDS	1449	trkI		COG0168	Trk system potassium uptake protein TrkI
CLBEIFOI_00026	CDS	1092	folE2	3.5.4.16		GTP cyclohydrolase FolE2
CLBEIFOI_00027	CDS	1200	metZ	2.5.1.-	COG0626	O-succinylhomoserine sulfhydrylase
CLBEIFOI_00028	CDS	708	yfcG_1	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
CLBEIFOI_00029	CDS	600	yciB		COG2917	putative intracellular septation protein A
CLBEIFOI_00030	CDS	903				hypothetical protein
CLBEIFOI_00031	CDS	1557	ftsY		COG0552	Signal recognition particle receptor FtsY
CLBEIFOI_00032	CDS	1686	nqo1_1	1.6.5.11	COG1894	NADH-quinone oxidoreductase subunit 1
CLBEIFOI_00033	CDS	1548	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
CLBEIFOI_00034	CDS	1263	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
CLBEIFOI_00035	CDS	324	fdxE		COG0633	Ferredoxin-6
CLBEIFOI_00036	CDS	378	dnaE2_1	2.7.7.7		Error-prone DNA polymerase
CLBEIFOI_00037	CDS	1488	degP	3.4.21.107	COG0265	Periplasmic serine endoprotease DegP
CLBEIFOI_00038	CDS	195				hypothetical protein
CLBEIFOI_00039	CDS	873	hflC		COG0330	Modulator of FtsH protease HflC
CLBEIFOI_00040	CDS	1134	hflK		COG0330	Modulator of FtsH protease HflK
CLBEIFOI_00041	CDS	1359	garB	1.8.1.16		Glutathione amide reductase
CLBEIFOI_00042	CDS	786	rpiA	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
CLBEIFOI_00043	CDS	1374	tdcG	4.3.1.17	COG1760	L-serine dehydratase TdcG
CLBEIFOI_00044	CDS	933	ribN_1			Riboflavin transporter
CLBEIFOI_00045	CDS	939	ribN_2			Riboflavin transporter
CLBEIFOI_00046	CDS	684				hypothetical protein
CLBEIFOI_00047	CDS	228				hypothetical protein
CLBEIFOI_00048	CDS	1293	purA	6.3.4.4		Adenylosuccinate synthetase
CLBEIFOI_00049	CDS	327				hypothetical protein
CLBEIFOI_00050	CDS	681	nthB	4.2.1.84		Nitrile hydratase subunit beta
CLBEIFOI_00051	CDS	621		4.2.1.84		Low-molecular weight cobalt-containing nitrile hydratase subunit alpha
CLBEIFOI_00052	CDS	369	secG		COG1314	Protein-export membrane protein SecG
CLBEIFOI_00053	CDS	1644	pyrG	6.3.4.2	COG0504	CTP synthase
CLBEIFOI_00054	CDS	792	rlmJ	2.1.1.266	COG2961	Ribosomal RNA large subunit methyltransferase J
CLBEIFOI_00055	CDS	438				hypothetical protein
CLBEIFOI_00056	CDS	777	occP			Octopine permease ATP-binding protein P
CLBEIFOI_00057	CDS	717	nocT			Nopaline-binding periplasmic protein
CLBEIFOI_00058	CDS	897	hisQ		COG4215	Histidine transport system permease protein HisQ
CLBEIFOI_00059	CDS	807	hisM		COG4160	Histidine transport system permease protein HisM
CLBEIFOI_00060	CDS	1317	puuA_1	6.3.1.11	COG0174	Gamma-glutamylputrescine synthetase PuuA
CLBEIFOI_00061	CDS	681	guaA_1	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
CLBEIFOI_00062	CDS	1368	puuA_2	6.3.1.11	COG0174	Gamma-glutamylputrescine synthetase PuuA
CLBEIFOI_00063	CDS	1305	puuB_1	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
CLBEIFOI_00064	CDS	591				hypothetical protein
CLBEIFOI_00065	CDS	420				hypothetical protein
CLBEIFOI_00066	CDS	1785	phaC	2.3.1.-	COG3243	Poly(3-hydroxyalkanoate) polymerase subunit PhaC
CLBEIFOI_00067	CDS	1278				hypothetical protein
CLBEIFOI_00068	CDS	975	gfo_1	1.1.99.28		Glucose--fructose oxidoreductase
CLBEIFOI_00069	CDS	897	rpoH_1		COG0568	RNA polymerase sigma factor RpoH
CLBEIFOI_00070	CDS	1032	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
CLBEIFOI_00071	CDS	267				hypothetical protein
CLBEIFOI_00072	CDS	909	thyX	2.1.1.148	COG1351	Flavin-dependent thymidylate synthase
CLBEIFOI_00073	CDS	429	gloA	4.4.1.5	COG0346	Lactoylglutathione lyase
CLBEIFOI_00074	CDS	555				hypothetical protein
CLBEIFOI_00075	CDS	267				hypothetical protein
CLBEIFOI_00076	CDS	396				hypothetical protein
CLBEIFOI_00077	CDS	1197		2.6.1.1		Aspartate aminotransferase
CLBEIFOI_00078	CDS	1380	mdtK		COG0534	Multidrug resistance protein MdtK
CLBEIFOI_00079	CDS	1956	parE	5.99.1.3	COG0187	DNA topoisomerase 4 subunit B
CLBEIFOI_00080	CDS	420				hypothetical protein
CLBEIFOI_00081	CDS	981	comC_1	1.1.1.338	COG2055	(2R)-3-sulfolactate dehydrogenase (NADP(+))
CLBEIFOI_00082	CDS	717				hypothetical protein
CLBEIFOI_00083	CDS	1203	sgaA_1	2.6.1.45	COG0075	Serine--glyoxylate aminotransferase
CLBEIFOI_00084	CDS	1113	hisC_1	2.6.1.9		Histidinol-phosphate aminotransferase
CLBEIFOI_00085	CDS	1287	lolE		COG4591	Lipoprotein-releasing system transmembrane protein LolE
CLBEIFOI_00086	CDS	681	lolD	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
CLBEIFOI_00087	CDS	768	ygfZ			tRNA-modifying protein YgfZ
CLBEIFOI_00088	CDS	672				hypothetical protein
CLBEIFOI_00089	CDS	564	efp			Elongation factor P
CLBEIFOI_00090	CDS	321				hypothetical protein
CLBEIFOI_00091	CDS	540				hypothetical protein
CLBEIFOI_00092	CDS	1401	bepC			Outer membrane efflux protein BepC
CLBEIFOI_00093	CDS	654	pcm_1	2.1.1.77	COG2518	Protein-L-isoaspartate O-methyltransferase
CLBEIFOI_00094	CDS	927	panE	1.1.1.169	COG1893	2-dehydropantoate 2-reductase
CLBEIFOI_00095	CDS	846	yisK		COG0179	putative protein YisK
CLBEIFOI_00096	CDS	546				hypothetical protein
CLBEIFOI_00097	CDS	201	rplN		COG0093	50S ribosomal protein L14
CLBEIFOI_00098	CDS	312	rplX		COG0198	50S ribosomal protein L24
CLBEIFOI_00099	CDS	564	rplE		COG0094	50S ribosomal protein L5
CLBEIFOI_00100	CDS	306	rpsN		COG0199	30S ribosomal protein S14
CLBEIFOI_00101	CDS	393	rpsH		COG0096	30S ribosomal protein S8
CLBEIFOI_00102	CDS	534	rplF		COG0097	50S ribosomal protein L6
CLBEIFOI_00103	CDS	360	rplR		COG0256	50S ribosomal protein L18
CLBEIFOI_00104	CDS	576	rpsE		COG0098	30S ribosomal protein S5
CLBEIFOI_00105	CDS	192	rpmD		COG1841	50S ribosomal protein L30
CLBEIFOI_00106	CDS	480	rplO		COG0200	50S ribosomal protein L15
CLBEIFOI_00107	CDS	1362	secY		COG0201	Protein translocase subunit SecY
CLBEIFOI_00108	CDS	642	adk	2.7.4.3	COG0563	Adenylate kinase
CLBEIFOI_00109	CDS	369	rpsM		COG0099	30S ribosomal protein S13
CLBEIFOI_00110	CDS	393	rpsK		COG0100	30S ribosomal protein S11
CLBEIFOI_00111	CDS	1017	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
CLBEIFOI_00112	CDS	420	rplQ		COG0203	50S ribosomal protein L17
CLBEIFOI_00113	CDS	1389	degQ	3.4.21.107	COG0265	Periplasmic pH-dependent serine endoprotease DegQ
CLBEIFOI_00114	CDS	1311	rarA		COG2256	Replication-associated recombination protein A
CLBEIFOI_00115	CDS	366	crcB		COG0239	Putative fluoride ion transporter CrcB
CLBEIFOI_00116	CDS	1050	rluC	5.4.99.24	COG0564	Ribosomal large subunit pseudouridine synthase C
CLBEIFOI_00117	CDS	558	ppaX_1	3.6.1.1	COG0546	Pyrophosphatase PpaX
CLBEIFOI_00118	CDS	708				hypothetical protein
CLBEIFOI_00119	CDS	1017	yhdW			Putative amino-acid ABC transporter-binding protein YhdW
CLBEIFOI_00120	CDS	963	accA	6.4.1.2	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
CLBEIFOI_00121	CDS	960	mcl1_1	4.1.3.24	COG2301	L-malyl-CoA/beta-methylmalyl-CoA lyase
CLBEIFOI_00122	CDS	969	ycjG	5.1.1.20	COG4948	L-Ala-D/L-Glu epimerase
CLBEIFOI_00123	CDS	864	dat	2.6.1.21		D-alanine aminotransferase
CLBEIFOI_00124	CDS	564				hypothetical protein
CLBEIFOI_00125	CDS	1128	gcvT_1	2.1.2.10	COG0404	Aminomethyltransferase
CLBEIFOI_00126	CDS	360	gcvH		COG0509	Glycine cleavage system H protein
CLBEIFOI_00127	CDS	2766	gcvP	1.4.4.2		Glycine dehydrogenase (decarboxylating)
CLBEIFOI_00128	CDS	1461	xylB_1	2.7.1.17	COG1070	Xylulose kinase
CLBEIFOI_00129	CDS	1308	xylA_1	5.3.1.5	COG2115	Xylose isomerase
CLBEIFOI_00130	CDS	264				hypothetical protein
CLBEIFOI_00131	CDS	207				hypothetical protein
CLBEIFOI_00132	CDS	990	thiY_1		COG0715	Formylaminopyrimidine-binding protein
CLBEIFOI_00133	CDS	849	ribX_1			Riboflavin transport system permease protein RibX
CLBEIFOI_00134	CDS	918	ribX_2			Riboflavin transport system permease protein RibX
CLBEIFOI_00135	CDS	783	ssuB_1	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
CLBEIFOI_00136	CDS	1461	dht_1	3.5.2.2	COG0044	D-hydantoinase/dihydropyrimidinase
CLBEIFOI_00137	CDS	1251	hyuC_1	3.5.1.87	COG0624	N-carbamoyl-L-amino-acid hydrolase
CLBEIFOI_00138	CDS	636	rutR_1		COG1309	HTH-type transcriptional regulator RutR
CLBEIFOI_00139	CDS	819	cysE	2.3.1.30	COG1045	Serine acetyltransferase
CLBEIFOI_00140	CDS	1329	pdhC	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
CLBEIFOI_00141	CDS	1377	bfmBAB	1.2.4.4	COG0022	2-oxoisovalerate dehydrogenase subunit beta
CLBEIFOI_00142	CDS	990	acoA_1	1.1.1.-	COG1071	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha
CLBEIFOI_00143	CDS	303				hypothetical protein
CLBEIFOI_00144	CDS	912	fda	4.1.2.13	COG3588	Fructose-bisphosphate aldolase class 1
CLBEIFOI_00145	CDS	1194	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
CLBEIFOI_00146	CDS	585	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
CLBEIFOI_00147	CDS	549	ppiB	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase B
CLBEIFOI_00148	CDS	1254	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
CLBEIFOI_00149	CDS	1095	anmK	2.7.1.170	COG2377	Anhydro-N-acetylmuramic acid kinase
CLBEIFOI_00150	CDS	1449	zwf	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
CLBEIFOI_00151	CDS	678	pgl	3.1.1.31	COG0363	6-phosphogluconolactonase
CLBEIFOI_00152	CDS	1605	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
CLBEIFOI_00153	CDS	684	loiP	3.4.24.-	COG0501	Metalloprotease LoiP
CLBEIFOI_00154	CDS	1185				hypothetical protein
CLBEIFOI_00155	CDS	165				hypothetical protein
CLBEIFOI_00156	CDS	891				hypothetical protein
CLBEIFOI_00157	CDS	456	dksA		COG1734	RNA polymerase-binding transcription factor DksA
CLBEIFOI_00158	CDS	1170	mhbM	1.14.13.24	COG0654	3-hydroxybenzoate 6-hydroxylase
CLBEIFOI_00159	CDS	780	xthA_1	3.1.11.2	COG0708	Exodeoxyribonuclease III
CLBEIFOI_00160	CDS	417				hypothetical protein
CLBEIFOI_00161	CDS	1080				hypothetical protein
CLBEIFOI_00162	CDS	324	hesB2		COG0316	Protein HesB, vegetative
CLBEIFOI_00163	CDS	1269	dgt		COG0232	Deoxyguanosinetriphosphate triphosphohydrolase-like protein
CLBEIFOI_00164	CDS	1746	argS	6.1.1.19		Arginine--tRNA ligase
CLBEIFOI_00165	CDS	924				hypothetical protein
CLBEIFOI_00166	CDS	972	nagZ	3.2.1.52	COG1472	Beta-hexosaminidase
CLBEIFOI_00167	CDS	804	scpA_1		COG1354	Segregation and condensation protein A
CLBEIFOI_00168	CDS	672	scpB		COG1386	Segregation and condensation protein B 
CLBEIFOI_00169	CDS	1077	dcd	3.5.4.13		Deoxycytidine triphosphate deaminase
CLBEIFOI_00170	CDS	810				hypothetical protein
CLBEIFOI_00171	CDS	666	rplU		COG0261	50S ribosomal protein L21
CLBEIFOI_00172	CDS	270	rpmA		COG0211	50S ribosomal protein L27
CLBEIFOI_00173	CDS	600	eamB		COG1280	Cysteine/O-acetylserine efflux protein
CLBEIFOI_00174	CDS	984				hypothetical protein
CLBEIFOI_00175	CDS	1038	cgtA	3.6.5.-		GTPase Obg/CgtA
CLBEIFOI_00176	CDS	1107	proB	2.7.2.11		Glutamate 5-kinase
CLBEIFOI_00177	CDS	1257	proA	1.2.1.41		Gamma-glutamyl phosphate reductase
CLBEIFOI_00178	CDS	609	chpT	2.7.99.-		Protein phosphotransferase ChpT
CLBEIFOI_00179	CDS	186				hypothetical protein
CLBEIFOI_00180	CDS	786				hypothetical protein
CLBEIFOI_00181	CDS	852				hypothetical protein
CLBEIFOI_00182	CDS	630	thiE	2.5.1.3		Thiamine-phosphate synthase
CLBEIFOI_00183	CDS	747		2.1.1.-	COG0565	putative tRNA/rRNA methyltransferase
CLBEIFOI_00184	CDS	1149	ctaA	1.3.-.-	COG1612	Heme A synthase
CLBEIFOI_00185	CDS	1485		3.4.17.19	COG2317	Thermostable carboxypeptidase 1
CLBEIFOI_00186	CDS	2745	gyrA	5.99.1.3	COG0188	DNA gyrase subunit A
CLBEIFOI_00187	CDS	600				hypothetical protein
CLBEIFOI_00188	CDS	1005	hemB	4.2.1.24	COG0113	Delta-aminolevulinic acid dehydratase
CLBEIFOI_00189	CDS	513				hypothetical protein
CLBEIFOI_00190	CDS	3456	mfd	3.6.4.-	COG1197	Transcription-repair-coupling factor
CLBEIFOI_00191	CDS	654				hypothetical protein
CLBEIFOI_00192	CDS	462	iscR		COG1959	HTH-type transcriptional regulator IscR
CLBEIFOI_00193	CDS	1050	nifS	2.8.1.7	COG1104	Cysteine desulfurase NifS
CLBEIFOI_00194	CDS	1524	sufB		COG0719	FeS cluster assembly protein SufB
CLBEIFOI_00195	CDS	756	sufC		COG0396	putative ATP-dependent transporter SufC
CLBEIFOI_00196	CDS	1284	sufD		COG0719	FeS cluster assembly protein SufD
CLBEIFOI_00197	CDS	513				hypothetical protein
CLBEIFOI_00198	CDS	573				hypothetical protein
CLBEIFOI_00199	CDS	1224	sufS_1	2.8.1.7	COG0520	Cysteine desulfurase
CLBEIFOI_00200	CDS	666	yedK	3.4.-.-	COG2135	Putative SOS response-associated peptidase YedK
CLBEIFOI_00201	CDS	222				hypothetical protein
CLBEIFOI_00202	CDS	1155	dmdA_1	2.1.1.269		Dimethylsulfonioproprionate demethylase DmdA
CLBEIFOI_00203	CDS	456				hypothetical protein
CLBEIFOI_00204	CDS	360	hisI	3.5.4.19	COG0139	Phosphoribosyl-AMP cyclohydrolase
CLBEIFOI_00205	CDS	855	gltX_1	6.1.1.17	COG0008	Glutamate--tRNA ligase
CLBEIFOI_00206	CDS	612	ubiG_1	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase
CLBEIFOI_00207	CDS	1350	trmFO	2.1.1.74		Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
CLBEIFOI_00208	CDS	786	dpgD	4.2.1.17		Enoyl-CoA-hydratase
CLBEIFOI_00209	CDS	438				hypothetical protein
CLBEIFOI_00210	CDS	513				hypothetical protein
CLBEIFOI_00211	CDS	1281	mepM	3.4.24.-	COG0739	Murein DD-endopeptidase MepM
CLBEIFOI_00212	CDS	852				hypothetical protein
CLBEIFOI_00213	CDS	462	bcp	1.11.1.15	COG1225	Peroxiredoxin Bcp
CLBEIFOI_00214	CDS	3276				hypothetical protein
CLBEIFOI_00215	CDS	1059	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
CLBEIFOI_00216	CDS	1272	ycaD_1			putative MFS-type transporter YcaD
CLBEIFOI_00217	CDS	576				hypothetical protein
CLBEIFOI_00218	CDS	1395	lpd	1.8.1.4		Dihydrolipoyl dehydrogenase
CLBEIFOI_00219	CDS	1029		4.2.1.77		Trans-3-hydroxy-L-proline dehydratase
CLBEIFOI_00220	CDS	255				hypothetical protein
CLBEIFOI_00221	CDS	891				hypothetical protein
CLBEIFOI_00222	CDS	264				hypothetical protein
CLBEIFOI_00223	CDS	207				hypothetical protein
CLBEIFOI_00224	CDS	990	thiY_2		COG0715	Formylaminopyrimidine-binding protein
CLBEIFOI_00225	CDS	849	ribX_3			Riboflavin transport system permease protein RibX
CLBEIFOI_00226	CDS	918	ribX_4			Riboflavin transport system permease protein RibX
CLBEIFOI_00227	CDS	783	ssuB_2	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
CLBEIFOI_00228	CDS	1461	dht_2	3.5.2.2	COG0044	D-hydantoinase/dihydropyrimidinase
CLBEIFOI_00229	CDS	1251	hyuC_2	3.5.1.87	COG0624	N-carbamoyl-L-amino-acid hydrolase
CLBEIFOI_00230	CDS	636	rutR_2		COG1309	HTH-type transcriptional regulator RutR
CLBEIFOI_00231	CDS	627	rutR_3		COG1309	HTH-type transcriptional regulator RutR
CLBEIFOI_00232	CDS	1305	preA	1.3.1.1	COG0167	NAD-dependent dihydropyrimidine dehydrogenase subunit PreA
CLBEIFOI_00233	CDS	1335	preT	1.3.1.1	COG0493	NAD-dependent dihydropyrimidine dehydrogenase subunit PreT
CLBEIFOI_00234	CDS	873				hypothetical protein
CLBEIFOI_00235	CDS	1035	rng	3.1.26.-	COG1530	Ribonuclease G
CLBEIFOI_00236	CDS	501	yhdE		COG0424	Maf-like protein YhdE
CLBEIFOI_00237	CDS	219	infA			Translation initiation factor IF-1
CLBEIFOI_00238	CDS	207	cspA_1		COG1278	Cold shock protein CspA
CLBEIFOI_00239	CDS	870	suhB_1	3.1.3.11	COG0483	Fructose-1,6-bisphosphatase/inositol-1-monophosphatase
CLBEIFOI_00240	CDS	222	slyX			Protein SlyX
CLBEIFOI_00241	CDS	1428				hypothetical protein
CLBEIFOI_00242	CDS	1530	phrB	4.1.99.13	COG3046	(6-4) photolyase
CLBEIFOI_00243	CDS	666	csgA			C-factor
CLBEIFOI_00244	CDS	1473	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
CLBEIFOI_00245	CDS	1089	hisZ		COG3705	ATP phosphoribosyltransferase regulatory subunit
CLBEIFOI_00246	CDS	693	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
CLBEIFOI_00247	CDS	432				hypothetical protein
CLBEIFOI_00248	CDS	2262	nrdZ_1	1.17.4.1	COG0209	Vitamin B12-dependent ribonucleoside-diphosphate reductase
CLBEIFOI_00249	CDS	456				hypothetical protein
CLBEIFOI_00250	CDS	1035				hypothetical protein
CLBEIFOI_00251	CDS	600	udg_1	3.2.2.27	COG1573	Type-4 uracil-DNA glycosylase
CLBEIFOI_00252	CDS	792				hypothetical protein
CLBEIFOI_00253	CDS	723	ompR_1			Transcriptional regulatory protein OmpR
CLBEIFOI_00254	CDS	1917	cckA_1			Sensor kinase CckA
CLBEIFOI_00255	CDS	2133		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
CLBEIFOI_00256	CDS	819	cysA_1	3.6.3.25	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
CLBEIFOI_00257	CDS	987	livH_1		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
CLBEIFOI_00258	CDS	1077				hypothetical protein
CLBEIFOI_00259	CDS	1284				hypothetical protein
CLBEIFOI_00260	CDS	825	livF_1		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
CLBEIFOI_00261	CDS	1218		6.2.1.30	COG1541	Phenylacetate-coenzyme A ligase
CLBEIFOI_00262	CDS	1254	dadA1_1	1.4.99.-	COG0665	D-amino acid dehydrogenase 1
CLBEIFOI_00263	CDS	1326	gltX1	6.1.1.17	COG0008	Glutamate--tRNA ligase 1
CLBEIFOI_00264	CDS	315				hypothetical protein
CLBEIFOI_00265	CDS	1446	ttuE	2.7.1.40		Pyruvate kinase
CLBEIFOI_00266	CDS	201	rpmI		COG0291	50S ribosomal protein L35
CLBEIFOI_00267	CDS	363	rplT		COG0292	50S ribosomal protein L20
CLBEIFOI_00268	CDS	1071	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
CLBEIFOI_00269	CDS	2400	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
CLBEIFOI_00270	CDS	447				hypothetical protein
CLBEIFOI_00271	CDS	435	mscL		COG1970	Large-conductance mechanosensitive channel
CLBEIFOI_00272	CDS	1125	ald_1	1.4.1.1	COG0686	Alanine dehydrogenase
CLBEIFOI_00273	CDS	459	lrp_1		COG1522	Leucine-responsive regulatory protein
CLBEIFOI_00274	CDS	483				hypothetical protein
CLBEIFOI_00275	CDS	255				hypothetical protein
CLBEIFOI_00276	CDS	195				hypothetical protein
CLBEIFOI_00277	CDS	1113	aroC	4.2.3.5	COG0082	Chorismate synthase
CLBEIFOI_00278	CDS	888				hypothetical protein
CLBEIFOI_00279	CDS	288	hup			DNA-binding protein HU
CLBEIFOI_00280	CDS	1476	amn	3.2.2.4	COG0775	AMP nucleosidase
CLBEIFOI_00281	CDS	423				hypothetical protein
CLBEIFOI_00282	CDS	756	cloR	1.13.11.83		4-hydroxy-3-prenylphenylpyruvate oxygenase/4-hydroxy-3-prenylbenzoate synthase
CLBEIFOI_00283	CDS	990	deoC	4.1.2.4	COG0274	Deoxyribose-phosphate aldolase
CLBEIFOI_00284	CDS	2355	aldA	1.2.1.3		Putative aldehyde dehydrogenase AldA
CLBEIFOI_00285	CDS	1116	mltB_1	4.2.2.-	COG2951	Membrane-bound lytic murein transglycosylase B
CLBEIFOI_00286	CDS	2250	rnr	3.1.13.1	COG0557	Ribonuclease R
CLBEIFOI_00287	CDS	423		2.3.1.-		Acetyltransferase
CLBEIFOI_00288	CDS	1146	dapE_1	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
CLBEIFOI_00289	CDS	648		3.1.3.5	COG0546	5'-nucleotidase
CLBEIFOI_00290	CDS	348				hypothetical protein
CLBEIFOI_00291	CDS	828	dapD	2.3.1.117		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
CLBEIFOI_00292	CDS	786	coxM_1	1.2.5.3		Carbon monoxide dehydrogenase medium chain
CLBEIFOI_00293	CDS	2373	cutL_1	1.2.5.3		Carbon monoxide dehydrogenase large chain
CLBEIFOI_00294	CDS	483	coxS_1	1.2.5.3		Carbon monoxide dehydrogenase small chain
CLBEIFOI_00295	CDS	612	mutS2	3.1.-.-		Endonuclease MutS2
CLBEIFOI_00296	CDS	654				hypothetical protein
CLBEIFOI_00297	CDS	483				hypothetical protein
CLBEIFOI_00298	CDS	483	secB		COG1952	Protein-export protein SecB
CLBEIFOI_00299	CDS	714	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
CLBEIFOI_00300	CDS	555	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
CLBEIFOI_00301	CDS	834	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
CLBEIFOI_00302	CDS	600	yceF		COG0424	Maf-like protein YceF
CLBEIFOI_00303	CDS	450				hypothetical protein
CLBEIFOI_00304	CDS	1272	rho	3.6.4.-	COG1158	Transcription termination factor Rho
CLBEIFOI_00305	CDS	1287	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
CLBEIFOI_00306	CDS	1863	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
CLBEIFOI_00307	CDS	636	rsmG	2.1.1.170	COG0357	Ribosomal RNA small subunit methyltransferase G
CLBEIFOI_00308	CDS	822	parA			Chromosome partitioning protein ParA
CLBEIFOI_00309	CDS	936	parB			Chromosome-partitioning protein ParB
CLBEIFOI_00310	CDS	354	ybaN		COG2832	Inner membrane protein YbaN
CLBEIFOI_00311	CDS	1155	hemN	1.3.99.-	COG0635	Oxygen-independent coproporphyrinogen-III oxidase-like protein YqeR
CLBEIFOI_00312	CDS	615		3.6.1.66	COG0127	dITP/XTP pyrophosphatase
CLBEIFOI_00313	CDS	714	rph	2.7.7.56	COG0689	Ribonuclease PH
CLBEIFOI_00314	CDS	1068	hrcA		COG1420	Heat-inducible transcription repressor HrcA
CLBEIFOI_00315	CDS	588	grpE		COG0576	Protein GrpE
CLBEIFOI_00316	CDS	2628	mutS		COG0249	DNA mismatch repair protein MutS
CLBEIFOI_00317	CDS	2277	tme	1.1.1.40	COG0280	NADP-dependent malic enzyme
CLBEIFOI_00318	CDS	909	ilvE_1	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
CLBEIFOI_00319	CDS	723				hypothetical protein
CLBEIFOI_00320	CDS	540	idi	5.3.3.2	COG1443	Isopentenyl-diphosphate Delta-isomerase
