locus_tag	ftype	length_bp	gene	EC_number	COG	product
PEGAMLPK_00083	CDS	600	ahpC	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
PEGAMLPK_00084	CDS	1389	cysS_1	6.1.1.16	COG0215	Cysteine--tRNA ligase
PEGAMLPK_00085	CDS	1974		1.-.-.-	COG1028	putative NAD-dependent oxidoreductase
PEGAMLPK_00086	CDS	462	greA		COG0782	Transcription elongation factor GreA
PEGAMLPK_00087	CDS	735	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
PEGAMLPK_00088	CDS	468				hypothetical protein
PEGAMLPK_00089	CDS	246				hypothetical protein
PEGAMLPK_00090	CDS	597				hypothetical protein
PEGAMLPK_00091	CDS	561				hypothetical protein
PEGAMLPK_00092	CDS	1467				hypothetical protein
PEGAMLPK_00093	CDS	777	bamD		COG4105	Outer membrane protein assembly factor BamD
PEGAMLPK_00094	CDS	2109	spoT	3.1.7.2	COG0317	Guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase
PEGAMLPK_00095	CDS	195	iscX		COG2975	Protein IscX
PEGAMLPK_00096	CDS	1278	tolB		COG0823	Protein TolB
PEGAMLPK_00097	CDS	546	pal		COG2885	Peptidoglycan-associated lipoprotein
PEGAMLPK_00098	CDS	654	cpoB		COG1729	Cell division coordinator CpoB
PEGAMLPK_00099	CDS	1290	pabB	2.6.1.85	COG0147	Aminodeoxychorismate synthase component 1
PEGAMLPK_00100	CDS	1872	nadE	6.3.5.1	COG0171	Glutamine-dependent NAD(+) synthetase
PEGAMLPK_00101	CDS	360	ybeT_1		COG0790	Sel1-repeat-containing protein YbeT
PEGAMLPK_00102	CDS	192				hypothetical protein
PEGAMLPK_00103	CDS	321				hypothetical protein
PEGAMLPK_00104	CDS	483				hypothetical protein
PEGAMLPK_00105	CDS	594				hypothetical protein
PEGAMLPK_00106	CDS	1920	frdA	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
PEGAMLPK_00107	CDS	726	frdB	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
PEGAMLPK_00108	CDS	924	mdh	1.1.1.37		Malate dehydrogenase
PEGAMLPK_00109	CDS	1221	maeB	1.1.1.40	COG0281	NADP-dependent malic enzyme
PEGAMLPK_00110	tRNA	85				tRNA-Tyr(gta)
PEGAMLPK_00111	tRNA	74				tRNA-Gly(tcc)
PEGAMLPK_00112	tRNA	76				tRNA-Thr(ggt)
PEGAMLPK_00113	CDS	150				hypothetical protein
PEGAMLPK_00114	CDS	1173	rfnT			Riboflavin transporter RfnT
PEGAMLPK_00115	CDS	1365	glmU		COG1207	Bifunctional protein GlmU
PEGAMLPK_00116	CDS	660				hypothetical protein
PEGAMLPK_00117	CDS	2409	pacS	3.6.3.54		putative copper-transporting ATPase PacS
PEGAMLPK_00118	CDS	213	rpmE			50S ribosomal protein L31
PEGAMLPK_00119	CDS	1035	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
PEGAMLPK_00120	CDS	798	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
PEGAMLPK_00121	CDS	846	accD	6.4.1.2	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
PEGAMLPK_00122	CDS	411	fkpB	5.2.1.8	COG1047	FKBP-type 16 kDa peptidyl-prolyl cis-trans isomerase
PEGAMLPK_00123	CDS	291	glnP		COG0765	putative glutamine ABC transporter permease protein GlnP
PEGAMLPK_00124	CDS	1098	yhdY		COG0765	Inner membrane amino-acid ABC transporter permease protein YhdY
PEGAMLPK_00125	CDS	777	glnQ			Glutamine transport ATP-binding protein GlnQ
PEGAMLPK_00126	CDS	426				hypothetical protein
PEGAMLPK_00127	CDS	657				hypothetical protein
PEGAMLPK_00128	CDS	351	trxA_2		COG0526	Thioredoxin
PEGAMLPK_00129	CDS	975	hemH	4.99.1.1	COG0276	Ferrochelatase
PEGAMLPK_00130	CDS	516				hypothetical protein
PEGAMLPK_00131	CDS	924	yedI		COG2354	Inner membrane protein YedI
PEGAMLPK_00132	CDS	999				hypothetical protein
PEGAMLPK_00133	CDS	153	parE4		COG3668	Toxin ParE4
PEGAMLPK_00134	CDS	237	parD4_1		COG3609	Antitoxin ParD4
PEGAMLPK_00135	CDS	819				hypothetical protein
PEGAMLPK_00136	CDS	252				hypothetical protein
PEGAMLPK_00137	CDS	171				hypothetical protein
PEGAMLPK_00138	CDS	1206	esiB_2			Secretory immunoglobulin A-binding protein EsiB
PEGAMLPK_00139	CDS	426	esiB_3			Secretory immunoglobulin A-binding protein EsiB
PEGAMLPK_00140	CDS	1065			COG3177	putative protein
PEGAMLPK_00141	CDS	738				hypothetical protein
PEGAMLPK_00142	CDS	537				hypothetical protein
PEGAMLPK_00143	CDS	378				hypothetical protein
PEGAMLPK_00144	CDS	234				hypothetical protein
PEGAMLPK_00145	CDS	243				hypothetical protein
PEGAMLPK_00146	CDS	606				hypothetical protein
PEGAMLPK_00147	CDS	246				hypothetical protein
PEGAMLPK_00148	CDS	399				hypothetical protein
PEGAMLPK_00149	CDS	255				hypothetical protein
PEGAMLPK_00150	CDS	429	fitB	3.1.-.-		Toxin FitB
PEGAMLPK_00151	CDS	150				hypothetical protein
PEGAMLPK_00152	CDS	648				hypothetical protein
PEGAMLPK_00153	CDS	846				hypothetical protein
PEGAMLPK_00154	CDS	204	cspLA		COG1278	Cold shock-like protein CspLA
PEGAMLPK_00155	CDS	1845	deaD	3.6.4.13	COG0513	ATP-dependent RNA helicase DeaD
PEGAMLPK_00156	CDS	321				hypothetical protein
PEGAMLPK_00157	CDS	555	resA_2			Thiol-disulfide oxidoreductase ResA
PEGAMLPK_00158	CDS	738	tcdA	6.1.-.-	COG1179	tRNA threonylcarbamoyladenosine dehydratase
PEGAMLPK_00159	CDS	234				hypothetical protein
PEGAMLPK_00160	CDS	477	coaD	2.7.7.3		Phosphopantetheine adenylyltransferase
PEGAMLPK_00161	CDS	1908	dnaK		COG0443	Chaperone protein DnaK
PEGAMLPK_00162	CDS	1110	dnaJ		COG0484	Chaperone protein DnaJ
PEGAMLPK_00163	CDS	1281	eno	4.2.1.11		Enolase
PEGAMLPK_00164	CDS	1176				hypothetical protein
PEGAMLPK_00165	CDS	813	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
PEGAMLPK_00166	CDS	1683	proS	6.1.1.15	COG0442	Proline--tRNA ligase
PEGAMLPK_00167	CDS	633				hypothetical protein
PEGAMLPK_00168	CDS	1386				hypothetical protein
PEGAMLPK_00169	CDS	1431	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
PEGAMLPK_00170	CDS	1443	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
PEGAMLPK_00171	CDS	288	gatC	6.3.5.-	COG0721	Glutamyl-tRNA(Gln) amidotransferase subunit C
PEGAMLPK_00172	CDS	627				hypothetical protein
PEGAMLPK_00173	CDS	1089	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
PEGAMLPK_00174	CDS	2772	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
PEGAMLPK_00175	CDS	114				hypothetical protein
PEGAMLPK_00176	CDS	120				hypothetical protein
PEGAMLPK_00177	CDS	726	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
PEGAMLPK_00178	CDS	1200	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
PEGAMLPK_00179	CDS	681	coaX	2.7.1.33		Type III pantothenate kinase
PEGAMLPK_00180	CDS	1365	nhaD			Na(+)/H(+) antiporter NhaD
PEGAMLPK_00181	CDS	798	ygfZ		COG0354	tRNA-modifying protein YgfZ
PEGAMLPK_00182	CDS	666				hypothetical protein
PEGAMLPK_00183	CDS	378				hypothetical protein
PEGAMLPK_00184	CDS	429	rplM		COG0102	50S ribosomal protein L13
PEGAMLPK_00185	CDS	396	rpsI		COG0103	30S ribosomal protein S9
PEGAMLPK_00186	CDS	678				hypothetical protein
PEGAMLPK_00187	CDS	531	cobC	3.1.3.73	COG0406	Adenosylcobalamin/alpha-ribazole phosphatase
PEGAMLPK_00188	CDS	975	gpsA	1.1.1.94	COG0240	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
PEGAMLPK_00189	CDS	252	grxC		COG0695	Glutaredoxin 3
PEGAMLPK_00190	CDS	420		2.8.1.-	COG0607	Sulfurtransferase
PEGAMLPK_00191	CDS	573	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
PEGAMLPK_00192	CDS	714	cmoA	2.1.3.-	COG0500	Carboxy-S-adenosyl-L-methionine synthase
PEGAMLPK_00193	CDS	471	ubiC	4.1.3.40	COG3161	Chorismate pyruvate-lyase
PEGAMLPK_00194	CDS	2067	recG	3.6.4.12	COG1200	ATP-dependent DNA helicase RecG
PEGAMLPK_00195	CDS	408	yabJ	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
PEGAMLPK_00196	tRNA	87				tRNA-Leu(taa)
PEGAMLPK_00197	CDS	213				hypothetical protein
PEGAMLPK_00198	CDS	648	yciB		COG2917	putative intracellular septation protein A
PEGAMLPK_00199	CDS	1077	gcvT	2.1.2.10	COG0404	Aminomethyltransferase
PEGAMLPK_00200	CDS	375	gcvH		COG0509	Glycine cleavage system H protein
PEGAMLPK_00201	CDS	1806	rnb	3.1.13.1	COG4776	Exoribonuclease 2
PEGAMLPK_00202	CDS	708	lpxH	3.6.1.54	COG2908	UDP-2,3-diacylglucosamine hydrolase
PEGAMLPK_00203	CDS	486	ppiB_1	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase B
PEGAMLPK_00204	CDS	312	rplU		COG0261	50S ribosomal protein L21
PEGAMLPK_00205	CDS	258	rpmA		COG0211	50S ribosomal protein L27
PEGAMLPK_00206	CDS	327	mazF	3.1.-.-	COG2337	Endoribonuclease MazF
PEGAMLPK_00207	CDS	249				hypothetical protein
PEGAMLPK_00208	CDS	930	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
PEGAMLPK_00209	CDS	747	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
PEGAMLPK_00210	CDS	1539				hypothetical protein
PEGAMLPK_00211	CDS	471	tadA_1	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
PEGAMLPK_00212	CDS	1308	guaA	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
PEGAMLPK_00213	CDS	1191	tufA		COG0050	Elongation factor Tu
PEGAMLPK_00214	CDS	312	rpsJ		COG0051	30S ribosomal protein S10
PEGAMLPK_00215	CDS	837	rplC		COG0087	50S ribosomal protein L3
PEGAMLPK_00216	CDS	615	rplD		COG0088	50S ribosomal protein L4
PEGAMLPK_00217	CDS	291	rplW		COG0089	50S ribosomal protein L23
PEGAMLPK_00218	CDS	828	rplB		COG0090	50S ribosomal protein L2
PEGAMLPK_00219	CDS	270	rpsS			30S ribosomal protein S19
PEGAMLPK_00220	CDS	333	rplV		COG0091	50S ribosomal protein L22
PEGAMLPK_00221	CDS	693	rpsC		COG0092	30S ribosomal protein S3
PEGAMLPK_00222	CDS	411	rplP		COG0197	50S ribosomal protein L16
PEGAMLPK_00223	CDS	189	rpmC		COG0255	50S ribosomal protein L29
PEGAMLPK_00224	CDS	267	rpsQ		COG0186	30S ribosomal protein S17
PEGAMLPK_00225	CDS	369	rplN		COG0093	50S ribosomal protein L14
PEGAMLPK_00226	CDS	312	rplX		COG0198	50S ribosomal protein L24
PEGAMLPK_00227	CDS	543	rplE		COG0094	50S ribosomal protein L5
PEGAMLPK_00228	CDS	306	rpsN		COG0199	30S ribosomal protein S14
PEGAMLPK_00229	CDS	396	rpsH		COG0096	30S ribosomal protein S8
PEGAMLPK_00230	CDS	546	rplF		COG0097	50S ribosomal protein L6
PEGAMLPK_00231	CDS	348	rplR		COG0256	50S ribosomal protein L18
PEGAMLPK_00232	CDS	519	rpsE		COG0098	30S ribosomal protein S5
PEGAMLPK_00233	CDS	333	rpmD		COG1841	50S ribosomal protein L30
PEGAMLPK_00234	CDS	444	rplO		COG0200	50S ribosomal protein L15
PEGAMLPK_00235	CDS	1299	secY		COG0201	Protein translocase subunit SecY
PEGAMLPK_00236	CDS	354	rpsM		COG0099	30S ribosomal protein S13
PEGAMLPK_00237	CDS	384	rpsK		COG0100	30S ribosomal protein S11
PEGAMLPK_00238	CDS	627	rpsD		COG0522	30S ribosomal protein S4
PEGAMLPK_00239	CDS	981	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
PEGAMLPK_00240	CDS	399	rplQ		COG0203	50S ribosomal protein L17
PEGAMLPK_00241	CDS	216	rpsU		COG0828	30S ribosomal protein S21
PEGAMLPK_00242	CDS	447	yqeY		COG1610	putative protein YqeY
PEGAMLPK_00243	CDS	726				hypothetical protein
PEGAMLPK_00244	CDS	783				hypothetical protein
PEGAMLPK_00245	CDS	600	ubiX	2.5.1.129	COG0163	Flavin prenyltransferase UbiX
PEGAMLPK_00246	CDS	1299	mpl	6.3.2.45	COG0773	UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase
PEGAMLPK_00247	CDS	369	msrB	1.8.4.12	COG0229	Peptide methionine sulfoxide reductase MsrB
PEGAMLPK_00248	CDS	1086	cca		COG0617	Multifunctional CCA protein
PEGAMLPK_00249	CDS	2481				hypothetical protein
PEGAMLPK_00250	CDS	600	engB		COG0218	putative GTP-binding protein EngB
PEGAMLPK_00251	CDS	294				Cytochrome c-554(548)
PEGAMLPK_00252	CDS	657	cc4		COG2863	Cytochrome c4
PEGAMLPK_00253	CDS	1302	tig	5.2.1.8	COG0544	Trigger factor
PEGAMLPK_00254	CDS	597	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
PEGAMLPK_00255	CDS	1257	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
PEGAMLPK_00256	CDS	1317	hflX		COG2262	GTPase HflX
PEGAMLPK_00257	CDS	2337	lon	3.4.21.53	COG0466	Lon protease
PEGAMLPK_00258	CDS	1986	kefC		COG0475	Glutathione-regulated potassium-efflux system protein KefC
PEGAMLPK_00259	CDS	1272	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
PEGAMLPK_00260	CDS	723	dsbC		COG1651	Thiol:disulfide interchange protein DsbC
PEGAMLPK_00261	CDS	1428	pepA	3.4.11.1	COG0260	Cytosol aminopeptidase
PEGAMLPK_00262	CDS	312	ppnP	2.4.2.2	COG3123	Pyrimidine/purine nucleoside phosphorylase
PEGAMLPK_00263	CDS	948	gloC	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
PEGAMLPK_00264	CDS	642				hypothetical protein
PEGAMLPK_00265	CDS	1794	mltG	4.2.2.-	COG1559	Endolytic murein transglycosylase
PEGAMLPK_00266	CDS	618	tmk	2.7.4.9	COG0125	Thymidylate kinase
PEGAMLPK_00267	CDS	1035	holB	2.7.7.7	COG0470	DNA polymerase III subunit delta'
PEGAMLPK_00268	CDS	174				hypothetical protein
PEGAMLPK_00269	CDS	510				hypothetical protein
PEGAMLPK_00270	CDS	579	nfuA		COG0316	Fe/S biogenesis protein NfuA
PEGAMLPK_00271	CDS	840	panC	6.3.2.1	COG0414	Pantothenate synthetase
PEGAMLPK_00272	CDS	861			COG3177	putative protein
PEGAMLPK_00273	CDS	783	panB	2.1.2.11		3-methyl-2-oxobutanoate hydroxymethyltransferase
PEGAMLPK_00274	CDS	474	folK_1	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
PEGAMLPK_00275	CDS	771	proB	2.7.2.11		Glutamate 5-kinase
PEGAMLPK_00276	CDS	1008	cgtA	3.6.5.-	COG0536	GTPase Obg/CgtA
PEGAMLPK_00277	CDS	1203	waaA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
PEGAMLPK_00278	CDS	426				hypothetical protein
PEGAMLPK_00279	CDS	237				hypothetical protein
PEGAMLPK_00280	CDS	210				hypothetical protein
PEGAMLPK_00281	CDS	1566	thiC	4.1.99.17	COG0422	Phosphomethylpyrimidine synthase
PEGAMLPK_00282	CDS	282				hypothetical protein
PEGAMLPK_00283	CDS	690				hypothetical protein
PEGAMLPK_00284	CDS	1581	mltD	4.2.2.-	COG0741	Membrane-bound lytic murein transglycosylase D
PEGAMLPK_00285	CDS	180	bolA		COG0271	DNA-binding transcriptional regulator BolA
PEGAMLPK_00286	CDS	879	ddl	6.3.2.4		D-alanine--D-alanine ligase
PEGAMLPK_00287	CDS	834	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
PEGAMLPK_00288	CDS	1416	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
PEGAMLPK_00289	CDS	477	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
PEGAMLPK_00290	CDS	699	ispD	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
PEGAMLPK_00291	CDS	222	ftsB			Cell division protein FtsB
PEGAMLPK_00292	CDS	240				hypothetical protein
PEGAMLPK_00293	CDS	393				hypothetical protein
PEGAMLPK_00294	CDS	849	mepM	3.4.24.-	COG0739	Murein DD-endopeptidase MepM
PEGAMLPK_00295	CDS	1401	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
PEGAMLPK_00296	CDS	528	mutS2	3.1.-.-		Endonuclease MutS2
PEGAMLPK_00297	CDS	261	rpsT		COG0268	30S ribosomal protein S20
PEGAMLPK_00298	CDS	606	hflD		COG2915	High frequency lysogenization protein HflD
PEGAMLPK_00299	tRNA	94				tRNA-Thr(tgt)
PEGAMLPK_00300	CDS	924	ybeZ		COG1702	PhoH-like protein
PEGAMLPK_00301	CDS	471				hypothetical protein
PEGAMLPK_00302	CDS	675				hypothetical protein
PEGAMLPK_00303	CDS	1326	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
PEGAMLPK_00304	CDS	1026	ynaI		COG0668	Low conductance mechanosensitive channel YnaI
PEGAMLPK_00305	CDS	564	nlpD			Murein hydrolase activator NlpD
PEGAMLPK_00306	CDS	573				hypothetical protein
PEGAMLPK_00307	CDS	897	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
PEGAMLPK_00308	CDS	1371	ahcY	3.3.1.1		Adenosylhomocysteinase
PEGAMLPK_00309	CDS	1134	metK	2.5.1.6	COG0192	S-adenosylmethionine synthase
PEGAMLPK_00310	CDS	666	ccmB		COG2386	Heme exporter protein B
PEGAMLPK_00311	CDS	597	ccmA	3.6.3.41	COG4133	Cytochrome c biogenesis ATP-binding export protein CcmA
PEGAMLPK_00312	CDS	963	sppA	3.4.21.-	COG0616	Putative signal peptide peptidase SppA
PEGAMLPK_00313	CDS	747	bamE		COG2913	Outer membrane protein assembly factor BamE
PEGAMLPK_00314	CDS	408	fur		COG0735	Ferric uptake regulation protein
PEGAMLPK_00315	CDS	792	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
PEGAMLPK_00316	CDS	1092	prfA		COG0216	Peptide chain release factor RF1
PEGAMLPK_00317	CDS	1260	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
PEGAMLPK_00318	CDS	513	lolB			Outer-membrane lipoprotein LolB
PEGAMLPK_00319	CDS	1026	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
PEGAMLPK_00320	CDS	414	ybgC	3.1.2.-	COG0824	Acyl-CoA thioesterase YbgC
PEGAMLPK_00321	CDS	669	tolQ		COG0811	Protein TolQ
PEGAMLPK_00322	CDS	453	tolR		COG0848	Protein TolR
PEGAMLPK_00323	CDS	951				hypothetical protein
PEGAMLPK_00324	CDS	393				hypothetical protein
PEGAMLPK_00325	CDS	711	minC		COG0850	Septum site-determining protein MinC
PEGAMLPK_00326	CDS	2037	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
PEGAMLPK_00327	CDS	438	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
PEGAMLPK_00328	CDS	411				hypothetical protein
PEGAMLPK_00329	CDS	630				hypothetical protein
PEGAMLPK_00330	CDS	330	yffB		COG1393	Protein YffB
PEGAMLPK_00331	CDS	243	trxC		COG0526	Putative thioredoxin 2
PEGAMLPK_00332	CDS	1263	rho	3.6.4.-	COG1158	Transcription termination factor Rho
PEGAMLPK_00333	CDS	327	trxA_3		COG0526	Thioredoxin 1
PEGAMLPK_00334	CDS	2517	glnD		COG2844	Bifunctional uridylyltransferase/uridylyl-removing enzyme
PEGAMLPK_00335	CDS	1389	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
PEGAMLPK_00336	CDS	453	hcpC	3.5.2.6	COG0790	Putative beta-lactamase HcpC
PEGAMLPK_00337	CDS	363				hypothetical protein
