locus_tag	ftype	length_bp	gene	EC_number	COG	product
GHCLPNJP_00029	CDS	876	rbsK	2.7.1.15	COG0524	Ribokinase
GHCLPNJP_00030	CDS	2256	tme	1.1.1.40	COG0280	NADP-dependent malic enzyme
GHCLPNJP_00031	CDS	2646	mutS		COG0249	DNA mismatch repair protein MutS
GHCLPNJP_00032	CDS	555	grpE		COG0576	Protein GrpE
GHCLPNJP_00033	CDS	1062	hrcA		COG1420	Heat-inducible transcription repressor HrcA
GHCLPNJP_00034	CDS	711	rph	2.7.7.56	COG0689	Ribonuclease PH
GHCLPNJP_00035	CDS	609		3.6.1.66	COG0127	dITP/XTP pyrophosphatase
GHCLPNJP_00036	CDS	1149	hemN	1.3.99.-	COG0635	Oxygen-independent coproporphyrinogen-III oxidase-like protein YqeR
GHCLPNJP_00037	CDS	891	parB			Chromosome-partitioning protein ParB
GHCLPNJP_00038	CDS	777	parA			Chromosome partitioning protein ParA
GHCLPNJP_00039	CDS	624	rsmG	2.1.1.170	COG0357	Ribosomal RNA small subunit methyltransferase G
GHCLPNJP_00040	CDS	1860	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
GHCLPNJP_00041	CDS	1287	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
GHCLPNJP_00042	CDS	1272	rho	3.6.4.-	COG1158	Transcription termination factor Rho
GHCLPNJP_00043	CDS	267				hypothetical protein
GHCLPNJP_00044	CDS	1416	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
GHCLPNJP_00045	CDS	594	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
GHCLPNJP_00046	CDS	696	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
GHCLPNJP_00047	CDS	507	secB		COG1952	Protein-export protein SecB
GHCLPNJP_00048	CDS	459				hypothetical protein
GHCLPNJP_00049	CDS	675				hypothetical protein
GHCLPNJP_00050	CDS	1029	mltA	4.2.2.-	COG2821	Membrane-bound lytic murein transglycosylase A
GHCLPNJP_00051	CDS	495				hypothetical protein
GHCLPNJP_00052	CDS	1212				hypothetical protein
GHCLPNJP_00053	CDS	1308	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
GHCLPNJP_00054	CDS	558	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
GHCLPNJP_00055	CDS	321	trxA		COG0526	Thioredoxin
GHCLPNJP_00056	CDS	3357	addA	3.1.-.-	COG1074	ATP-dependent helicase/nuclease subunit A
GHCLPNJP_00057	CDS	2919				hypothetical protein
GHCLPNJP_00058	CDS	687	murU	2.7.7.-	COG1208	N-acetylmuramate alpha-1-phosphate uridylyltransferase
GHCLPNJP_00059	CDS	996	amgK	2.7.1.-	COG3178	N-acetylmuramate/N-acetylglucosamine kinase
GHCLPNJP_00060	CDS	1233	divL	2.7.13.3		Sensor protein DivL
GHCLPNJP_00061	CDS	1368	regB	2.7.13.3		Sensor histidine kinase RegB
GHCLPNJP_00062	CDS	621				hypothetical protein
GHCLPNJP_00063	CDS	552	regA		COG4567	Photosynthetic apparatus regulatory protein RegA
GHCLPNJP_00064	CDS	1392	ahcY	3.3.1.1		Adenosylhomocysteinase
GHCLPNJP_00065	CDS	591				hypothetical protein
GHCLPNJP_00066	CDS	765				hypothetical protein
GHCLPNJP_00067	CDS	1119	strB1	2.1.4.2	COG1834	Inosamine-phosphate amidinotransferase 1
GHCLPNJP_00068	CDS	615	rnd_1	3.1.13.5	COG0349	Ribonuclease D
GHCLPNJP_00069	CDS	609				hypothetical protein
GHCLPNJP_00070	CDS	489	lptA			Lipopolysaccharide export system protein LptA
GHCLPNJP_00071	CDS	759	lptB_1	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
GHCLPNJP_00072	CDS	117				hypothetical protein
GHCLPNJP_00073	CDS	567	yvyD		COG1544	Ribosome hibernation promotion factor
GHCLPNJP_00074	CDS	330				hypothetical protein
GHCLPNJP_00075	CDS	909				hypothetical protein
GHCLPNJP_00076	CDS	2136	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
GHCLPNJP_00077	CDS	1443	ald_1	1.2.1.83		3-succinoylsemialdehyde-pyridine dehydrogenase
GHCLPNJP_00078	CDS	645	rluA_1	5.4.99.28	COG0564	Ribosomal large subunit pseudouridine synthase A
GHCLPNJP_00079	CDS	534				hypothetical protein
GHCLPNJP_00080	CDS	1539				hypothetical protein
GHCLPNJP_00081	CDS	687				hypothetical protein
GHCLPNJP_00082	CDS	927	lnpD	5.1.3.2		UDP-glucose 4-epimerase
GHCLPNJP_00083	CDS	1428		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
GHCLPNJP_00084	CDS	1497	ffh		COG0541	Signal recognition particle protein
GHCLPNJP_00085	CDS	297				hypothetical protein
GHCLPNJP_00086	CDS	387	rpsP		COG0228	30S ribosomal protein S16
GHCLPNJP_00087	CDS	147				hypothetical protein
GHCLPNJP_00088	CDS	504	rimM		COG0806	Ribosome maturation factor RimM
GHCLPNJP_00089	CDS	783	trmD	2.1.1.228	COG0336	tRNA (guanine-N(1)-)-methyltransferase
GHCLPNJP_00090	CDS	372	rplS		COG0335	50S ribosomal protein L19
GHCLPNJP_00091	CDS	222	rpmE		COG0254	50S ribosomal protein L31
GHCLPNJP_00092	CDS	810	soj	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
GHCLPNJP_00093	CDS	933	scrK	2.7.1.4	COG0524	Fructokinase
GHCLPNJP_00094	CDS	1179	pobA	1.14.13.2		p-hydroxybenzoate hydroxylase
GHCLPNJP_00095	CDS	1197	kynU	3.7.1.3		Kynureninase
GHCLPNJP_00096	CDS	654				hypothetical protein
GHCLPNJP_00097	CDS	840	yghU	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YghU
GHCLPNJP_00098	CDS	939				putative epimerase/dehydratase
GHCLPNJP_00099	CDS	792	crt_1	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
GHCLPNJP_00100	CDS	924	lcdH_1	1.1.1.108		L-carnitine dehydrogenase
GHCLPNJP_00101	CDS	768		1.-.-.-		putative oxidoreductase
GHCLPNJP_00102	CDS	645				hypothetical protein
GHCLPNJP_00103	CDS	369			COG0582	Putative prophage phiRv2 integrase
GHCLPNJP_00104	CDS	597				hypothetical protein
GHCLPNJP_00105	CDS	615				hypothetical protein
GHCLPNJP_00106	CDS	450				hypothetical protein
GHCLPNJP_00107	CDS	2559	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
GHCLPNJP_00108	CDS	471				hypothetical protein
GHCLPNJP_00109	CDS	1026				hypothetical protein
GHCLPNJP_00110	CDS	588				hypothetical protein
GHCLPNJP_00111	CDS	741				hypothetical protein
GHCLPNJP_00112	CDS	429				hypothetical protein
GHCLPNJP_00113	CDS	675				hypothetical protein
GHCLPNJP_00114	CDS	849	ribN_1			Riboflavin transporter
GHCLPNJP_00115	CDS	1374	tdcG	4.3.1.17	COG1760	L-serine dehydratase TdcG
GHCLPNJP_00116	CDS	720	rpiA	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
GHCLPNJP_00117	CDS	1359	garB	1.8.1.16		Glutathione amide reductase
GHCLPNJP_00118	CDS	1182	hflK		COG0330	Modulator of FtsH protease HflK
GHCLPNJP_00119	CDS	888	hflC		COG0330	Modulator of FtsH protease HflC
GHCLPNJP_00120	CDS	186				hypothetical protein
GHCLPNJP_00121	CDS	1476	degP	3.4.21.107	COG0265	Periplasmic serine endoprotease DegP
GHCLPNJP_00122	CDS	393	dnaE2_1	2.7.7.7		Error-prone DNA polymerase
GHCLPNJP_00123	CDS	324	fdxE		COG0633	Ferredoxin-6
GHCLPNJP_00124	CDS	1263	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
GHCLPNJP_00125	CDS	1554	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
GHCLPNJP_00126	CDS	1686	nqo1_1	1.6.5.11	COG1894	NADH-quinone oxidoreductase subunit 1
GHCLPNJP_00127	CDS	1176	ftsY		COG0552	Signal recognition particle receptor FtsY
GHCLPNJP_00128	CDS	903				hypothetical protein
GHCLPNJP_00129	tRNA	86				tRNA-Leu(taa)
GHCLPNJP_00130	CDS	567				hypothetical protein
GHCLPNJP_00131	CDS	792	suhB_1	3.1.3.25	COG0483	Inositol-1-monophosphatase
GHCLPNJP_00132	CDS	906	metR			HTH-type transcriptional regulator MetR
GHCLPNJP_00133	CDS	822	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
GHCLPNJP_00134	CDS	519				hypothetical protein
GHCLPNJP_00135	CDS	1080				hypothetical protein
GHCLPNJP_00136	CDS	2286	cutL_1	1.2.5.3		Carbon monoxide dehydrogenase large chain
GHCLPNJP_00137	CDS	873				hypothetical protein
GHCLPNJP_00138	CDS	597				hypothetical protein
GHCLPNJP_00139	CDS	2928	valS	6.1.1.9	COG0525	Valine--tRNA ligase
GHCLPNJP_00140	CDS	1110	hisC_1	2.6.1.9		Histidinol-phosphate aminotransferase
GHCLPNJP_00141	CDS	1206	sgaA	2.6.1.45	COG0075	Serine--glyoxylate aminotransferase
GHCLPNJP_00142	CDS	1770	msbA	3.6.3.-	COG1132	Lipid A export ATP-binding/permease protein MsbA
GHCLPNJP_00143	CDS	678		2.4.1.-		PGL/p-HBAD biosynthesis glycosyltransferase
GHCLPNJP_00144	CDS	732	ygfZ			tRNA-modifying protein YgfZ
GHCLPNJP_00145	CDS	564	efp			Elongation factor P
GHCLPNJP_00146	CDS	312				hypothetical protein
GHCLPNJP_00147	CDS	1458	cobQ			Cobyric acid synthase
GHCLPNJP_00148	CDS	348				hypothetical protein
GHCLPNJP_00149	CDS	1365	bepC			Outer membrane efflux protein BepC
GHCLPNJP_00150	CDS	654	pcm_1	2.1.1.77	COG2518	Protein-L-isoaspartate O-methyltransferase
GHCLPNJP_00151	tRNA	76				tRNA-Val(tac)
GHCLPNJP_00152	CDS	639	pspA	3.1.3.3	COG0406	Phosphoserine phosphatase 1
GHCLPNJP_00153	CDS	2409	lon	3.4.21.53		Lon protease
GHCLPNJP_00154	CDS	489				hypothetical protein
GHCLPNJP_00155	CDS	1131	tgt	2.4.2.29		Queuine tRNA-ribosyltransferase
GHCLPNJP_00156	CDS	360	sufT			Fe-S protein maturation auxiliary factor SufT
GHCLPNJP_00157	CDS	366	sufA		COG0316	Protein SufA
GHCLPNJP_00158	CDS	327				hypothetical protein
GHCLPNJP_00159	CDS	732	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
GHCLPNJP_00160	CDS	1887				hypothetical protein
GHCLPNJP_00161	CDS	1848	dctM_1		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
GHCLPNJP_00162	CDS	693	dctQ		COG3090	C4-dicarboxylate TRAP transporter small permease protein DctQ
GHCLPNJP_00163	CDS	1002	dctP		COG1638	C4-dicarboxylate-binding periplasmic protein DctP
GHCLPNJP_00164	CDS	1158	yjiB	1.14.-.-	COG2124	Putative cytochrome P450 YjiB
GHCLPNJP_00165	CDS	1623	cimA	2.3.1.182	COG0119	(R)-citramalate synthase
GHCLPNJP_00166	CDS	708				hypothetical protein
GHCLPNJP_00167	CDS	333				hypothetical protein
GHCLPNJP_00168	CDS	807	iolB_1	5.3.1.30	COG3718	5-deoxy-glucuronate isomerase
GHCLPNJP_00169	CDS	1221				hypothetical protein
GHCLPNJP_00170	CDS	885	ruvB_1	3.6.4.12		Holliday junction ATP-dependent DNA helicase RuvB
GHCLPNJP_00171	CDS	792	cutM	1.2.5.3		Carbon monoxide dehydrogenase medium chain
GHCLPNJP_00172	CDS	2361	cutL_2	1.2.5.3		Carbon monoxide dehydrogenase large chain
GHCLPNJP_00173	CDS	483	coxS	1.2.5.3		Carbon monoxide dehydrogenase small chain
GHCLPNJP_00174	CDS	1218	phrA_1	4.1.99.3	COG0415	Deoxyribodipyrimidine photo-lyase
GHCLPNJP_00175	CDS	1542	phrB	4.1.99.13	COG3046	(6-4) photolyase
GHCLPNJP_00176	CDS	474				hypothetical protein
GHCLPNJP_00177	CDS	1206	bcr_1			Bicyclomycin resistance protein
GHCLPNJP_00178	CDS	897	garR_1	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
GHCLPNJP_00179	CDS	1149				hypothetical protein
GHCLPNJP_00180	CDS	2796		1.17.1.9		Putative formate dehydrogenase
GHCLPNJP_00181	CDS	660	gpmB	5.4.2.-		phosphoglycerate mutase GpmB
GHCLPNJP_00182	CDS	600	gstB_1	2.5.1.18	COG0625	Glutathione S-transferase GST-6.0
GHCLPNJP_00183	CDS	1062				hypothetical protein
GHCLPNJP_00184	CDS	735	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
GHCLPNJP_00185	CDS	552				hypothetical protein
GHCLPNJP_00186	CDS	1242				hypothetical protein
GHCLPNJP_00187	CDS	756				hypothetical protein
GHCLPNJP_00188	CDS	1302				hypothetical protein
GHCLPNJP_00189	CDS	666	rpoE		COG1595	ECF RNA polymerase sigma factor RpoE
GHCLPNJP_00190	CDS	651	chrR		COG3806	Anti-sigma-E factor ChrR
GHCLPNJP_00191	CDS	1140				hypothetical protein
GHCLPNJP_00192	CDS	1812	mutL		COG0323	DNA mismatch repair protein MutL
GHCLPNJP_00193	CDS	1305		3.4.24.-	COG0612	putative zinc protease
GHCLPNJP_00194	CDS	1335		3.4.24.-	COG0612	putative zinc protease
GHCLPNJP_00195	CDS	483	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
GHCLPNJP_00196	CDS	1587	purH		COG0138	Bifunctional purine biosynthesis protein PurH
GHCLPNJP_00197	CDS	1458				hypothetical protein
GHCLPNJP_00198	CDS	804	yqjG_1	1.8.5.7	COG0435	Glutathionyl-hydroquinone reductase YqjG
GHCLPNJP_00199	CDS	372				hypothetical protein
GHCLPNJP_00200	CDS	948	cobD_1	4.1.1.81	COG0079	Threonine-phosphate decarboxylase
GHCLPNJP_00201	CDS	906	cobD_2		COG1270	Cobalamin biosynthesis protein CobD
GHCLPNJP_00202	CDS	1170	mltB	4.2.2.-	COG2951	Membrane-bound lytic murein transglycosylase B
GHCLPNJP_00203	CDS	3456	smc			Chromosome partition protein Smc
GHCLPNJP_00204	CDS	210				hypothetical protein
GHCLPNJP_00205	CDS	792	fabG2	1.-.-.-		putative oxidoreductase
GHCLPNJP_00206	CDS	771				hypothetical protein
GHCLPNJP_00207	CDS	843	rplB		COG0090	50S ribosomal protein L2
GHCLPNJP_00208	CDS	279	rpsS		COG0185	30S ribosomal protein S19
GHCLPNJP_00209	CDS	381	rplV		COG0091	50S ribosomal protein L22
GHCLPNJP_00210	CDS	720	rpsC		COG0092	30S ribosomal protein S3
GHCLPNJP_00211	CDS	1062				hypothetical protein
GHCLPNJP_00212	CDS	627	upp	2.4.2.9		Uracil phosphoribosyltransferase
GHCLPNJP_00213	CDS	969	add2	3.5.4.40	COG1816	Aminodeoxyfutalosine deaminase
GHCLPNJP_00214	CDS	1173	deoB	5.4.2.7	COG1015	Phosphopentomutase
GHCLPNJP_00215	CDS	1323	deoA	2.4.2.4	COG0213	Thymidine phosphorylase
GHCLPNJP_00216	CDS	417	cdd	3.5.4.5	COG0295	Cytidine deaminase
GHCLPNJP_00217	CDS	1095				hypothetical protein
GHCLPNJP_00218	CDS	1890	acsA_1	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
GHCLPNJP_00219	CDS	156				hypothetical protein
GHCLPNJP_00220	CDS	774	ppnK	2.7.1.23	COG0061	NAD kinase
GHCLPNJP_00221	CDS	1281	glyA2_1	2.1.2.1		Serine hydroxymethyltransferase 2
GHCLPNJP_00222	CDS	573				hypothetical protein
GHCLPNJP_00223	CDS	195				hypothetical protein
GHCLPNJP_00224	CDS	417				hypothetical protein
GHCLPNJP_00225	CDS	981				hypothetical protein
GHCLPNJP_00226	tRNA	84				tRNA-Tyr(gta)
GHCLPNJP_00227	CDS	597				hypothetical protein
GHCLPNJP_00228	CDS	396	wecA	2.7.8.33		Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase
GHCLPNJP_00229	CDS	777	rlmB_1	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
GHCLPNJP_00230	CDS	306	hisE_1	3.6.1.31	COG0140	Phosphoribosyl-ATP pyrophosphatase
GHCLPNJP_00231	CDS	288				hypothetical protein
GHCLPNJP_00232	CDS	1041	idnD	1.1.1.264	COG1063	L-idonate 5-dehydrogenase (NAD(P)(+))
GHCLPNJP_00233	CDS	1131	namA	1.6.99.1	COG1902	NADPH dehydrogenase
GHCLPNJP_00234	CDS	1659		3.1.4.-		Multifunctional alkaline phosphatase superfamily protein
GHCLPNJP_00235	CDS	618				hypothetical protein
GHCLPNJP_00236	CDS	723	esiB_1			Secretory immunoglobulin A-binding protein EsiB
GHCLPNJP_00237	CDS	381				hypothetical protein
GHCLPNJP_00238	CDS	147				hypothetical protein
GHCLPNJP_00239	tRNA	87				tRNA-Leu(gag)
GHCLPNJP_00240	CDS	147				hypothetical protein
GHCLPNJP_00241	CDS	663	lipB	2.3.1.181	COG0321	Octanoyltransferase
GHCLPNJP_00242	CDS	1674	ctaDII	1.9.3.1	COG0843	Cytochrome c oxidase subunit 1-beta
GHCLPNJP_00243	CDS	528				hypothetical protein
GHCLPNJP_00244	CDS	459	yqeY		COG1610	putative protein YqeY
GHCLPNJP_00245	CDS	1164	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
GHCLPNJP_00246	CDS	261				hypothetical protein
GHCLPNJP_00247	CDS	1611		2.4.1.336		Beta-monoglucosyldiacylglycerol synthase
GHCLPNJP_00248	CDS	657	mcbR_1		COG1802	HTH-type transcriptional regulator McbR
GHCLPNJP_00249	CDS	771				hypothetical protein
GHCLPNJP_00250	CDS	1197	ubiF	1.14.13.-	COG0654	2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase
GHCLPNJP_00251	CDS	1134		1.12.-.-		Soluble hydrogenase 42 kDa subunit
GHCLPNJP_00252	CDS	456	decR_1		COG1522	DNA-binding transcriptional activator DecR
GHCLPNJP_00253	CDS	525	decR_2		COG1522	DNA-binding transcriptional activator DecR
GHCLPNJP_00254	CDS	1023	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
GHCLPNJP_00255	CDS	855	yedA			putative inner membrane transporter YedA
GHCLPNJP_00256	CDS	987	folP	2.5.1.15	COG0294	Dihydropteroate synthase
GHCLPNJP_00257	CDS	927				hypothetical protein
GHCLPNJP_00258	CDS	684	sleB		COG3409	Spore cortex-lytic enzyme
GHCLPNJP_00259	CDS	2541	ppdK	2.7.9.1	COG0574	Pyruvate, phosphate dikinase
GHCLPNJP_00260	CDS	2058	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
GHCLPNJP_00261	CDS	519				hypothetical protein
GHCLPNJP_00262	CDS	915	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
GHCLPNJP_00263	CDS	1758				hypothetical protein
GHCLPNJP_00264	CDS	1575	yfkN		COG0737	Trifunctional nucleotide phosphoesterase protein YfkN
GHCLPNJP_00265	CDS	336				hypothetical protein
GHCLPNJP_00266	CDS	1062	pyrD	1.3.5.2	COG0167	Dihydroorotate dehydrogenase (quinone)
GHCLPNJP_00267	CDS	1323	dinF		COG0534	DNA damage-inducible protein F
GHCLPNJP_00268	CDS	501				hypothetical protein
GHCLPNJP_00269	CDS	429				hypothetical protein
GHCLPNJP_00270	CDS	1143				hypothetical protein
GHCLPNJP_00271	CDS	369	zntR_1		COG0789	HTH-type transcriptional regulator ZntR
GHCLPNJP_00272	CDS	390	zntR_2		COG0789	HTH-type transcriptional regulator ZntR
GHCLPNJP_00273	CDS	1782	dmdC_1	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
GHCLPNJP_00274	CDS	633	gst	2.5.1.18	COG0625	Glutathione S-transferase GST-4.5
GHCLPNJP_00275	CDS	1212	fadA	2.3.1.-	COG0183	Putative acyltransferase
GHCLPNJP_00276	CDS	414				hypothetical protein
GHCLPNJP_00277	tRNA	75				tRNA-Phe(gaa)
GHCLPNJP_00278	CDS	486	lrp_1		COG1522	Leucine-responsive regulatory protein
GHCLPNJP_00279	CDS	1143	dmdA_1	2.1.1.269		Dimethylsulfonioproprionate demethylase DmdA
GHCLPNJP_00280	CDS	450				hypothetical protein
GHCLPNJP_00281	CDS	1266	fccB_1	1.8.2.3	COG0446	Sulfide dehydrogenase [flavocytochrome c] flavoprotein chain
GHCLPNJP_00282	CDS	768				Cytochrome c2
GHCLPNJP_00283	CDS	909	ribN_2			Riboflavin transporter
GHCLPNJP_00284	CDS	2190	icd_1	1.1.1.42	COG2838	Isocitrate dehydrogenase [NADP]
GHCLPNJP_00285	CDS	177				hypothetical protein
GHCLPNJP_00286	CDS	315				hypothetical protein
GHCLPNJP_00287	CDS	201				hypothetical protein
GHCLPNJP_00288	CDS	240				hypothetical protein
GHCLPNJP_00289	CDS	390	hmrR_1			HTH-type transcriptional regulator HmrR
GHCLPNJP_00290	CDS	2253	actP_1	3.6.3.4		Copper-transporting P-type ATPase
GHCLPNJP_00291	CDS	807	bdhA_1	1.1.1.30		D-beta-hydroxybutyrate dehydrogenase
GHCLPNJP_00292	CDS	1539	lcfB_1	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
GHCLPNJP_00293	CDS	888	uxuA_1	4.2.1.8	COG1312	Mannonate dehydratase
GHCLPNJP_00294	CDS	810				hypothetical protein
GHCLPNJP_00295	CDS	1149	doeA_1	3.5.4.44	COG0006	Ectoine hydrolase
GHCLPNJP_00296	CDS	918				hypothetical protein
GHCLPNJP_00297	CDS	720				hypothetical protein
GHCLPNJP_00298	CDS	144				hypothetical protein
GHCLPNJP_00299	CDS	579				hypothetical protein
GHCLPNJP_00300	CDS	288	groS1		COG0234	10 kDa chaperonin 1
GHCLPNJP_00301	CDS	1650	groL		COG0459	60 kDa chaperonin
GHCLPNJP_00302	CDS	735				hypothetical protein
GHCLPNJP_00303	CDS	1062	purK	6.3.4.18		N5-carboxyaminoimidazole ribonucleotide synthase
GHCLPNJP_00304	CDS	483	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
GHCLPNJP_00305	CDS	216				hypothetical protein
GHCLPNJP_00306	CDS	417	ibpA_1		COG0071	Small heat shock protein IbpA
GHCLPNJP_00307	CDS	219				hypothetical protein
GHCLPNJP_00308	CDS	1707	sat/cysC		COG0529	putative bifunctional SAT/APS kinase
GHCLPNJP_00309	CDS	942	trxB	1.8.1.9	COG0492	Thioredoxin reductase
GHCLPNJP_00310	CDS	495	lrp_2		COG1522	Leucine-responsive regulatory protein
GHCLPNJP_00311	CDS	924				hypothetical protein
GHCLPNJP_00312	CDS	756	yfiH	1.10.3.-	COG1496	Polyphenol oxidase
GHCLPNJP_00313	CDS	1062				hypothetical protein
GHCLPNJP_00314	CDS	930	lgt	2.4.99.-	COG0682	Prolipoprotein diacylglyceryl transferase
GHCLPNJP_00315	CDS	282				hypothetical protein
GHCLPNJP_00316	CDS	504				hypothetical protein
GHCLPNJP_00317	CDS	816	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
GHCLPNJP_00318	CDS	339	csaA		COG0073	putative chaperone CsaA
GHCLPNJP_00319	CDS	987	bar	2.3.1.183	COG1247	Phosphinothricin N-acetyltransferase
GHCLPNJP_00320	CDS	840	ucpA	1.-.-.-		Oxidoreductase UcpA
GHCLPNJP_00321	CDS	1392	ddc	4.1.1.86	COG0076	L-2,4-diaminobutyrate decarboxylase
GHCLPNJP_00322	CDS	447	aroQ_1	4.2.1.10	COG0757	3-dehydroquinate dehydratase
GHCLPNJP_00323	CDS	615	kstR2_1			HTH-type transcriptional repressor KstR2
GHCLPNJP_00324	CDS	1284	paaK	6.2.1.30		Phenylacetate-coenzyme A ligase
GHCLPNJP_00325	CDS	1203	paaJ	2.3.1.174	COG0183	3-oxoadipyl-CoA/3-oxo-5,6-dehydrosuberyl-CoA thiolase
GHCLPNJP_00326	CDS	441	paaI	3.1.2.-	COG2050	Acyl-coenzyme A thioesterase PaaI
GHCLPNJP_00327	CDS	786	paaG_1	5.3.3.18	COG1024	1,2-epoxyphenylacetyl-CoA isomerase
GHCLPNJP_00328	CDS	2049	paaZ		COG2030	Bifunctional protein PaaZ
GHCLPNJP_00329	CDS	822	paaX		COG3327	Transcriptional repressor PaaX
GHCLPNJP_00330	CDS	993	paaA	1.14.13.149	COG3396	1,2-phenylacetyl-CoA epoxidase, subunit A
GHCLPNJP_00331	CDS	291	paaB		COG3460	1,2-phenylacetyl-CoA epoxidase, subunit B
GHCLPNJP_00332	CDS	753	paaC		COG3396	1,2-phenylacetyl-CoA epoxidase, subunit C
GHCLPNJP_00333	CDS	489	paaD		COG2151	Putative 1,2-phenylacetyl-CoA epoxidase, subunit D
GHCLPNJP_00334	CDS	1068	paaE	1.-.-.-	COG1018	1,2-phenylacetyl-CoA epoxidase, subunit E
GHCLPNJP_00335	CDS	813				hypothetical protein
GHCLPNJP_00336	CDS	1029			COG1638	Solute-binding protein
GHCLPNJP_00337	CDS	582				hypothetical protein
