locus_tag	ftype	length_bp	gene	EC_number	COG	product
EOCBLFJH_00046	CDS	1335	deoA	2.4.2.57	COG0213	AMP phosphorylase
EOCBLFJH_00047	CDS	954				hypothetical protein
EOCBLFJH_00048	CDS	681				hypothetical protein
EOCBLFJH_00049	CDS	4893	clsB	2.7.8.-		Cardiolipin synthase B
EOCBLFJH_00050	CDS	1512				hypothetical protein
EOCBLFJH_00051	CDS	1791				hypothetical protein
EOCBLFJH_00052	CDS	1329				Deoxyguanosinetriphosphate triphosphohydrolase-like protein
EOCBLFJH_00053	tRNA	75				tRNA-Met(cat)
EOCBLFJH_00054	CDS	933				hypothetical protein
EOCBLFJH_00055	CDS	1263				hypothetical protein
EOCBLFJH_00056	CDS	1710				hypothetical protein
EOCBLFJH_00057	CDS	654	carS	2.7.7.67	COG0575	CDP-archaeol synthase
EOCBLFJH_00058	CDS	1275	purD	6.3.4.13		Phosphoribosylamine--glycine ligase
EOCBLFJH_00059	CDS	9582				hypothetical protein
EOCBLFJH_00060	CDS	1221		3.4.21.62	COG1404	Subtilisin-like serine protease
EOCBLFJH_00061	CDS	4485				hypothetical protein
EOCBLFJH_00062	CDS	2526				hypothetical protein
EOCBLFJH_00063	CDS	477				hypothetical protein
EOCBLFJH_00064	CDS	2211				hypothetical protein
EOCBLFJH_00065	CDS	1086				hypothetical protein
EOCBLFJH_00066	CDS	912	rbn_1	3.1.26.11		Ribonuclease BN
EOCBLFJH_00067	CDS	5754				hypothetical protein
EOCBLFJH_00068	CDS	5376				hypothetical protein
EOCBLFJH_00069	CDS	453				hypothetical protein
EOCBLFJH_00070	CDS	792				hypothetical protein
EOCBLFJH_00071	CDS	339				hypothetical protein
EOCBLFJH_00072	CDS	1038	pcp	3.4.19.3		Pyrrolidone-carboxylate peptidase
EOCBLFJH_00073	CDS	516				hypothetical protein
EOCBLFJH_00074	CDS	1032	aglC_1	2.4.1.335		Dolichyl N-acetyl-alpha-D-glucosaminyl phosphate 3-beta-D-2,3-diacetamido-2,3-dideoxy-beta-D-glucuronosyltransferase
EOCBLFJH_00075	CDS	996				hypothetical protein
EOCBLFJH_00076	CDS	1128	dnaJ_1			Chaperone protein DnaJ
EOCBLFJH_00077	CDS	306				hypothetical protein
EOCBLFJH_00078	CDS	2238				hypothetical protein
EOCBLFJH_00079	CDS	1809	arcS	2.6.1.97	COG1549	Archaeosine synthase
EOCBLFJH_00080	CDS	459			COG0184	30S ribosomal protein S15
EOCBLFJH_00081	CDS	903				hypothetical protein
EOCBLFJH_00082	CDS	351				hypothetical protein
EOCBLFJH_00083	CDS	2106				hypothetical protein
EOCBLFJH_00084	CDS	411				hypothetical protein
EOCBLFJH_00085	CDS	1713	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
EOCBLFJH_00086	CDS	735	rnhB	3.1.26.4	COG0164	Ribonuclease HII
EOCBLFJH_00087	CDS	2421				hypothetical protein
EOCBLFJH_00088	CDS	381				hypothetical protein
EOCBLFJH_00089	CDS	1749	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
EOCBLFJH_00090	CDS	1602	fwdC	1.2.7.12	COG2218	Tungsten-containing formylmethanofuran dehydrogenase 2 subunit C
EOCBLFJH_00091	CDS	1038	gap	1.2.1.59	COG0057	Glyceraldehyde-3-phosphate dehydrogenase
EOCBLFJH_00092	CDS	4977		3.4.21.62	COG1404	Subtilisin-like serine protease
EOCBLFJH_00093	CDS	693	adk	2.7.4.3	COG0563	Adenylate kinase
EOCBLFJH_00094	CDS	267				hypothetical protein
EOCBLFJH_00095	CDS	1752				hypothetical protein
EOCBLFJH_00096	CDS	1527				hypothetical protein
EOCBLFJH_00097	rRNA	104				5.8S ribosomal RNA (partial)
EOCBLFJH_00098	CDS	465				hypothetical protein
EOCBLFJH_00099	CDS	807				hypothetical protein
EOCBLFJH_00100	CDS	1488				hypothetical protein
EOCBLFJH_00101	CDS	381				hypothetical protein
EOCBLFJH_00102	CDS	1932	phr_1	4.1.99.3	COG0415	Deoxyribodipyrimidine photo-lyase
EOCBLFJH_00103	CDS	1530				hypothetical protein
EOCBLFJH_00104	CDS	1014				hypothetical protein
EOCBLFJH_00105	CDS	501	resA_1			Thiol-disulfide oxidoreductase ResA
EOCBLFJH_00106	CDS	1530				hypothetical protein
EOCBLFJH_00107	CDS	717	rlmB	2.1.1.185		23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
EOCBLFJH_00108	CDS	372	glpE_1	2.8.1.1		Thiosulfate sulfurtransferase GlpE
EOCBLFJH_00109	CDS	603			COG1632	50S ribosomal protein L15e
EOCBLFJH_00110	CDS	1230				hypothetical protein
EOCBLFJH_00111	CDS	231				hypothetical protein
EOCBLFJH_00112	CDS	2142				hypothetical protein
EOCBLFJH_00113	CDS	3504				hypothetical protein
EOCBLFJH_00114	CDS	4953	addA	3.6.4.12		ATP-dependent helicase/nuclease subunit A
EOCBLFJH_00115	CDS	657	tam	2.1.1.144		Trans-aconitate 2-methyltransferase
EOCBLFJH_00116	CDS	963	rutD	3.5.1.-		Putative aminoacrylate hydrolase RutD
EOCBLFJH_00117	CDS	849				hypothetical protein
EOCBLFJH_00118	CDS	852	asd_1	4.1.1.-	COG0688	Putative archaetidylserine decarboxylase proenzyme
EOCBLFJH_00119	CDS	1167				hypothetical protein
EOCBLFJH_00120	CDS	273				hypothetical protein
EOCBLFJH_00121	CDS	1968				hypothetical protein
EOCBLFJH_00122	CDS	1311	ychF			Ribosome-binding ATPase YchF
EOCBLFJH_00123	CDS	387				hypothetical protein
EOCBLFJH_00124	CDS	2232	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
EOCBLFJH_00125	CDS	789				hypothetical protein
EOCBLFJH_00126	CDS	8340				hypothetical protein
EOCBLFJH_00127	CDS	2322	pta	2.3.1.8		Phosphate acetyltransferase
EOCBLFJH_00128	CDS	843				hypothetical protein
EOCBLFJH_00129	CDS	693				hypothetical protein
EOCBLFJH_00130	CDS	336				hypothetical protein
EOCBLFJH_00131	CDS	435	rlmH	2.1.1.177		Ribosomal RNA large subunit methyltransferase H
EOCBLFJH_00132	CDS	771				hypothetical protein
EOCBLFJH_00133	CDS	282				hypothetical protein
EOCBLFJH_00134	CDS	486				hypothetical protein
EOCBLFJH_00135	CDS	696				hypothetical protein
EOCBLFJH_00136	CDS	489	rppH_1	3.6.1.-		RNA pyrophosphohydrolase
EOCBLFJH_00137	CDS	999				hypothetical protein
EOCBLFJH_00138	CDS	468				hypothetical protein
EOCBLFJH_00139	CDS	3402				hypothetical protein
EOCBLFJH_00140	CDS	1248	icd	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
EOCBLFJH_00141	CDS	384				hypothetical protein
EOCBLFJH_00142	CDS	663				hypothetical protein
EOCBLFJH_00143	CDS	579				hypothetical protein
EOCBLFJH_00144	CDS	1131	ftsZ1_1		COG0206	Cell division protein FtsZ 1
EOCBLFJH_00145	CDS	1038	radA		COG0468	DNA repair and recombination protein RadA
EOCBLFJH_00146	CDS	843				hypothetical protein
EOCBLFJH_00147	tRNA	78				tRNA-Met(cat)
EOCBLFJH_00148	CDS	762				hypothetical protein
EOCBLFJH_00149	CDS	558		2.7.4.3	COG1936	Putative adenylate kinase
EOCBLFJH_00150	CDS	708			COG0558	Bifunctional IPC transferase and DIPP synthase
EOCBLFJH_00151	CDS	3252				hypothetical protein
EOCBLFJH_00152	CDS	1161				hypothetical protein
EOCBLFJH_00153	CDS	549				hypothetical protein
EOCBLFJH_00154	CDS	1260	dadD_1	3.5.4.41	COG0402	5'-deoxyadenosine deaminase
EOCBLFJH_00155	tRNA	74				tRNA-Thr(cgt)
EOCBLFJH_00156	CDS	1260	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
EOCBLFJH_00157	CDS	957	mjaIM	2.1.1.113	COG0863	Modification methylase MjaI
EOCBLFJH_00158	CDS	1257	pepQ_1	3.4.13.9	COG0006	Xaa-Pro dipeptidase
EOCBLFJH_00159	CDS	264				hypothetical protein
EOCBLFJH_00160	CDS	798				hypothetical protein
EOCBLFJH_00161	CDS	825				hypothetical protein
EOCBLFJH_00162	CDS	303				hypothetical protein
EOCBLFJH_00163	CDS	225	xseB	3.1.11.6		Exodeoxyribonuclease 7 small subunit
EOCBLFJH_00164	CDS	1263	xseA	3.1.11.6		Exodeoxyribonuclease 7 large subunit
EOCBLFJH_00165	CDS	1002	corA		COG0598	Cobalt/magnesium transport protein CorA
EOCBLFJH_00166	CDS	192				hypothetical protein
EOCBLFJH_00167	CDS	339	fer1		COG0633	Ferredoxin-1
EOCBLFJH_00168	CDS	1092				hypothetical protein
EOCBLFJH_00169	CDS	876	rsmA	2.1.1.-	COG0030	putative ribosomal RNA small subunit methyltransferase A
EOCBLFJH_00170	CDS	786				hypothetical protein
EOCBLFJH_00171	CDS	363				hypothetical protein
EOCBLFJH_00172	CDS	291			COG2139	50S ribosomal protein L21e
EOCBLFJH_00173	CDS	1818		5.4.99.25	COG1258	tRNA pseudouridine synthase Pus10
EOCBLFJH_00174	CDS	486				hypothetical protein
EOCBLFJH_00175	CDS	492				hypothetical protein
EOCBLFJH_00176	CDS	3138				hypothetical protein
EOCBLFJH_00177	CDS	354				hypothetical protein
EOCBLFJH_00178	CDS	876				hypothetical protein
EOCBLFJH_00179	CDS	321				hypothetical protein
EOCBLFJH_00180	CDS	309				hypothetical protein
EOCBLFJH_00181	CDS	1119	gcvT	2.1.2.10	COG0404	putative aminomethyltransferase
EOCBLFJH_00182	CDS	1647				hypothetical protein
EOCBLFJH_00183	CDS	1413	mfnA	4.1.1.11	COG0076	L-aspartate decarboxylase
EOCBLFJH_00184	CDS	861				hypothetical protein
EOCBLFJH_00185	CDS	1134				hypothetical protein
EOCBLFJH_00186	CDS	1779				hypothetical protein
EOCBLFJH_00187	CDS	633	malK_1	3.6.3.19		Trehalose/maltose import ATP-binding protein MalK
EOCBLFJH_00188	CDS	540				hypothetical protein
EOCBLFJH_00189	CDS	1209				hypothetical protein
EOCBLFJH_00190	CDS	759				hypothetical protein
EOCBLFJH_00191	CDS	1521				hypothetical protein
EOCBLFJH_00192	tRNA	74				tRNA-Val(cac)
EOCBLFJH_00193	CDS	1086				hypothetical protein
EOCBLFJH_00194	CDS	687	pdxT	4.3.3.6	COG0311	Pyridoxal 5'-phosphate synthase subunit PdxT
EOCBLFJH_00195	CDS	1185	phnW	2.6.1.37		2-aminoethylphosphonate--pyruvate transaminase
EOCBLFJH_00196	CDS	552		2.7.7.1	COG1056	Nicotinamide-nucleotide adenylyltransferase
EOCBLFJH_00197	CDS	246				hypothetical protein
EOCBLFJH_00198	CDS	579	grpE			Protein GrpE
EOCBLFJH_00199	CDS	681				hypothetical protein
EOCBLFJH_00200	CDS	1116	obg_1	3.6.5.-		GTPase Obg
EOCBLFJH_00201	CDS	318				hypothetical protein
EOCBLFJH_00202	CDS	411	sufE			Cysteine desulfuration protein SufE
EOCBLFJH_00203	CDS	1200	sufS_1	2.8.1.7	COG0520	Cysteine desulfurase
EOCBLFJH_00204	CDS	1041				hypothetical protein
EOCBLFJH_00205	CDS	1407				hypothetical protein
EOCBLFJH_00206	CDS	747	livG_2		COG0411	putative branched-chain amino acid transport ATP-binding protein LivG
EOCBLFJH_00207	CDS	459				hypothetical protein
EOCBLFJH_00208	CDS	2265	tgtA	2.4.2.48	COG0343	tRNA-guanine(15) transglycosylase
EOCBLFJH_00209	CDS	1011			COG1136	putative ABC transporter ATP-binding protein
EOCBLFJH_00210	CDS	1050				hypothetical protein
EOCBLFJH_00211	CDS	993	livG_3		COG0411	putative branched-chain amino acid transport ATP-binding protein LivG
EOCBLFJH_00212	CDS	1335				hypothetical protein
EOCBLFJH_00213	CDS	1206				hypothetical protein
EOCBLFJH_00214	CDS	1041				hypothetical protein
EOCBLFJH_00215	CDS	522				hypothetical protein
EOCBLFJH_00216	CDS	936	truA	5.4.99.12		tRNA pseudouridine synthase A
EOCBLFJH_00217	CDS	468	ribK	2.7.1.161	COG1339	Riboflavin kinase
EOCBLFJH_00218	CDS	1182	kbl	2.3.1.29		2-amino-3-ketobutyrate coenzyme A ligase
EOCBLFJH_00219	CDS	423				hypothetical protein
EOCBLFJH_00220	CDS	612				hypothetical protein
EOCBLFJH_00221	CDS	654				hypothetical protein
EOCBLFJH_00222	CDS	1974				hypothetical protein
EOCBLFJH_00223	CDS	2034	dnaA			Chromosomal replication initiator protein DnaA
EOCBLFJH_00224	CDS	456				hypothetical protein
EOCBLFJH_00225	CDS	1167	gltA	2.3.3.16	COG0372	Citrate synthase
EOCBLFJH_00226	CDS	1158				hypothetical protein
EOCBLFJH_00227	CDS	1434				hypothetical protein
EOCBLFJH_00228	CDS	837	tatC_1			Sec-independent protein translocase protein TatC
EOCBLFJH_00229	CDS	912				hypothetical protein
EOCBLFJH_00230	CDS	843				hypothetical protein
EOCBLFJH_00231	CDS	879	folD		COG0190	Bifunctional protein FolD protein
EOCBLFJH_00232	CDS	453				hypothetical protein
EOCBLFJH_00233	tRNA	75				tRNA-Thr(tgt)
EOCBLFJH_00234	CDS	1287	aspC_1	2.6.1.1	COG0436	Aspartate aminotransferase
EOCBLFJH_00235	CDS	375				hypothetical protein
EOCBLFJH_00236	CDS	1485	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
EOCBLFJH_00237	CDS	390	crtD	1.3.99.37		Carotenoid 3,4-desaturase
EOCBLFJH_00238	CDS	624				hypothetical protein
EOCBLFJH_00239	CDS	807				hypothetical protein
EOCBLFJH_00240	CDS	1854	tfrA_1	1.3.4.1	COG1053	Fumarate reductase (CoM/CoB) subunit A
EOCBLFJH_00241	CDS	768	tfrB_1	1.3.4.1	COG0247	Fumarate reductase (CoM/CoB) subunit B
EOCBLFJH_00242	CDS	399				hypothetical protein
EOCBLFJH_00243	CDS	264				Chromosomal protein MC1b
EOCBLFJH_00244	CDS	267				hypothetical protein
EOCBLFJH_00245	CDS	5226				hypothetical protein
EOCBLFJH_00246	CDS	630	ymdB	3.5.1.-		O-acetyl-ADP-ribose deacetylase
EOCBLFJH_00247	CDS	849				hypothetical protein
EOCBLFJH_00248	CDS	543				hypothetical protein
EOCBLFJH_00249	CDS	1458				hypothetical protein
EOCBLFJH_00250	CDS	576				hypothetical protein
EOCBLFJH_00251	CDS	753				hypothetical protein
EOCBLFJH_00252	CDS	1020				hypothetical protein
EOCBLFJH_00253	CDS	381				hypothetical protein
EOCBLFJH_00254	CDS	5085				hypothetical protein
EOCBLFJH_00255	CDS	3042		3.6.4.12	COG1204	ATP-dependent DNA helicase Hel308
EOCBLFJH_00256	CDS	993				hypothetical protein
EOCBLFJH_00257	CDS	438	tadA	3.5.4.33		tRNA-specific adenosine deaminase
EOCBLFJH_00258	CDS	1287				hypothetical protein
EOCBLFJH_00259	CDS	2250				hypothetical protein
EOCBLFJH_00260	CDS	1293	serS	6.1.1.11	COG0172	Serine--tRNA ligase
EOCBLFJH_00261	CDS	864				hypothetical protein
EOCBLFJH_00262	CDS	471	pccA	6.4.1.3		Propionyl-CoA carboxylase, biotin carboxylase and biotin-carboxyl carrier subunit
EOCBLFJH_00263	CDS	1515	pycA_1	6.4.1.1	COG0439	Pyruvate carboxylase subunit A
EOCBLFJH_00264	CDS	858		4.2.1.116	COG1024	3-hydroxypropionyl-coenzyme A dehydratase
EOCBLFJH_00265	CDS	1611	pccB_1	6.4.1.3		Propionyl-CoA carboxylase, carboxyltransferase subunit
EOCBLFJH_00266	CDS	1389				hypothetical protein
EOCBLFJH_00267	CDS	840		5.2.1.8	COG1047	Putative FKBP-type peptidyl-prolyl cis-trans isomerase
EOCBLFJH_00268	CDS	2628	ccsA			Cytochrome c biogenesis protein CcsA
EOCBLFJH_00269	CDS	1224		1.3.7.11	COG0644	Digeranylgeranylglycerophospholipid reductase
EOCBLFJH_00270	CDS	471	hcy			Halocyanin
EOCBLFJH_00271	CDS	1968	ubiD_1	4.1.1.98		3-octaprenyl-4-hydroxybenzoate carboxy-lyase
EOCBLFJH_00272	CDS	927	ubiA	2.5.1.-		4-hydroxybenzoate octaprenyltransferase
EOCBLFJH_00273	CDS	411				hypothetical protein
EOCBLFJH_00274	CDS	294	ogt	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
EOCBLFJH_00275	CDS	807				hypothetical protein
EOCBLFJH_00276	CDS	1626				hypothetical protein
EOCBLFJH_00277	CDS	732	rhaD_1	1.1.1.377	COG1028	L-rhamnose 1-dehydrogenase (NADP(+))
EOCBLFJH_00278	CDS	2451	uvrB			UvrABC system protein B
EOCBLFJH_00279	CDS	1017	dys	2.5.1.46	COG1899	putative deoxyhypusine synthase
EOCBLFJH_00280	CDS	1446				hypothetical protein
EOCBLFJH_00281	CDS	861				hypothetical protein
EOCBLFJH_00282	CDS	1212	rpa		COG1599	Replication factor A
EOCBLFJH_00283	CDS	936				hypothetical protein
EOCBLFJH_00284	CDS	354				hypothetical protein
EOCBLFJH_00285	CDS	582				hypothetical protein
EOCBLFJH_00286	CDS	732				hypothetical protein
EOCBLFJH_00287	CDS	1239			COG1372	putative protein
EOCBLFJH_00288	CDS	1782				hypothetical protein
EOCBLFJH_00289	CDS	501				hypothetical protein
EOCBLFJH_00290	CDS	1260				hypothetical protein
EOCBLFJH_00291	CDS	942	idsA_1	2.5.1.-	COG0142	Short chain isoprenyl diphosphate synthase
EOCBLFJH_00292	CDS	1146		1.3.7.11	COG0644	Digeranylgeranylglycerophospholipid reductase
EOCBLFJH_00293	CDS	498				hypothetical protein
EOCBLFJH_00294	CDS	918		2.1.1.-	COG1964	7,8-dihydro-6-hydroxymethylpterin dimethyltransferase
EOCBLFJH_00295	CDS	1434	aroA	2.5.1.19		3-phosphoshikimate 1-carboxyvinyltransferase
EOCBLFJH_00296	CDS	2007	mutL			DNA mismatch repair protein MutL
EOCBLFJH_00297	CDS	645	mutS			DNA mismatch repair protein MutS
EOCBLFJH_00298	CDS	2577				hypothetical protein
EOCBLFJH_00299	CDS	1734				hypothetical protein
EOCBLFJH_00300	CDS	1314	treT	2.4.1.245	COG0438	Trehalose synthase
EOCBLFJH_00301	CDS	777	aglK_1	2.4.1.153		UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminyltransferase
EOCBLFJH_00302	CDS	804				hypothetical protein
EOCBLFJH_00303	CDS	4887				hypothetical protein
EOCBLFJH_00304	CDS	234				hypothetical protein
EOCBLFJH_00305	CDS	234				hypothetical protein
EOCBLFJH_00306	CDS	2199				hypothetical protein
EOCBLFJH_00307	CDS	2103		3.6.4.12	COG1199	ATP-dependent DNA helicase
EOCBLFJH_00308	CDS	204				hypothetical protein
EOCBLFJH_00309	CDS	375				hypothetical protein
EOCBLFJH_00310	CDS	447				hypothetical protein
EOCBLFJH_00311	CDS	1356	gdhA1	1.4.1.4	COG0334	NADP-specific glutamate dehydrogenase A1
EOCBLFJH_00312	CDS	459				hypothetical protein
EOCBLFJH_00313	CDS	4110				hypothetical protein
EOCBLFJH_00314	CDS	240				hypothetical protein
EOCBLFJH_00315	CDS	402	pycB	6.4.1.1	COG0511	Pyruvate carboxylase subunit B
EOCBLFJH_00316	CDS	195				hypothetical protein
EOCBLFJH_00317	CDS	1554	pccB_2	6.4.1.3		Propionyl-CoA carboxylase, carboxyltransferase subunit
EOCBLFJH_00318	CDS	447	glmS_1	5.4.99.1		Glutamate mutase sigma subunit
EOCBLFJH_00319	CDS	912				hypothetical protein
EOCBLFJH_00320	CDS	624				hypothetical protein
EOCBLFJH_00321	CDS	123				hypothetical protein
EOCBLFJH_00322	CDS	1785	purF	2.4.2.14		Amidophosphoribosyltransferase
EOCBLFJH_00323	CDS	1221				hypothetical protein
EOCBLFJH_00324	CDS	660				hypothetical protein
EOCBLFJH_00325	CDS	333	rsxB_1			Electron transport complex subunit RsxB
EOCBLFJH_00326	CDS	291				hypothetical protein
EOCBLFJH_00327	CDS	759				hypothetical protein
EOCBLFJH_00328	CDS	2829	tfrB_2	1.3.4.1	COG0247	Fumarate reductase (CoM/CoB) subunit B
EOCBLFJH_00329	CDS	867	narC			putative respiratory nitrate reductase subunit cytochrome b-561
EOCBLFJH_00330	CDS	846				hypothetical protein
EOCBLFJH_00331	CDS	447				hypothetical protein
EOCBLFJH_00332	CDS	840				hypothetical protein
EOCBLFJH_00333	CDS	294				hypothetical protein
EOCBLFJH_00334	CDS	918	ftsZ1_2		COG0206	Cell division protein FtsZ 1
EOCBLFJH_00335	CDS	1365				hypothetical protein
EOCBLFJH_00336	CDS	387				hypothetical protein
EOCBLFJH_00337	CDS	504				hypothetical protein
EOCBLFJH_00338	CDS	1473		6.3.4.15	COG0340	Putative biotin ligase
EOCBLFJH_00339	tRNA	76				tRNA-Lys(ttt)
EOCBLFJH_00340	CDS	618				hypothetical protein
EOCBLFJH_00341	CDS	3612	rpoB1	2.7.7.6		DNA-directed RNA polymerase subunit B'
EOCBLFJH_00342	CDS	3198	rpoA1	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit A'
EOCBLFJH_00343	CDS	1560	rpoA2	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit A''
EOCBLFJH_00344	CDS	300			COG1911	50S ribosomal protein L30e
EOCBLFJH_00345	CDS	3519				hypothetical protein
EOCBLFJH_00346	CDS	351				hypothetical protein
EOCBLFJH_00347	CDS	1143				hypothetical protein
EOCBLFJH_00348	CDS	252				hypothetical protein
EOCBLFJH_00349	CDS	207				hypothetical protein
EOCBLFJH_00350	CDS	963				hypothetical protein
EOCBLFJH_00351	CDS	324				hypothetical protein
EOCBLFJH_00352	CDS	480				hypothetical protein
EOCBLFJH_00353	CDS	465			COG1522	putative HTH-type transcriptional regulator
EOCBLFJH_00354	CDS	1239				hypothetical protein
EOCBLFJH_00355	CDS	1791		2.1.1.-	COG0144	tRNA (cytosine(49)-C(5))-methyltransferase
EOCBLFJH_00356	CDS	1371				hypothetical protein
EOCBLFJH_00357	CDS	339				hypothetical protein
EOCBLFJH_00358	CDS	582				hypothetical protein
EOCBLFJH_00359	CDS	1995				hypothetical protein
EOCBLFJH_00360	CDS	477				hypothetical protein
EOCBLFJH_00361	CDS	432				hypothetical protein
EOCBLFJH_00362	CDS	363				hypothetical protein
EOCBLFJH_00363	CDS	462				hypothetical protein
EOCBLFJH_00364	CDS	798	aglM	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase AglM
EOCBLFJH_00365	CDS	747	glmU_1		COG1208	Bifunctional protein GlmU
EOCBLFJH_00366	CDS	699				hypothetical protein
EOCBLFJH_00367	CDS	315				hypothetical protein
EOCBLFJH_00368	CDS	768				hypothetical protein
EOCBLFJH_00369	CDS	1197	aksF	1.1.1.87	COG0473	Homoisocitrate dehydrogenase
EOCBLFJH_00370	CDS	753		6.3.2.36	COG1701	4-phosphopantoate--beta-alanine ligase
EOCBLFJH_00371	CDS	945				hypothetical protein
EOCBLFJH_00372	CDS	702				hypothetical protein
EOCBLFJH_00373	CDS	3408	hly	3.4.21.-		Halolysin
EOCBLFJH_00374	CDS	2184				hypothetical protein
EOCBLFJH_00375	CDS	1011				hypothetical protein
EOCBLFJH_00376	CDS	1242	cofF	6.3.2.32	COG0189	Coenzyme gamma-F420-2:alpha-L-glutamate ligase
EOCBLFJH_00377	CDS	1044	xerA		COG0582	Tyrosine recombinase XerA
EOCBLFJH_00378	CDS	591				hypothetical protein
EOCBLFJH_00379	CDS	867				hypothetical protein
EOCBLFJH_00380	CDS	192				hypothetical protein
EOCBLFJH_00381	CDS	357				hypothetical protein
EOCBLFJH_00382	CDS	384	gcvH_1			Glycine cleavage system H protein
EOCBLFJH_00383	CDS	537	rnhA	3.1.26.4		Ribonuclease H
EOCBLFJH_00384	CDS	867	glmU_2		COG1208	Bifunctional protein GlmU
EOCBLFJH_00385	CDS	423				hypothetical protein
EOCBLFJH_00386	CDS	1485				hypothetical protein
EOCBLFJH_00387	CDS	927	tfb_1		COG1372	Transcription initiation factor IIB
EOCBLFJH_00388	CDS	1989	hacA	4.2.1.114	COG0065	Methanogen homoaconitase large subunit
EOCBLFJH_00389	CDS	2118	top6B	5.99.1.3	COG1389	Type 2 DNA topoisomerase 6 subunit B
EOCBLFJH_00390	CDS	1098	top6A	5.99.1.3	COG1697	Type 2 DNA topoisomerase 6 subunit A
