locus_tag	ftype	length_bp	gene	EC_number	COG	product
NHCAPFOL_00088	CDS	462	fabZ	4.2.1.59	COG0764	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
NHCAPFOL_00089	CDS	798	lpxA	2.3.1.129	COG1043	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
NHCAPFOL_00090	CDS	804	lpxI	3.6.1.54	COG3494	UDP-2,3-diacylglucosamine pyrophosphatase LpxI
NHCAPFOL_00091	CDS	1164	lpxB	2.4.1.182	COG0763	Lipid-A-disaccharide synthase
NHCAPFOL_00092	CDS	1137	mnmA	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
NHCAPFOL_00093	CDS	285				hypothetical protein
NHCAPFOL_00094	CDS	714	ctrA			Cell cycle response regulator CtrA
NHCAPFOL_00095	CDS	237				hypothetical protein
NHCAPFOL_00096	CDS	204				hypothetical protein
NHCAPFOL_00097	CDS	1107		4.2.1.171		Cis-3-hydroxy-L-proline dehydratase
NHCAPFOL_00098	CDS	1083		1.1.1.301		D-arabitol-phosphate dehydrogenase
NHCAPFOL_00099	CDS	1443	ald_1	1.2.1.83		3-succinoylsemialdehyde-pyridine dehydrogenase
NHCAPFOL_00100	CDS	645	rluA_1	5.4.99.28	COG0564	Ribosomal large subunit pseudouridine synthase A
NHCAPFOL_00101	CDS	2127				hypothetical protein
NHCAPFOL_00102	CDS	687				hypothetical protein
NHCAPFOL_00103	CDS	1011	lnpD	5.1.3.2		UDP-glucose 4-epimerase
NHCAPFOL_00104	CDS	1428		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
NHCAPFOL_00105	CDS	1497	ffh		COG0541	Signal recognition particle protein
NHCAPFOL_00106	CDS	297				hypothetical protein
NHCAPFOL_00107	CDS	717	pyrF_1	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
NHCAPFOL_00108	CDS	282				hypothetical protein
NHCAPFOL_00109	CDS	891	qmcA_1		COG0330	Protein QmcA
NHCAPFOL_00110	CDS	255				hypothetical protein
NHCAPFOL_00111	CDS	1224	arfA			Peptidoglycan-binding protein ArfA
NHCAPFOL_00112	CDS	762	pomA		COG1291	Chemotaxis protein PomA
NHCAPFOL_00113	CDS	468				hypothetical protein
NHCAPFOL_00114	CDS	1662	alkJ_1	1.1.99.-		Alcohol dehydrogenase [acceptor]
NHCAPFOL_00115	CDS	537	yaeQ		COG4681	putative protein YaeQ
NHCAPFOL_00116	CDS	906				hypothetical protein
NHCAPFOL_00117	CDS	207				hypothetical protein
NHCAPFOL_00118	CDS	1167	ugd	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
NHCAPFOL_00119	CDS	705	legF	2.7.7.82	COG1083	CMP-N,N'-diacetyllegionaminic acid synthase
NHCAPFOL_00120	CDS	1308	waaA_1	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
NHCAPFOL_00121	CDS	1272	waaA_2	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
NHCAPFOL_00122	CDS	1011	siaA	3.2.1.183	COG0381	UDP-N-acetylglucosamine 2-epimerase
NHCAPFOL_00123	CDS	501				hypothetical protein
NHCAPFOL_00124	CDS	1371	puuB_1	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
NHCAPFOL_00125	CDS	552	gyrB	5.99.1.3		DNA gyrase subunit B
NHCAPFOL_00126	CDS	1908	dnaK			Chaperone protein DnaK
NHCAPFOL_00127	CDS	1149	dnaJ		COG0484	Chaperone protein DnaJ
NHCAPFOL_00128	CDS	270				hypothetical protein
NHCAPFOL_00129	CDS	186				hypothetical protein
NHCAPFOL_00130	CDS	1467	yiaD_1		COG2885	putative lipoprotein YiaD
NHCAPFOL_00131	CDS	996				hypothetical protein
NHCAPFOL_00132	CDS	1434	aam	3.5.1.13	COG0154	Acylamidase
NHCAPFOL_00133	CDS	1725			COG0659	putative sulfate transporter
NHCAPFOL_00134	CDS	426	blh_1	3.-.-.-	COG0491	Beta-lactamase hydrolase-like protein
NHCAPFOL_00135	CDS	885		3.-.-.-		putative metallo-hydrolase
NHCAPFOL_00136	CDS	363				hypothetical protein
NHCAPFOL_00137	CDS	639				hypothetical protein
NHCAPFOL_00138	CDS	1506	mglA_1	3.6.3.17	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
NHCAPFOL_00139	CDS	921				hypothetical protein
NHCAPFOL_00140	CDS	1332	ndhM	1.17.1.5		Nicotinate dehydrogenase medium molybdopterin subunit
NHCAPFOL_00141	CDS	957	deoA	2.4.2.4	COG0213	Thymidine phosphorylase
NHCAPFOL_00142	CDS	1173	deoB	5.4.2.7	COG1015	Phosphopentomutase
NHCAPFOL_00143	CDS	969		3.5.4.40	COG1816	Aminodeoxyfutalosine deaminase
NHCAPFOL_00144	CDS	717	upp	2.4.2.9		Uracil phosphoribosyltransferase
NHCAPFOL_00145	CDS	207	rpmF		COG0333	50S ribosomal protein L32
NHCAPFOL_00146	CDS	1086	plsX	2.3.1.-	COG0416	Phosphate acyltransferase
NHCAPFOL_00147	CDS	963	fabH	2.3.1.180		3-oxoacyl-[acyl-carrier-protein] synthase 3
NHCAPFOL_00148	CDS	303	ihfA		COG0776	Integration host factor subunit alpha
NHCAPFOL_00149	CDS	693				hypothetical protein
NHCAPFOL_00150	CDS	255	rpe_1	5.1.3.1		Ribulose-phosphate 3-epimerase
NHCAPFOL_00151	CDS	519				hypothetical protein
NHCAPFOL_00152	CDS	1281	algE2	5.1.3.37	COG2931	Mannuronan C5-epimerase AlgE2
NHCAPFOL_00153	CDS	3546	apc3_1	6.4.1.8	COG0145	Acetophenone carboxylase gamma subunit
NHCAPFOL_00154	CDS	1353	spuC_1	2.6.1.113	COG0161	Putrescine--pyruvate aminotransferase
NHCAPFOL_00155	CDS	495	allA_1	4.3.2.3	COG3194	Ureidoglycolate lyase
NHCAPFOL_00156	CDS	1008	mro_1	5.1.3.3	COG2017	Aldose 1-epimerase
NHCAPFOL_00157	CDS	789		3.2.1.23		Beta-galactosidase
NHCAPFOL_00158	CDS	990	hipO_1	3.5.1.32	COG1473	Hippurate hydrolase
NHCAPFOL_00159	CDS	516				hypothetical protein
NHCAPFOL_00160	CDS	300				hypothetical protein
NHCAPFOL_00161	CDS	1146	ybjJ			Inner membrane protein YbjJ
NHCAPFOL_00162	CDS	1836	opuD		COG1292	Glycine betaine transporter OpuD
NHCAPFOL_00163	CDS	1164	lldD_1	1.1.-.-	COG1304	L-lactate dehydrogenase
NHCAPFOL_00164	CDS	474				hypothetical protein
NHCAPFOL_00165	CDS	198				hypothetical protein
NHCAPFOL_00166	CDS	288				hypothetical protein
NHCAPFOL_00167	CDS	213				hypothetical protein
NHCAPFOL_00168	CDS	1590	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
NHCAPFOL_00169	CDS	678	pgl	3.1.1.31		6-phosphogluconolactonase
NHCAPFOL_00170	CDS	1452	zwf	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
NHCAPFOL_00171	CDS	933	albA	1.21.98.-	COG0535	Antilisterial bacteriocin subtilosin biosynthesis protein AlbA
NHCAPFOL_00172	CDS	585				hypothetical protein
NHCAPFOL_00173	CDS	489				hypothetical protein
NHCAPFOL_00174	CDS	801	tldD	3.4.-.-	COG0312	Metalloprotease TldD
NHCAPFOL_00175	CDS	1197	dprA		COG0758	DNA processing protein DprA
NHCAPFOL_00176	CDS	2580	topA	5.99.1.2	COG0550	DNA topoisomerase 1
NHCAPFOL_00177	CDS	840	fba	4.1.2.13	COG0191	Fructose-bisphosphate aldolase
NHCAPFOL_00178	CDS	594	iolB_1	5.3.1.30	COG3718	5-deoxy-glucuronate isomerase
NHCAPFOL_00179	CDS	576				hypothetical protein
NHCAPFOL_00180	CDS	291				hypothetical protein
NHCAPFOL_00181	CDS	564				hypothetical protein
NHCAPFOL_00182	CDS	1401	putA			Bifunctional protein PutA
NHCAPFOL_00183	CDS	930	arcA	3.5.3.1		Arginase
NHCAPFOL_00184	CDS	429				hypothetical protein
NHCAPFOL_00185	CDS	705				hypothetical protein
NHCAPFOL_00186	CDS	903				hypothetical protein
NHCAPFOL_00187	CDS	1548	lcfB_2	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
NHCAPFOL_00188	CDS	951				hypothetical protein
NHCAPFOL_00189	CDS	1188	doeA_1	3.5.4.44	COG0006	Ectoine hydrolase
NHCAPFOL_00190	CDS	1377	spuC_2	2.6.1.113	COG0161	Putrescine--pyruvate aminotransferase
NHCAPFOL_00191	CDS	1356				hypothetical protein
NHCAPFOL_00192	CDS	378	hslR_1		COG1188	Heat shock protein 15
NHCAPFOL_00193	CDS	339	fdxA_1		COG1146	Ferredoxin-2
NHCAPFOL_00194	CDS	366				hypothetical protein
NHCAPFOL_00195	CDS	1107	dmdA	2.1.1.269		Dimethylsulfonioproprionate demethylase DmdA
NHCAPFOL_00196	CDS	2100	apc3_2	6.4.1.8	COG0145	Acetophenone carboxylase gamma subunit
NHCAPFOL_00197	CDS	738	ptsI	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
NHCAPFOL_00198	CDS	1704	pipB		COG1357	Secreted effector protein PipB
NHCAPFOL_00199	CDS	501				hypothetical protein
NHCAPFOL_00200	CDS	324				hypothetical protein
NHCAPFOL_00201	CDS	720	rpiA_1	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
NHCAPFOL_00202	CDS	564				hypothetical protein
NHCAPFOL_00203	CDS	780				hypothetical protein
NHCAPFOL_00204	CDS	789	loiP_1	3.4.24.-	COG0501	Metalloprotease LoiP
NHCAPFOL_00205	CDS	534				hypothetical protein
NHCAPFOL_00206	CDS	1197	rlmI	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
NHCAPFOL_00207	CDS	1296	abo_1	1.5.3.19		4-methylaminobutanoate oxidase (formaldehyde-forming)
NHCAPFOL_00208	CDS	867	mmuM_1	2.1.1.10	COG2040	Homocysteine S-methyltransferase
NHCAPFOL_00209	CDS	456				hypothetical protein
NHCAPFOL_00210	CDS	2448	abo_2	1.5.3.19		4-methylaminobutanoate oxidase (formaldehyde-forming)
NHCAPFOL_00211	CDS	939	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
NHCAPFOL_00212	CDS	738	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
NHCAPFOL_00213	CDS	234	acpP		COG0236	Acyl carrier protein
NHCAPFOL_00214	CDS	405				hypothetical protein
NHCAPFOL_00215	CDS	279				hypothetical protein
NHCAPFOL_00216	CDS	1158	yjiB_1	1.14.-.-	COG2124	Putative cytochrome P450 YjiB
NHCAPFOL_00217	CDS	1623	cimA	2.3.1.182	COG0119	(R)-citramalate synthase
NHCAPFOL_00218	CDS	807	iolB_2	5.3.1.30	COG3718	5-deoxy-glucuronate isomerase
NHCAPFOL_00219	CDS	1221				hypothetical protein
NHCAPFOL_00220	CDS	621				hypothetical protein
NHCAPFOL_00221	CDS	678	tupB		COG4662	Tungstate uptake system permease protein TupB
NHCAPFOL_00222	CDS	717	tupC	3.6.3.55		Tungstate uptake system ATP-binding protein TupC
NHCAPFOL_00223	CDS	798	tupA			Tungstate-binding protein TupA
NHCAPFOL_00224	CDS	429	yqaA		COG1238	Inner membrane protein YqaA
NHCAPFOL_00225	CDS	909				hypothetical protein
NHCAPFOL_00226	CDS	552				hypothetical protein
NHCAPFOL_00227	CDS	1254	gcvT_1	2.1.2.10	COG0404	Aminomethyltransferase
NHCAPFOL_00228	CDS	2313	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
NHCAPFOL_00229	CDS	471				hypothetical protein
NHCAPFOL_00230	CDS	1026				hypothetical protein
NHCAPFOL_00231	CDS	588	gst	2.5.1.18	COG0625	Glutathione S-transferase
NHCAPFOL_00232	CDS	1221		5.3.1.29		Putative thiazole biosynthetic enzyme
NHCAPFOL_00233	CDS	894				hypothetical protein
NHCAPFOL_00234	CDS	459	lrp		COG1522	Leucine-responsive regulatory protein
NHCAPFOL_00235	CDS	2394	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
NHCAPFOL_00236	CDS	726	ipuF	3.4.-.-		Gamma-glutamyl-L-1-hydroxyisopropylamide hydrolase
NHCAPFOL_00237	CDS	705	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
NHCAPFOL_00238	CDS	1653		1.5.5.1	COG0644	Electron transfer flavoprotein-ubiquinone oxidoreductase
NHCAPFOL_00239	CDS	1710	bepA_2	3.4.-.-		Beta-barrel assembly-enhancing protease
NHCAPFOL_00240	CDS	828	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
NHCAPFOL_00241	CDS	825	ispB	2.5.1.90	COG0142	Octaprenyl diphosphate synthase
NHCAPFOL_00242	CDS	192				hypothetical protein
NHCAPFOL_00243	CDS	399				hypothetical protein
NHCAPFOL_00244	CDS	378	crcB		COG0239	Putative fluoride ion transporter CrcB
NHCAPFOL_00245	CDS	1314	rarA		COG2256	Replication-associated recombination protein A
NHCAPFOL_00246	CDS	612				hypothetical protein
NHCAPFOL_00247	CDS	411	rplQ		COG0203	50S ribosomal protein L17
NHCAPFOL_00248	CDS	258	grxC		COG0695	Glutaredoxin 3
NHCAPFOL_00249	CDS	717	pyrE	2.4.2.10		Orotate phosphoribosyltransferase
NHCAPFOL_00250	CDS	816				hypothetical protein
NHCAPFOL_00251	CDS	1059	hemH	4.99.1.1	COG0276	Ferrochelatase
NHCAPFOL_00252	CDS	186				hypothetical protein
NHCAPFOL_00253	CDS	438	erfK	2.-.-.-	COG1376	putative L,D-transpeptidase ErfK/SrfK
NHCAPFOL_00254	CDS	882	sugB		COG0395	Trehalose transport system permease protein SugB
NHCAPFOL_00255	CDS	1029	ycjO		COG1175	Inner membrane ABC transporter permease protein YcjO
NHCAPFOL_00256	CDS	1233			COG1653	putative ABC transporter-binding protein
NHCAPFOL_00257	CDS	696	ugpC	3.6.3.20	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
NHCAPFOL_00258	CDS	468				hypothetical protein
NHCAPFOL_00259	CDS	1341	argG	6.3.4.5	COG0137	Argininosuccinate synthase
NHCAPFOL_00260	CDS	711				hypothetical protein
NHCAPFOL_00261	CDS	909	ilvE_1	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
NHCAPFOL_00262	CDS	876	rbsK/rbiA			Bifunctional ribokinase/ribose-5-phosphate isomerase A
NHCAPFOL_00263	CDS	2256	tme	1.1.1.40	COG0280	NADP-dependent malic enzyme
NHCAPFOL_00264	CDS	2646	mutS		COG0249	DNA mismatch repair protein MutS
NHCAPFOL_00265	CDS	555	grpE		COG0576	Protein GrpE
NHCAPFOL_00266	CDS	1062	hrcA		COG1420	Heat-inducible transcription repressor HrcA
NHCAPFOL_00267	CDS	711	rph	2.7.7.56	COG0689	Ribonuclease PH
NHCAPFOL_00268	CDS	609		3.6.1.66	COG0127	dITP/XTP pyrophosphatase
NHCAPFOL_00269	CDS	1152	hemN	1.3.99.-	COG0635	Oxygen-independent coproporphyrinogen-III oxidase-like protein YqeR
NHCAPFOL_00270	CDS	891	parB			Chromosome-partitioning protein ParB
NHCAPFOL_00271	CDS	777	parA			Chromosome partitioning protein ParA
NHCAPFOL_00272	CDS	624	rsmG	2.1.1.170	COG0357	Ribosomal RNA small subunit methyltransferase G
NHCAPFOL_00273	CDS	1860	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
NHCAPFOL_00274	CDS	1287	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
NHCAPFOL_00275	CDS	1272	rho	3.6.4.-	COG1158	Transcription termination factor Rho
NHCAPFOL_00276	CDS	1482	rpoN2_1		COG1508	RNA polymerase sigma-54 factor 2
NHCAPFOL_00277	CDS	369				hypothetical protein
NHCAPFOL_00278	CDS	366				hypothetical protein
NHCAPFOL_00279	CDS	585				hypothetical protein
NHCAPFOL_00280	CDS	750	lcdH_1	1.1.1.108		L-carnitine dehydrogenase
NHCAPFOL_00281	CDS	756	lvr	1.1.1.-		Levodione reductase
NHCAPFOL_00282	CDS	861				hypothetical protein
NHCAPFOL_00283	CDS	912				hypothetical protein
NHCAPFOL_00284	CDS	552	mnmC_1		COG0665	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
NHCAPFOL_00285	CDS	873	ribN_1			Riboflavin transporter
NHCAPFOL_00286	CDS	1995	slt_1	4.2.2.-	COG0741	Soluble lytic murein transglycosylase
NHCAPFOL_00287	CDS	1971	rpoD		COG0568	RNA polymerase sigma factor RpoD
NHCAPFOL_00288	CDS	1692	dnaG	2.7.7.-	COG0358	DNA primase
NHCAPFOL_00289	CDS	630				hypothetical protein
NHCAPFOL_00290	CDS	1017			COG1638	Solute-binding protein
NHCAPFOL_00291	CDS	1818	pepF1_1	3.4.24.-		Oligoendopeptidase F, plasmid
NHCAPFOL_00292	CDS	228				hypothetical protein
NHCAPFOL_00293	CDS	975	afr_1	1.1.1.292		1,5-anhydro-D-fructose reductase
NHCAPFOL_00294	CDS	897	rpoH_1		COG0568	RNA polymerase sigma factor RpoH
NHCAPFOL_00295	CDS	999	rluD_1	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
NHCAPFOL_00296	CDS	234	mhpC	3.7.1.14		2-hydroxy-6-oxononadienedioate/2-hydroxy-6-oxononatrienedioate hydrolase
NHCAPFOL_00297	CDS	1128				hypothetical protein
NHCAPFOL_00298	CDS	747	ttrB		COG0437	Tetrathionate reductase subunit B
NHCAPFOL_00299	CDS	873				hypothetical protein
NHCAPFOL_00300	CDS	783	alsT		COG1115	Amino-acid carrier protein AlsT
NHCAPFOL_00301	CDS	243	tdk	2.7.1.21		Thymidine kinase
NHCAPFOL_00302	CDS	729	yxeP	3.-.-.-	COG1473	putative hydrolase YxeP
NHCAPFOL_00303	CDS	1326				hypothetical protein
NHCAPFOL_00304	tRNA	76				tRNA-Trp(cca)
NHCAPFOL_00305	CDS	648	ubiE_1	2.1.1.163		Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
NHCAPFOL_00306	CDS	918				hypothetical protein
NHCAPFOL_00307	CDS	1263		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
NHCAPFOL_00308	CDS	717	pyrF_2	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
NHCAPFOL_00309	CDS	282				hypothetical protein
NHCAPFOL_00310	CDS	891	qmcA_2		COG0330	Protein QmcA
NHCAPFOL_00311	CDS	618				hypothetical protein
NHCAPFOL_00312	CDS	417	cdd	3.5.4.5	COG0295	Cytidine deaminase
NHCAPFOL_00313	CDS	1095				hypothetical protein
NHCAPFOL_00314	CDS	1890	acsA_1	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
NHCAPFOL_00315	CDS	156				hypothetical protein
NHCAPFOL_00316	CDS	774	ppnK	2.7.1.23	COG0061	NAD kinase
NHCAPFOL_00317	CDS	1281	glyA2	2.1.2.1		Serine hydroxymethyltransferase 2
NHCAPFOL_00318	CDS	573				hypothetical protein
NHCAPFOL_00319	CDS	756	ybfF	3.1.-.-	COG0596	Esterase YbfF
NHCAPFOL_00320	CDS	1683	lepA	3.6.5.-		Elongation factor 4
NHCAPFOL_00321	CDS	501				hypothetical protein
NHCAPFOL_00322	CDS	429	paaI	3.1.2.-	COG2050	Acyl-coenzyme A thioesterase PaaI
NHCAPFOL_00323	CDS	1143				hypothetical protein
NHCAPFOL_00324	CDS	369	zntR_1		COG0789	HTH-type transcriptional regulator ZntR
NHCAPFOL_00325	CDS	390	zntR_2		COG0789	HTH-type transcriptional regulator ZntR
NHCAPFOL_00326	CDS	1782	dmdC_1	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
NHCAPFOL_00327	CDS	633	ligF			Protein LigF
NHCAPFOL_00328	CDS	1212	fadA	2.3.1.-	COG0183	Putative acyltransferase
NHCAPFOL_00329	CDS	408				hypothetical protein
NHCAPFOL_00330	CDS	180				hypothetical protein
NHCAPFOL_00331	CDS	885	mreC			Cell shape-determining protein MreC
NHCAPFOL_00332	CDS	537				hypothetical protein
NHCAPFOL_00333	CDS	1953	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
