locus_tag	ftype	length_bp	gene	EC_number	COG	product
LOIDMEJA_00144	CDS	2052	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
LOIDMEJA_00145	CDS	531		3.1.3.82	COG0241	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase
LOIDMEJA_00146	CDS	2415	gyrB	5.99.1.3	COG0187	DNA gyrase subunit B
LOIDMEJA_00147	CDS	1176	recF_1		COG1195	DNA replication and repair protein RecF
LOIDMEJA_00148	CDS	1101	dnaN_1		COG0592	Beta sliding clamp
LOIDMEJA_00149	CDS	1101	dnaN_2		COG0592	Beta sliding clamp
LOIDMEJA_00150	CDS	1323	dnaA_1		COG0593	Chromosomal replication initiator protein DnaA
LOIDMEJA_00151	CDS	915			COG2141	putative protein
LOIDMEJA_00152	CDS	1200	acrC_2	1.3.1.95		Acryloyl-CoA reductase (NADH)
LOIDMEJA_00153	CDS	741				hypothetical protein
LOIDMEJA_00154	CDS	636				hypothetical protein
LOIDMEJA_00155	CDS	483				hypothetical protein
LOIDMEJA_00156	CDS	282	ppnP	2.4.2.2	COG3123	Pyrimidine/purine nucleoside phosphorylase
LOIDMEJA_00157	CDS	321				hypothetical protein
LOIDMEJA_00158	CDS	1134	fadB_1			Fatty acid oxidation complex subunit alpha
LOIDMEJA_00159	CDS	1017	amgK	2.7.1.-	COG3178	N-acetylmuramate/N-acetylglucosamine kinase
LOIDMEJA_00160	CDS	672	murU_1	2.7.7.-	COG1208	N-acetylmuramate alpha-1-phosphate uridylyltransferase
LOIDMEJA_00161	CDS	666	rpe	5.1.3.1	COG0036	Ribulose-phosphate 3-epimerase
LOIDMEJA_00162	CDS	1569	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
LOIDMEJA_00163	CDS	594	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
LOIDMEJA_00164	CDS	1026	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
LOIDMEJA_00165	CDS	795	trpC	4.1.1.48		Indole-3-glycerol phosphate synthase
LOIDMEJA_00166	CDS	597	vfr		COG0664	Cyclic AMP receptor-like protein
LOIDMEJA_00167	CDS	417	yhfA		COG1765	Protein YhfA
LOIDMEJA_00168	CDS	405				hypothetical protein
LOIDMEJA_00169	CDS	633	coq7_1	1.14.13.-	COG2941	2-nonaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase
LOIDMEJA_00170	CDS	1005			COG0664	Cyclic AMP receptor protein
LOIDMEJA_00171	CDS	573				hypothetical protein
LOIDMEJA_00172	CDS	354	folB	4.1.2.25	COG1539	Dihydroneopterin aldolase
LOIDMEJA_00173	CDS	321	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
LOIDMEJA_00174	CDS	996				hypothetical protein
LOIDMEJA_00175	CDS	2508	fyuA_1		COG1629	Pesticin receptor
LOIDMEJA_00176	CDS	1950	bepA_2	3.4.-.-		Beta-barrel assembly-enhancing protease
LOIDMEJA_00177	CDS	813	yitJ		COG0646	Bifunctional homocysteine S-methyltransferase/5,10-methylenetetrahydrofolate reductase
LOIDMEJA_00178	CDS	381				hypothetical protein
LOIDMEJA_00179	CDS	1395	fprA	1.18.1.2	COG0493	NADPH-ferredoxin reductase FprA
LOIDMEJA_00180	CDS	936			COG2141	putative protein
LOIDMEJA_00181	CDS	1344	mepA			Multidrug export protein MepA
LOIDMEJA_00182	CDS	828				hypothetical protein
LOIDMEJA_00183	CDS	840			COG2141	putative protein
LOIDMEJA_00184	CDS	1293				hypothetical protein
LOIDMEJA_00185	CDS	477	yejB		COG4174	Inner membrane ABC transporter permease protein YejB
LOIDMEJA_00186	CDS	1068	yejE		COG4239	Inner membrane ABC transporter permease protein YejE
LOIDMEJA_00187	CDS	1956			COG0747	putative ABC transporter-binding protein
LOIDMEJA_00188	CDS	972	oppD_1		COG0444	Oligopeptide transport ATP-binding protein OppD
LOIDMEJA_00189	CDS	990	oppF_1		COG4608	Oligopeptide transport ATP-binding protein OppF
LOIDMEJA_00190	CDS	441		3.1.2.-	COG2050	Putative esterase
LOIDMEJA_00191	CDS	1101	adh	1.1.1.1	COG1063	putative alcohol dehydrogenase adh
LOIDMEJA_00192	CDS	783	ubiG_1	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase
LOIDMEJA_00193	CDS	963	ruvB_1	3.6.4.12		Holliday junction ATP-dependent DNA helicase RuvB
LOIDMEJA_00194	CDS	1233				hypothetical protein
LOIDMEJA_00195	CDS	1956	tgpA_1	2.3.2.13	COG1305	Protein-glutamine gamma-glutamyltransferase
LOIDMEJA_00196	CDS	651				hypothetical protein
LOIDMEJA_00197	CDS	585				hypothetical protein
LOIDMEJA_00198	CDS	966	ctaB_1	2.5.1.-	COG0109	Protoheme IX farnesyltransferase
LOIDMEJA_00199	CDS	618	ypmQ_1		COG1999	SCO1 protein 
LOIDMEJA_00200	CDS	1323	egtB	1.14.99.50		Hercynine oxygenase
LOIDMEJA_00201	CDS	960	egtD	2.1.1.44	COG4301	Histidine N-alpha-methyltransferase
LOIDMEJA_00202	CDS	915	thrB	2.7.1.39	COG2334	Homoserine kinase
LOIDMEJA_00203	CDS	309				hypothetical protein
LOIDMEJA_00204	CDS	2706	polA_1	2.7.7.7	COG0258	DNA polymerase I
LOIDMEJA_00205	CDS	642	engB		COG0218	putative GTP-binding protein EngB
LOIDMEJA_00206	CDS	603	cc4		COG2863	Cytochrome c4
LOIDMEJA_00207	CDS	675	dsbA		COG0526	Thiol:disulfide interchange protein DsbA
LOIDMEJA_00208	CDS	369	ihfB		COG0776	Integration host factor subunit beta
LOIDMEJA_00209	CDS	1536	guaB_1	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
LOIDMEJA_00210	CDS	429			COG3245	Cytochrome c5
LOIDMEJA_00211	CDS	1509	comM		COG0606	Competence protein ComM
LOIDMEJA_00212	CDS	327				hypothetical protein
LOIDMEJA_00213	CDS	702	golD	1.1.1.6		NAD-dependent glycerol dehydrogenase
LOIDMEJA_00214	CDS	786		4.2.1.150	COG1024	Crotonyl-CoA hydratase
LOIDMEJA_00215	CDS	549	act	3.-.-.-		Methanol dehydrogenase activator
LOIDMEJA_00216	CDS	606				hypothetical protein
LOIDMEJA_00217	CDS	975				hypothetical protein
LOIDMEJA_00218	CDS	279				hypothetical protein
LOIDMEJA_00219	CDS	1545				hypothetical protein
LOIDMEJA_00220	CDS	1203	yfdE_1	2.8.3.19	COG1804	Acetyl-CoA:oxalate CoA-transferase
LOIDMEJA_00221	CDS	1779		3.6.3.-		Putative multidrug export ATP-binding/permease protein
LOIDMEJA_00222	CDS	1890			COG1132	putative ABC transporter ATP-binding protein
LOIDMEJA_00223	CDS	534	bsaA			Glutathione peroxidase BsaA
LOIDMEJA_00224	CDS	915	rnz	3.1.26.11	COG1234	Ribonuclease Z
LOIDMEJA_00225	CDS	2112				hypothetical protein
LOIDMEJA_00226	CDS	222				hypothetical protein
LOIDMEJA_00227	CDS	354				hypothetical protein
LOIDMEJA_00228	CDS	561				hypothetical protein
LOIDMEJA_00229	CDS	2205	qbdA	1.1.9.1		Quinohemoprotein alcohol dehydrogenase ADH IIB
LOIDMEJA_00230	CDS	219				hypothetical protein
LOIDMEJA_00231	CDS	261				hypothetical protein
LOIDMEJA_00232	CDS	765	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase
LOIDMEJA_00233	CDS	792	glmS_1	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
LOIDMEJA_00234	CDS	2193	uvrD_1	3.6.4.12	COG0210	DNA helicase II
LOIDMEJA_00235	CDS	1104			COG4663	Monocarboxylate 2-oxoacid-binding periplasmic protein
LOIDMEJA_00236	CDS	1311	linC_2	1.14.13.151		Linalool 8-monooxygenase
LOIDMEJA_00237	CDS	870			COG2141	putative protein
LOIDMEJA_00238	CDS	174				hypothetical protein
LOIDMEJA_00239	CDS	1356	dctM_1		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
LOIDMEJA_00240	CDS	468				hypothetical protein
LOIDMEJA_00241	CDS	141				hypothetical protein
LOIDMEJA_00242	CDS	900	ubiA	2.5.1.-	COG0382	4-hydroxybenzoate octaprenyltransferase
LOIDMEJA_00243	CDS	168	rubA2		COG1773	Rubredoxin-2
LOIDMEJA_00244	CDS	1275	gltP		COG1301	Proton/glutamate-aspartate symporter
LOIDMEJA_00245	CDS	2061	recG_1	3.6.4.12	COG1200	ATP-dependent DNA helicase RecG
LOIDMEJA_00246	CDS	381	yabJ	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
LOIDMEJA_00247	CDS	2121	spoT	3.1.7.2	COG0317	Guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase
LOIDMEJA_00248	CDS	285	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
LOIDMEJA_00249	CDS	645	gmk	2.7.4.8	COG0194	Guanylate kinase
LOIDMEJA_00250	CDS	837				hypothetical protein
LOIDMEJA_00251	CDS	1698	ptsP	2.7.3.9	COG3605	Phosphoenolpyruvate-dependent phosphotransferase system
LOIDMEJA_00252	CDS	804				hypothetical protein
LOIDMEJA_00253	CDS	789	lgt	2.4.99.-	COG0682	Prolipoprotein diacylglyceryl transferase
LOIDMEJA_00254	CDS	1200	fabV	1.3.1.9	COG3007	Enoyl-[acyl-carrier-protein] reductase [NADH]
LOIDMEJA_00255	CDS	1206	cyaA_1	4.6.1.1	COG2114	Adenylate cyclase 1
LOIDMEJA_00256	CDS	939	hemE	4.1.1.37		Uroporphyrinogen decarboxylase
LOIDMEJA_00257	CDS	1383	argA	2.3.1.1	COG0548	Amino-acid acetyltransferase
LOIDMEJA_00258	CDS	1119	argE_1	3.5.1.16	COG0624	Acetylornithine deacetylase
LOIDMEJA_00259	CDS	1791	hxcR		COG2804	putative type II secretion system protein HxcR
LOIDMEJA_00260	CDS	669	glpK	2.7.1.30		Glycerol kinase
LOIDMEJA_00261	CDS	327				hypothetical protein
LOIDMEJA_00262	CDS	3552	pdeB_1	3.1.4.52		Cyclic di-GMP phosphodiesterase PdeB
LOIDMEJA_00263	CDS	1167	argD_1	2.6.1.11	COG4992	Acetylornithine aminotransferase
LOIDMEJA_00264	CDS	327	grxD		COG0278	Glutaredoxin 4
LOIDMEJA_00265	CDS	432				hypothetical protein
LOIDMEJA_00266	CDS	447				hypothetical protein
LOIDMEJA_00267	CDS	1716	nfdA_1	3.5.1.91		N-substituted formamide deformylase
LOIDMEJA_00268	CDS	1209				hypothetical protein
LOIDMEJA_00269	CDS	834				hypothetical protein
LOIDMEJA_00270	CDS	255				hypothetical protein
LOIDMEJA_00271	CDS	369				hypothetical protein
LOIDMEJA_00272	CDS	705				hypothetical protein
LOIDMEJA_00273	CDS	210				hypothetical protein
LOIDMEJA_00274	CDS	690				hypothetical protein
LOIDMEJA_00275	CDS	192				hypothetical protein
LOIDMEJA_00276	CDS	933	entS_1			Enterobactin exporter EntS
LOIDMEJA_00277	CDS	831	rhlG	1.1.1.100		Rhamnolipids biosynthesis 3-oxoacyl-[acyl-carrier-protein] reductase
LOIDMEJA_00278	CDS	1617	betA_1	1.1.99.1	COG2303	Oxygen-dependent choline dehydrogenase
LOIDMEJA_00279	CDS	486			COG2141	putative protein
LOIDMEJA_00280	CDS	1161	ftsZ		COG0206	Cell division protein FtsZ
LOIDMEJA_00281	CDS	927	lpxC	3.5.1.108	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase
LOIDMEJA_00282	CDS	450				hypothetical protein
LOIDMEJA_00283	CDS	924	mepM_2	3.4.24.-	COG0739	Murein DD-endopeptidase MepM
LOIDMEJA_00284	CDS	1116	bssD	1.97.1.-		Benzylsuccinate synthase activating enzyme
LOIDMEJA_00285	CDS	2301				hypothetical protein
LOIDMEJA_00286	CDS	1416	leuC_1	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
LOIDMEJA_00287	CDS	588	leuD1	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit 1
LOIDMEJA_00288	CDS	1650	cimA	2.3.1.182	COG0119	(R)-citramalate synthase
LOIDMEJA_00289	CDS	423	bbsF_1	2.8.3.15		Succinyl-CoA:(R)-benzylsuccinate CoA-transferase subunit BbsF
LOIDMEJA_00290	CDS	552				hypothetical protein
LOIDMEJA_00291	CDS	1992		1.-.-.-		NADH oxidase
LOIDMEJA_00292	CDS	378				hypothetical protein
LOIDMEJA_00293	CDS	399		3.1.-.-	COG3744	Ribonuclease VapC22
LOIDMEJA_00294	CDS	231			COG4118	Antitoxin VapB22
LOIDMEJA_00295	CDS	810	xecD	1.1.1.268		2-(R)-hydroxypropyl-CoM dehydrogenase
LOIDMEJA_00296	CDS	1140			COG0053	putative cation efflux system protein
LOIDMEJA_00297	CDS	834	fabG_3	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
LOIDMEJA_00298	CDS	567		3.6.3.-		Putative multidrug export ATP-binding/permease protein
LOIDMEJA_00299	CDS	279				hypothetical protein
LOIDMEJA_00300	CDS	636	hflD		COG2915	High frequency lysogenization protein HflD
LOIDMEJA_00301	CDS	1113	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
LOIDMEJA_00302	CDS	498	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
LOIDMEJA_00303	CDS	255	moaD		COG1977	Molybdopterin synthase sulfur carrier subunit
LOIDMEJA_00304	CDS	456	moaE	2.8.1.12	COG0314	Molybdopterin synthase catalytic subunit
LOIDMEJA_00305	CDS	543	rluE	5.4.99.20	COG1187	Ribosomal large subunit pseudouridine synthase E
LOIDMEJA_00306	CDS	267	cspD		COG1278	Cold shock-like protein CspD
LOIDMEJA_00307	CDS	357	clpS		COG2127	ATP-dependent Clp protease adapter protein ClpS
LOIDMEJA_00308	CDS	2259	clpA		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpA
LOIDMEJA_00309	CDS	216	infA		COG0361	Translation initiation factor IF-1
LOIDMEJA_00310	CDS	711	bpt	2.3.2.29	COG2935	Aspartate/glutamate leucyltransferase
LOIDMEJA_00311	CDS	711	aat	2.3.2.6	COG2360	Leucyl/phenylalanyl-tRNA--protein transferase
LOIDMEJA_00312	CDS	945	trxB	1.8.1.9	COG0492	Thioredoxin reductase
LOIDMEJA_00313	CDS	282				hypothetical protein
LOIDMEJA_00314	CDS	345				hypothetical protein
LOIDMEJA_00315	CDS	402	modB		COG4149	Molybdenum transport system permease protein ModB
LOIDMEJA_00316	CDS	1074	malK_1	3.6.3.19	COG3839	Maltose/maltodextrin import ATP-binding protein MalK
LOIDMEJA_00317	CDS	939	srkA	2.7.11.1	COG2334	Stress response kinase A
LOIDMEJA_00318	CDS	1161	plsB	2.3.1.15	COG2937	Glycerol-3-phosphate acyltransferase
LOIDMEJA_00319	CDS	774	tauE			putative sulfite/organosulfonate exporter TauE
LOIDMEJA_00320	CDS	801	bacC_1	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
LOIDMEJA_00321	CDS	414				hypothetical protein
LOIDMEJA_00322	CDS	543	syd			Protein Syd
LOIDMEJA_00323	CDS	1305	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
LOIDMEJA_00324	CDS	684				hypothetical protein
LOIDMEJA_00325	CDS	558	ogt	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
LOIDMEJA_00326	CDS	528	alkA		COG0122	putative bifunctional transcriptional activator/DNA repair enzyme AlkA
LOIDMEJA_00327	CDS	417	metC	4.4.1.8	COG1168	Cystathionine beta-lyase
LOIDMEJA_00328	CDS	1317	gudP			putative glucarate transporter
LOIDMEJA_00329	CDS	348				hypothetical protein
LOIDMEJA_00330	CDS	807				hypothetical protein
LOIDMEJA_00331	CDS	1608	ybiT		COG0488	putative ABC transporter ATP-binding protein YbiT
