locus_tag	ftype	length_bp	gene	EC_number	COG	product
FJEGMMEB_00096	CDS	1878	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
FJEGMMEB_00097	CDS	636	rsmG	2.1.1.-	COG0357	Ribosomal RNA small subunit methyltransferase G
FJEGMMEB_00098	CDS	822	parA			Chromosome partitioning protein ParA
FJEGMMEB_00099	CDS	1236	parB			Chromosome-partitioning protein ParB
FJEGMMEB_00100	CDS	486				hypothetical protein
FJEGMMEB_00101	CDS	1023				hypothetical protein
FJEGMMEB_00102	CDS	531	lptE			LPS-assembly lipoprotein LptE
FJEGMMEB_00103	CDS	2556	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
FJEGMMEB_00104	CDS	573				hypothetical protein
FJEGMMEB_00105	CDS	1992	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
FJEGMMEB_00106	CDS	1965	yrrB_1			TPR repeat-containing protein YrrB
FJEGMMEB_00107	CDS	399				hypothetical protein
FJEGMMEB_00108	CDS	1389	bepA_2	3.4.-.-		Beta-barrel assembly-enhancing protease
FJEGMMEB_00109	CDS	1170				hypothetical protein
FJEGMMEB_00110	CDS	1953	bepA_3	3.4.-.-		Beta-barrel assembly-enhancing protease
FJEGMMEB_00111	CDS	1011	tam_1	2.1.1.144		Trans-aconitate 2-methyltransferase
FJEGMMEB_00112	CDS	606	thiE_1	2.5.1.3	COG0352	Thiamine-phosphate synthase
FJEGMMEB_00113	CDS	768	yggS		COG0325	Pyridoxal phosphate homeostasis protein
FJEGMMEB_00114	CDS	531				hypothetical protein
FJEGMMEB_00115	CDS	1005				hypothetical protein
FJEGMMEB_00116	CDS	690	sphR		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein SphR
FJEGMMEB_00117	CDS	792	xthA_1	3.1.11.2	COG0708	Exodeoxyribonuclease III
FJEGMMEB_00118	CDS	231				hypothetical protein
FJEGMMEB_00119	CDS	600	lolA		COG2834	Outer-membrane lipoprotein carrier protein
FJEGMMEB_00120	CDS	2382	ftsK		COG1674	DNA translocase FtsK
FJEGMMEB_00121	CDS	603	pspA_1	3.1.3.3	COG0406	Phosphoserine phosphatase 1
FJEGMMEB_00122	CDS	591	gpgP	3.1.3.85	COG0406	Glucosyl-3-phosphoglycerate phosphatase
FJEGMMEB_00123	CDS	1197	dapL_1	2.6.1.83	COG0436	LL-diaminopimelate aminotransferase
FJEGMMEB_00124	CDS	339	glnK		COG0347	Nitrogen regulatory protein P-II 2
FJEGMMEB_00125	CDS	1329	amtB			Ammonia channel
FJEGMMEB_00126	CDS	1188	ubiI	1.14.13.-	COG0654	2-octaprenylphenol hydroxylase
FJEGMMEB_00127	CDS	999				hypothetical protein
FJEGMMEB_00128	CDS	1116	ald	1.4.1.1	COG0686	Alanine dehydrogenase
FJEGMMEB_00129	CDS	693	bicA_1		COG0659	Bicarbonate transporter BicA
FJEGMMEB_00130	CDS	495	ymdB_1	3.5.1.-	COG2110	O-acetyl-ADP-ribose deacetylase
FJEGMMEB_00131	CDS	2601	mutS		COG0249	DNA mismatch repair protein MutS
FJEGMMEB_00132	CDS	2790	glnD		COG2844	Bifunctional uridylyltransferase/uridylyl-removing enzyme
FJEGMMEB_00133	CDS	1551	murJ		COG0728	putative lipid II flippase MurJ
FJEGMMEB_00134	CDS	1011	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
FJEGMMEB_00135	CDS	981				hypothetical protein
FJEGMMEB_00136	CDS	1017	pgaB_1	3.5.1.-	COG0726	Poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase
FJEGMMEB_00137	CDS	567	ddpX_1	3.4.13.22	COG2173	D-alanyl-D-alanine dipeptidase
FJEGMMEB_00138	CDS	705	tsaB_1		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
FJEGMMEB_00139	CDS	459	rimI_1	2.3.1.128	COG0456	Ribosomal-protein-alanine acetyltransferase
FJEGMMEB_00140	CDS	414	ros_1		COG4957	Transcriptional regulatory protein ros
FJEGMMEB_00141	CDS	450	fur_1		COG0735	Ferric uptake regulation protein
FJEGMMEB_00142	CDS	1323	miaB_1	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
FJEGMMEB_00143	CDS	987			COG1702	PhoH-like protein
FJEGMMEB_00144	CDS	534	ybeY_1	3.1.-.-	COG0319	Endoribonuclease YbeY
FJEGMMEB_00145	CDS	969	tlyC_1		COG1253	Hemolysin C
FJEGMMEB_00146	CDS	1659	lnt_1	2.3.1.-	COG0815	Apolipoprotein N-acyltransferase
FJEGMMEB_00147	CDS	501				hypothetical protein
FJEGMMEB_00148	CDS	1173	metK_1	2.5.1.6	COG0192	S-adenosylmethionine synthase
FJEGMMEB_00149	CDS	888				hypothetical protein
FJEGMMEB_00150	CDS	1296	ahcY_1	3.3.1.1		Adenosylhomocysteinase
FJEGMMEB_00151	CDS	552				hypothetical protein
FJEGMMEB_00152	CDS	195				hypothetical protein
FJEGMMEB_00153	CDS	1479	divL	2.7.13.3		Sensor protein DivL
FJEGMMEB_00154	CDS	477	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
FJEGMMEB_00155	CDS	1014	amgK	2.7.1.-	COG3178	N-acetylmuramate/N-acetylglucosamine kinase
FJEGMMEB_00156	CDS	747	murU	2.7.7.-	COG1208	N-acetylmuramate alpha-1-phosphate uridylyltransferase
FJEGMMEB_00157	CDS	2970				hypothetical protein
FJEGMMEB_00158	CDS	3477	addA	3.1.-.-	COG1074	ATP-dependent helicase/nuclease subunit A
FJEGMMEB_00159	CDS	318	trxA		COG0526	Thioredoxin
FJEGMMEB_00160	CDS	1518			COG0500	putative protein RP789
FJEGMMEB_00161	CDS	1287	fpgS	6.3.2.17		Folylpolyglutamate synthase
FJEGMMEB_00162	CDS	813	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
FJEGMMEB_00163	CDS	1212	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
FJEGMMEB_00164	CDS	669	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
FJEGMMEB_00165	CDS	726	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
FJEGMMEB_00166	CDS	318				hypothetical protein
FJEGMMEB_00167	CDS	279	ihfB		COG0776	Integration host factor subunit beta
FJEGMMEB_00168	CDS	912	sppA_1	3.4.21.-	COG0616	Putative signal peptide peptidase SppA
FJEGMMEB_00169	CDS	1998	rpsA		COG0539	30S ribosomal protein S1
FJEGMMEB_00170	CDS	639	cmk	2.7.4.25	COG0283	Cytidylate kinase
FJEGMMEB_00171	CDS	1353	aroA	2.5.1.19		3-phosphoshikimate 1-carboxyvinyltransferase
FJEGMMEB_00172	CDS	363				hypothetical protein
FJEGMMEB_00173	tRNA	76				tRNA-Ala(ggc)
FJEGMMEB_00174	CDS	459	mip	5.2.1.8	COG0545	Outer membrane protein MIP
FJEGMMEB_00175	CDS	294				hypothetical protein
FJEGMMEB_00176	CDS	393				hypothetical protein
FJEGMMEB_00177	CDS	1194	livJ		COG0683	Leu/Ile/Val-binding protein
FJEGMMEB_00178	CDS	1203			COG0683	Leu/Ile/Val-binding protein 
FJEGMMEB_00179	CDS	867	livH_1		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
FJEGMMEB_00180	CDS	930				hypothetical protein
FJEGMMEB_00181	CDS	759	artM		COG1126	Arginine transport ATP-binding protein ArtM
FJEGMMEB_00182	CDS	1104	livF_1		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
FJEGMMEB_00183	CDS	1461	yfmT	1.2.1.3	COG1012	Putative aldehyde dehydrogenase YfmT
FJEGMMEB_00184	CDS	1698	yqiK		COG2268	Inner membrane protein YqiK
FJEGMMEB_00185	CDS	651	nicF_1	3.5.1.107	COG1335	Maleamate amidohydrolase
FJEGMMEB_00186	CDS	915	pgdA_1	3.5.1.-		Peptidoglycan deacetylase
FJEGMMEB_00187	CDS	1596	tfdB_1	1.14.13.20		2,4-dichlorophenol 6-monooxygenase
FJEGMMEB_00188	CDS	1113	limB_1	1.14.13.107		Limonene 1,2-monooxygenase
FJEGMMEB_00189	CDS	534				hypothetical protein
FJEGMMEB_00190	CDS	474				hypothetical protein
FJEGMMEB_00191	CDS	747	ubiG_1	2.1.1.222	COG2227	Ubiquinone biosynthesis O-methyltransferase
FJEGMMEB_00192	CDS	1218		2.7.2.4	COG0527	Aspartate kinase
FJEGMMEB_00193	CDS	2271	ptsP	2.7.3.9	COG3605	Phosphoenolpyruvate-dependent phosphotransferase system
FJEGMMEB_00194	CDS	1452				hypothetical protein
FJEGMMEB_00195	CDS	1248	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
FJEGMMEB_00196	CDS	1182	hemA_1	1.2.1.70	COG0373	Glutamyl-tRNA reductase
FJEGMMEB_00197	CDS	1098	prfA		COG0216	Peptide chain release factor RF1
FJEGMMEB_00198	CDS	858	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
FJEGMMEB_00199	CDS	660				hypothetical protein
FJEGMMEB_00200	CDS	363				hypothetical protein
FJEGMMEB_00201	CDS	1086	phoR_1	2.7.13.3	COG0642	Alkaline phosphatase synthesis sensor protein PhoR
FJEGMMEB_00202	CDS	1050	sphX_1		COG0226	Protein SphX
FJEGMMEB_00203	CDS	990	pstC1_1		COG0573	Phosphate transport system permease protein PstC 1
FJEGMMEB_00204	CDS	1248	pstA1_1		COG0581	Phosphate transport system permease protein PstA 1
FJEGMMEB_00205	CDS	828	pstB_1	3.6.3.27		Phosphate import ATP-binding protein PstB
FJEGMMEB_00206	CDS	693	phoB_1		COG0745	Phosphate regulon transcriptional regulatory protein PhoB
FJEGMMEB_00207	CDS	1287				hypothetical protein
FJEGMMEB_00208	CDS	291				hypothetical protein
FJEGMMEB_00209	CDS	762	baiA	1.1.1.392		3-alpha-hydroxycholanate dehydrogenase (NADP(+))
FJEGMMEB_00210	CDS	1635	ubiD_1	4.1.1.98	COG0043	3-octaprenyl-4-hydroxybenzoate carboxy-lyase
FJEGMMEB_00211	CDS	405	yabJ_2	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
FJEGMMEB_00212	CDS	519	nbaC_1	1.13.11.6		3-hydroxyanthranilate 3,4-dioxygenase
FJEGMMEB_00213	CDS	2337	cutL_1	1.2.5.3		Carbon monoxide dehydrogenase large chain
FJEGMMEB_00214	CDS	897		2.8.2.-		Glycolipid sulfotransferase
FJEGMMEB_00215	CDS	903	Hgd_1	1.1.1.291		2-(hydroxymethyl)glutarate dehydrogenase
FJEGMMEB_00216	CDS	804	ahlD	3.1.1.81		N-acyl homoserine lactonase
FJEGMMEB_00217	CDS	600	cysC	2.7.1.25	COG0529	putative adenylyl-sulfate kinase
FJEGMMEB_00218	CDS	489	pncC_1	3.5.1.42	COG1058	Nicotinamide-nucleotide amidohydrolase PncC
FJEGMMEB_00219	CDS	1263	dmdA	4.2.1.85		2,3-dimethylmalate dehydratase large subunit
FJEGMMEB_00220	CDS	507	DmdB_1	4.2.1.85		2,3-dimethylmalate dehydratase small subunit
FJEGMMEB_00221	CDS	642				hypothetical protein
FJEGMMEB_00222	CDS	720	ompR_1			Transcriptional regulatory protein OmpR
FJEGMMEB_00223	CDS	1491	envZ_1	2.7.13.3		Osmolarity sensor protein EnvZ
FJEGMMEB_00224	CDS	1215	smtB	2.8.3.22	COG1804	Succinyl-CoA--L-malate CoA-transferase beta subunit
FJEGMMEB_00225	CDS	1047				hypothetical protein
FJEGMMEB_00226	CDS	918	nlhH_1	3.1.1.1	COG0657	Carboxylesterase NlhH
FJEGMMEB_00227	CDS	867	coxM_2	1.2.5.3		Carbon monoxide dehydrogenase medium chain
FJEGMMEB_00228	CDS	477	coxS_1	1.2.5.3		Carbon monoxide dehydrogenase small chain
FJEGMMEB_00229	CDS	2271	hcrA_1	1.3.7.9		4-hydroxybenzoyl-CoA reductase subunit alpha
FJEGMMEB_00230	CDS	246				hypothetical protein
FJEGMMEB_00231	CDS	1593				hypothetical protein
FJEGMMEB_00232	CDS	891	dapA_1	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
FJEGMMEB_00233	CDS	1239	phzS_1	1.14.13.218	COG0654	5-methylphenazine-1-carboxylate 1-monooxygenase
FJEGMMEB_00234	CDS	456	hosA			Transcriptional regulator HosA
FJEGMMEB_00235	CDS	483				hypothetical protein
FJEGMMEB_00236	CDS	849	yisK_1		COG0179	putative protein YisK
FJEGMMEB_00237	CDS	417				hypothetical protein
FJEGMMEB_00238	CDS	282				hypothetical protein
FJEGMMEB_00239	CDS	372				hypothetical protein
FJEGMMEB_00240	CDS	1047	pyrC_1	3.5.2.3	COG0418	Dihydroorotase
FJEGMMEB_00241	CDS	1005	acuI	1.3.1.84	COG0604	Acrylyl-CoA reductase AcuI
FJEGMMEB_00242	CDS	471				hypothetical protein
FJEGMMEB_00243	CDS	702	esiB_1			Secretory immunoglobulin A-binding protein EsiB
FJEGMMEB_00244	CDS	1872	atm1		COG5265	ATM1-type heavy metal exporter
FJEGMMEB_00245	CDS	1296				hypothetical protein
FJEGMMEB_00246	CDS	321	prsA2	5.2.1.8	COG0760	Foldase protein PrsA 2
FJEGMMEB_00247	CDS	900	ribN_1			Riboflavin transporter
FJEGMMEB_00248	CDS	702	crp_1			CRP-like cAMP-activated global transcriptional regulator
FJEGMMEB_00249	CDS	1557	guaA	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
FJEGMMEB_00250	CDS	552				hypothetical protein
FJEGMMEB_00251	CDS	1308	rsmB_1	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
FJEGMMEB_00252	CDS	1476	guaB_1	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
FJEGMMEB_00253	CDS	702	rlmE	2.1.1.166	COG0293	Ribosomal RNA large subunit methyltransferase E
FJEGMMEB_00254	CDS	1119	ppx	3.6.1.11	COG0248	Exopolyphosphatase
FJEGMMEB_00255	CDS	2352	mcpQ_1		COG0840	Methyl-accepting chemotaxis protein McpQ
FJEGMMEB_00256	tRNA	75				tRNA-Gln(ctg)
FJEGMMEB_00257	CDS	459				hypothetical protein
FJEGMMEB_00258	CDS	627				hypothetical protein
FJEGMMEB_00259	CDS	918		3.5.1.-	COG0123	Histone deacetylase-like amidohydrolase
FJEGMMEB_00260	CDS	1071				hypothetical protein
FJEGMMEB_00261	CDS	855	tfdA_1	1.14.11.-		Alpha-ketoglutarate-dependent 2,4-dichlorophenoxyacetate dioxygenase
FJEGMMEB_00262	CDS	1539	hbpA_1		COG0747	Heme-binding protein A
FJEGMMEB_00263	CDS	1539	hbpA_2		COG0747	Heme-binding protein A
FJEGMMEB_00264	CDS	2097	fadJ		COG1024	Fatty acid oxidation complex subunit alpha
FJEGMMEB_00265	CDS	1284				hypothetical protein
FJEGMMEB_00266	CDS	846	esiB_2			Secretory immunoglobulin A-binding protein EsiB
FJEGMMEB_00267	CDS	609	mlaC_1		COG2854	putative phospholipid-binding protein MlaC
FJEGMMEB_00268	CDS	1020				hypothetical protein
FJEGMMEB_00269	CDS	2400	sdgC	1.14.13.209		Salicyloyl-CoA 5-hydroxylase
FJEGMMEB_00270	CDS	1218				hypothetical protein
FJEGMMEB_00271	CDS	780	tesE	4.2.1.132		2-hydroxyhexa-2,4-dienoate hydratase
FJEGMMEB_00272	CDS	606	yibF_1		COG0625	putative GST-like protein YibF
FJEGMMEB_00273	CDS	231				hypothetical protein
FJEGMMEB_00274	CDS	1014	tsaM1_1	1.14.14.-		Toluene-4-sulfonate monooxygenase system iron-sulfur subunit TsaM1
FJEGMMEB_00275	CDS	1059	tsaM1_2	1.14.14.-		Toluene-4-sulfonate monooxygenase system iron-sulfur subunit TsaM1
FJEGMMEB_00276	CDS	1179		1.3.99.-	COG1960	putative acyl-CoA dehydrogenase fadE25
FJEGMMEB_00277	CDS	822	actIII	1.3.1.-		Putative ketoacyl reductase
FJEGMMEB_00278	CDS	531				hypothetical protein
FJEGMMEB_00279	CDS	231				hypothetical protein
FJEGMMEB_00280	CDS	1011	afr_1	1.1.1.292		1,5-anhydro-D-fructose reductase
FJEGMMEB_00281	CDS	1515				hypothetical protein
FJEGMMEB_00282	CDS	474				hypothetical protein
FJEGMMEB_00283	CDS	969				hypothetical protein
FJEGMMEB_00284	CDS	447				hypothetical protein
FJEGMMEB_00285	CDS	1404				hypothetical protein
FJEGMMEB_00286	CDS	501				hypothetical protein
FJEGMMEB_00287	CDS	1803		3.1.4.-	COG2206	3'3'-cGAMP-specific phosphodiesterase 1
FJEGMMEB_00288	CDS	1602	tfdB_2	1.14.13.20		2,4-dichlorophenol 6-monooxygenase
FJEGMMEB_00289	CDS	213				hypothetical protein
FJEGMMEB_00290	CDS	498	cmtAc_1			p-cumate 2,3-dioxygenase system, small oxygenase component
FJEGMMEB_00291	CDS	1290	cmtAb	1.14.12.25	COG4638	p-cumate 2,3-dioxygenase system, large oxygenase component
FJEGMMEB_00292	CDS	708	novR_1	4.1.-.-		Decarboxylase NovR
FJEGMMEB_00293	CDS	945	ppsC_1	2.3.1.41		Phthiocerol/phenolphthiocerol synthesis polyketide synthase type I PpsC
FJEGMMEB_00294	CDS	1395	pepB	3.4.11.23	COG0260	Peptidase B
FJEGMMEB_00295	CDS	357				hypothetical protein
FJEGMMEB_00296	CDS	1014	auaH	1.1.1.394		Aurachin B dehydrogenase
FJEGMMEB_00297	tRNA	87				tRNA-Leu(cag)
FJEGMMEB_00298	CDS	615	rnd_1	3.1.13.5	COG0349	Ribonuclease D
FJEGMMEB_00299	CDS	1008	kdsD_1	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase KdsD
FJEGMMEB_00300	CDS	696				hypothetical protein
FJEGMMEB_00301	CDS	858	lptD_1			LPS-assembly protein LptD
FJEGMMEB_00302	CDS	825	lptB_1	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
FJEGMMEB_00303	CDS	1560	rpoN2		COG1508	RNA polymerase sigma-54 factor 2
FJEGMMEB_00304	CDS	465	ptsN		COG1762	Nitrogen regulatory protein
FJEGMMEB_00305	CDS	465	ibpA_1		COG0071	Small heat shock protein IbpA
FJEGMMEB_00306	CDS	777	fliC_1		COG1344	Flagellin
FJEGMMEB_00307	CDS	1578				putative protein
FJEGMMEB_00308	CDS	831				hypothetical protein
FJEGMMEB_00309	CDS	732	fnr_1		COG0664	Anaerobic regulatory protein
FJEGMMEB_00310	CDS	198				hypothetical protein
FJEGMMEB_00311	CDS	696	hrp1_1			Hypoxic response protein 1
FJEGMMEB_00312	CDS	1185	phaA	2.3.1.9		Acetyl-CoA acetyltransferase
FJEGMMEB_00313	CDS	657				hypothetical protein
FJEGMMEB_00314	CDS	150				hypothetical protein
FJEGMMEB_00315	CDS	1251	pobA_1	1.14.12.-		Phenoxybenzoate dioxygenase subunit alpha
FJEGMMEB_00316	CDS	870	dehH1_1	3.8.1.3		Haloacetate dehalogenase H-1
FJEGMMEB_00317	CDS	105				hypothetical protein
FJEGMMEB_00318	CDS	189				hypothetical protein
FJEGMMEB_00319	CDS	1134				hypothetical protein
FJEGMMEB_00320	CDS	378				hypothetical protein
FJEGMMEB_00321	CDS	1161	xghA	3.2.1.-		Xyloglucanase Xgh74A
FJEGMMEB_00322	CDS	921		2.8.2.-		Glycolipid sulfotransferase
FJEGMMEB_00323	CDS	1497	cfiA_1	6.4.1.7	COG0511	2-oxoglutarate carboxylase large subunit
FJEGMMEB_00324	CDS	1206	exuT			Hexuronate transporter
