locus_tag	ftype	length_bp	gene	EC_number	COG	product
PFLJALHC_00099	CDS	1188	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
PFLJALHC_00100	CDS	765	pgk/tpi		COG0126	Bifunctional PGK/TIM
PFLJALHC_00101	CDS	351	secG		COG1314	putative protein-export membrane protein SecG
PFLJALHC_00102	tRNA	85				tRNA-Leu(gag)
PFLJALHC_00103	CDS	1059	smc_2			Chromosome partition protein Smc
PFLJALHC_00104	CDS	1302	yrrB_1			TPR repeat-containing protein YrrB
PFLJALHC_00105	CDS	705	gph_1	3.1.3.18	COG0546	Phosphoglycolate phosphatase
PFLJALHC_00106	CDS	366	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
PFLJALHC_00107	CDS	1533	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
PFLJALHC_00108	CDS	348				hypothetical protein
PFLJALHC_00109	CDS	1590	recN		COG0497	DNA repair protein RecN
PFLJALHC_00110	CDS	1254	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
PFLJALHC_00111	CDS	1350	trkA		COG0569	Trk system potassium uptake protein TrkA
PFLJALHC_00112	CDS	1470	trkH		COG0168	Trk system potassium uptake protein TrkH
PFLJALHC_00113	CDS	771		4.2.1.150	COG1024	Crotonyl-CoA hydratase
PFLJALHC_00114	CDS	1038				hypothetical protein
PFLJALHC_00115	CDS	1032		5.1.1.20	COG4948	L-Ala-D/L-Glu epimerase
PFLJALHC_00116	CDS	426				hypothetical protein
PFLJALHC_00117	CDS	252				hypothetical protein
PFLJALHC_00118	CDS	309				hypothetical protein
PFLJALHC_00119	CDS	1137				hypothetical protein
PFLJALHC_00120	CDS	585	thiQ	3.6.3.-	COG3840	Thiamine import ATP-binding protein ThiQ
PFLJALHC_00121	CDS	1626				hypothetical protein
PFLJALHC_00122	CDS	828		3.1.1.10		Tropinesterase
PFLJALHC_00123	CDS	408	yhaH		COG3152	Inner membrane protein YhaH
PFLJALHC_00124	CDS	525				hypothetical protein
PFLJALHC_00125	CDS	1833	uvrC_1		COG0322	UvrABC system protein C
PFLJALHC_00126	CDS	1845	isp_1	3.4.21.-	COG1404	Major intracellular serine protease
PFLJALHC_00127	CDS	234				hypothetical protein
PFLJALHC_00128	CDS	501	rimM			Ribosome maturation factor RimM
PFLJALHC_00129	CDS	720	trmD	2.1.1.228		tRNA (guanine-N(1)-)-methyltransferase
PFLJALHC_00130	CDS	345	rplS		COG0335	50S ribosomal protein L19
PFLJALHC_00131	CDS	1164	tetA			Tetracycline resistance protein, class B
PFLJALHC_00132	CDS	1368	selA	2.9.1.1	COG1921	L-seryl-tRNA(Sec) selenium transferase
PFLJALHC_00133	CDS	1875	selB		COG3276	Selenocysteine-specific elongation factor
PFLJALHC_00134	CDS	2604	mutS		COG0249	DNA mismatch repair protein MutS
PFLJALHC_00135	CDS	1053				hypothetical protein
PFLJALHC_00136	CDS	864				hypothetical protein
PFLJALHC_00137	CDS	576	gmk	2.7.4.8	COG0194	Guanylate kinase
PFLJALHC_00138	CDS	276				hypothetical protein
PFLJALHC_00139	CDS	672	udg	3.2.2.27	COG1573	Type-4 uracil-DNA glycosylase
PFLJALHC_00140	CDS	1353	dnaC	3.6.4.12	COG0305	Replicative DNA helicase
PFLJALHC_00141	CDS	2196	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
PFLJALHC_00142	CDS	309	hup		COG0776	DNA-binding protein HU
PFLJALHC_00143	CDS	411	yrrK	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
PFLJALHC_00144	CDS	1494	lnt	2.3.1.-	COG0815	Apolipoprotein N-acyltransferase
PFLJALHC_00145	CDS	639				hypothetical protein
PFLJALHC_00146	CDS	726	ecfT			Energy-coupling factor transporter transmembrane protein EcfT
PFLJALHC_00147	CDS	732	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
PFLJALHC_00148	CDS	1080	htrA			Putative serine protease HtrA
PFLJALHC_00149	CDS	639	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
PFLJALHC_00150	CDS	771				hypothetical protein
PFLJALHC_00151	CDS	288				hypothetical protein
PFLJALHC_00152	CDS	237	tatAy			Sec-independent protein translocase protein TatAy
PFLJALHC_00153	CDS	972				hypothetical protein
PFLJALHC_00154	CDS	1008				hypothetical protein
PFLJALHC_00155	CDS	822				hypothetical protein
PFLJALHC_00156	CDS	1833				hypothetical protein
PFLJALHC_00157	CDS	1233	bamD_1			Outer membrane protein assembly factor BamD
PFLJALHC_00158	CDS	327				hypothetical protein
PFLJALHC_00159	CDS	336				hypothetical protein
PFLJALHC_00160	CDS	1335	yrrB_2			TPR repeat-containing protein YrrB
PFLJALHC_00161	CDS	1563				hypothetical protein
PFLJALHC_00162	CDS	1518	prsA1_1	5.2.1.8	COG0760	Foldase protein PrsA 1
PFLJALHC_00163	CDS	765	menB	4.1.3.36		1,4-dihydroxy-2-naphthoyl-CoA synthase
PFLJALHC_00164	CDS	882	yngG_1	4.1.3.4	COG0119	Hydroxymethylglutaryl-CoA lyase YngG
PFLJALHC_00165	CDS	1602		2.1.3.1	COG4799	Methylmalonyl-CoA carboxyltransferase 12S subunit
PFLJALHC_00166	CDS	2640	inlJ			Internalin-J
PFLJALHC_00167	CDS	885				hypothetical protein
PFLJALHC_00168	CDS	411		3.1.-.-	COG0824	Putative esterase
PFLJALHC_00169	CDS	957	accA	6.4.1.2		Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
PFLJALHC_00170	CDS	1044	tagO	2.7.8.33	COG0472	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
PFLJALHC_00171	CDS	864	wbbL	2.4.1.289	COG1216	N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase
PFLJALHC_00172	CDS	714	ppm1	2.4.1.-		Polyprenol monophosphomannose synthase
PFLJALHC_00173	CDS	870	rmlD_1	1.1.1.133		dTDP-4-dehydrorhamnose reductase
PFLJALHC_00174	CDS	1017				hypothetical protein
PFLJALHC_00175	CDS	123				hypothetical protein
PFLJALHC_00176	CDS	1368				hypothetical protein
PFLJALHC_00177	CDS	3276				hypothetical protein
PFLJALHC_00178	CDS	852				hypothetical protein
PFLJALHC_00179	CDS	819	lgt	2.4.99.-		Prolipoprotein diacylglyceryl transferase
PFLJALHC_00180	CDS	834				hypothetical protein
PFLJALHC_00181	CDS	717				hypothetical protein
PFLJALHC_00182	CDS	1803	lepA	3.6.5.-	COG0481	Elongation factor 4
PFLJALHC_00183	CDS	1002	fabH_1	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
PFLJALHC_00184	CDS	477				hypothetical protein
PFLJALHC_00185	CDS	795	ydjP	3.-.-.-	COG0596	AB hydrolase superfamily protein YdjP
PFLJALHC_00186	CDS	2463	btuB_1			Vitamin B12 transporter BtuB
PFLJALHC_00187	CDS	450				hypothetical protein
PFLJALHC_00188	CDS	1617	nadE	6.3.5.1	COG0171	Glutamine-dependent NAD(+) synthetase
PFLJALHC_00189	CDS	273	acyP	3.6.1.7	COG1254	Acylphosphatase
PFLJALHC_00190	CDS	453				hypothetical protein
PFLJALHC_00191	CDS	1293	asnS	6.1.1.22		Asparagine--tRNA ligase
PFLJALHC_00192	CDS	558				hypothetical protein
PFLJALHC_00193	CDS	1224	zraR_1		COG2204	Transcriptional regulatory protein ZraR
PFLJALHC_00194	CDS	2007	uvrB		COG0556	UvrABC system protein B
PFLJALHC_00195	CDS	1290	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
PFLJALHC_00196	CDS	885	ftsY		COG0552	Signal recognition particle receptor FtsY
PFLJALHC_00197	CDS	597	pgsA_1	2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
PFLJALHC_00198	CDS	1326	ykoD	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
PFLJALHC_00199	CDS	990	sdsA	2.5.1.84		All-trans-nonaprenyl-diphosphate synthase (geranyl-diphosphate specific)
PFLJALHC_00200	CDS	738	tatC2		COG0805	Sec-independent protein translocase protein TatCy
PFLJALHC_00201	CDS	945	argK	3.6.5.-	COG1703	GTPase ArgK
PFLJALHC_00202	CDS	681	glxR		COG0664	CRP-like cAMP-activated global transcriptional regulator
PFLJALHC_00203	CDS	486			COG0664	Cyclic nucleotide-gated potassium channel
PFLJALHC_00204	CDS	1110	yhhT		COG0628	Putative transport protein YhhT
PFLJALHC_00205	CDS	255	rpsT		COG0268	30S ribosomal protein S20
PFLJALHC_00206	CDS	1467	guaB_1	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
PFLJALHC_00207	CDS	1533	hutH	4.3.1.3	COG2986	Histidine ammonia-lyase
PFLJALHC_00208	CDS	2817	dinG	3.6.4.12	COG0847	putative ATP-dependent helicase DinG 
PFLJALHC_00209	CDS	1239	menJ	1.3.99.38	COG0644	Menaquinone reductase
PFLJALHC_00210	CDS	822				hypothetical protein
PFLJALHC_00211	CDS	1449				hypothetical protein
PFLJALHC_00212	CDS	417				hypothetical protein
PFLJALHC_00213	CDS	390			COG0251	RutC family protein
PFLJALHC_00214	CDS	432				hypothetical protein
PFLJALHC_00215	CDS	2589	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
PFLJALHC_00216	CDS	1527				hypothetical protein
PFLJALHC_00217	CDS	2328				hypothetical protein
PFLJALHC_00218	CDS	1068				hypothetical protein
PFLJALHC_00219	CDS	402				hypothetical protein
PFLJALHC_00220	CDS	504				hypothetical protein
PFLJALHC_00221	CDS	1365	sad	1.2.1.16	COG1012	Succinate semialdehyde dehydrogenase [NAD(P)+] Sad
PFLJALHC_00222	CDS	2130	dapb1	3.4.14.-		Dipeptidyl aminopeptidase BI
PFLJALHC_00223	CDS	723				hypothetical protein
PFLJALHC_00224	CDS	1635	groL		COG0459	60 kDa chaperonin
PFLJALHC_00225	CDS	291	groS		COG0234	10 kDa chaperonin
PFLJALHC_00226	CDS	438	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
PFLJALHC_00227	CDS	372				hypothetical protein
PFLJALHC_00228	CDS	1047	mscS_1		COG0668	Small-conductance mechanosensitive channel
PFLJALHC_00229	CDS	1950	pepN_2	3.4.11.2		Aminopeptidase N
PFLJALHC_00230	CDS	1788				hypothetical protein
PFLJALHC_00231	CDS	258				hypothetical protein
PFLJALHC_00232	CDS	435				hypothetical protein
PFLJALHC_00233	CDS	198	csp		COG1278	Cold shock-like protein
PFLJALHC_00234	CDS	285				hypothetical protein
PFLJALHC_00235	CDS	2058				hypothetical protein
PFLJALHC_00236	CDS	813				hypothetical protein
PFLJALHC_00237	CDS	489				hypothetical protein
PFLJALHC_00238	CDS	186				hypothetical protein
PFLJALHC_00239	CDS	123	rpsG		COG0049	30S ribosomal protein S7
PFLJALHC_00240	CDS	2049	fusA_1		COG0480	Elongation factor G
PFLJALHC_00241	CDS	1191	tufA		COG0050	Elongation factor Tu
PFLJALHC_00242	CDS	309	rpsJ		COG0051	30S ribosomal protein S10
PFLJALHC_00243	CDS	618	rplC		COG0087	50S ribosomal protein L3
PFLJALHC_00244	CDS	627	rplD		COG0088	50S ribosomal protein L4
PFLJALHC_00245	CDS	315	rplW		COG0089	50S ribosomal protein L23
PFLJALHC_00246	CDS	825	rplB		COG0090	50S ribosomal protein L2
PFLJALHC_00247	CDS	267	rpsS			30S ribosomal protein S19
PFLJALHC_00248	CDS	345	rplV		COG0091	50S ribosomal protein L22
PFLJALHC_00249	CDS	639	rpsC		COG0092	30S ribosomal protein S3
PFLJALHC_00250	CDS	414	rplP		COG0197	50S ribosomal protein L16
PFLJALHC_00251	CDS	216	rpmC		COG0255	50S ribosomal protein L29
PFLJALHC_00252	CDS	267	rpsQ			30S ribosomal protein S17
PFLJALHC_00253	CDS	369	rplN		COG0093	50S ribosomal protein L14
PFLJALHC_00254	CDS	309	rplX		COG0198	50S ribosomal protein L24
PFLJALHC_00255	CDS	669	rplE			50S ribosomal protein L5
PFLJALHC_00256	CDS	186	rpsN1		COG0199	30S ribosomal protein S14
PFLJALHC_00257	CDS	399	rpsH		COG0096	30S ribosomal protein S8
PFLJALHC_00258	CDS	543	rplF			50S ribosomal protein L6
PFLJALHC_00259	CDS	372	rplR			50S ribosomal protein L18
PFLJALHC_00260	CDS	504	rpsE		COG0098	30S ribosomal protein S5
PFLJALHC_00261	CDS	189	rpmD		COG1841	50S ribosomal protein L30
PFLJALHC_00262	CDS	441	rplO		COG0200	50S ribosomal protein L15
PFLJALHC_00263	CDS	1314	secY		COG0201	Protein translocase subunit SecY
PFLJALHC_00264	CDS	807	map	3.4.11.18	COG0024	Methionine aminopeptidase 1
PFLJALHC_00265	CDS	372	rpsM		COG0099	30S ribosomal protein S13
PFLJALHC_00266	CDS	387	rpsK		COG0100	30S ribosomal protein S11
PFLJALHC_00267	CDS	618	rpsD			30S ribosomal protein S4
PFLJALHC_00268	CDS	972	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
PFLJALHC_00269	CDS	396	rplQ		COG0203	50S ribosomal protein L17
PFLJALHC_00270	CDS	1155				hypothetical protein
PFLJALHC_00271	CDS	1659	hutU_1	4.2.1.49	COG2987	Urocanate hydratase
PFLJALHC_00272	CDS	1200	hutI_1	3.5.2.7	COG1228	Imidazolonepropionase
PFLJALHC_00273	tRNA	75				tRNA-Cys(gca)
PFLJALHC_00274	CDS	1791	sglT_2			Sodium/glucose cotransporter
PFLJALHC_00275	CDS	684	mupP	3.1.3.-	COG0546	N-acetylmuramic acid 6-phosphate phosphatase
PFLJALHC_00276	CDS	1656	glgP	2.4.1.1	COG0058	Glycogen phosphorylase
PFLJALHC_00277	CDS	1515	malQ	2.4.1.25	COG1640	4-alpha-glucanotransferase
PFLJALHC_00278	CDS	795				hypothetical protein
PFLJALHC_00279	CDS	753				hypothetical protein
PFLJALHC_00280	CDS	987	secA_1		COG0653	Protein translocase subunit SecA
PFLJALHC_00281	CDS	1197	metC_1	4.4.1.8	COG0626	Cystathionine beta-lyase
PFLJALHC_00282	CDS	3213				hypothetical protein
PFLJALHC_00283	tRNA	84				tRNA-Leu(tag)
PFLJALHC_00284	CDS	585				hypothetical protein
PFLJALHC_00285	CDS	177				hypothetical protein
PFLJALHC_00286	CDS	282				hypothetical protein
PFLJALHC_00287	CDS	633	ctaE_1	1.9.3.1	COG1845	putative cytochrome c oxidase subunit 3
PFLJALHC_00288	CDS	582	ctaE_2	1.9.3.1	COG1845	Cytochrome c oxidase subunit 3
PFLJALHC_00289	CDS	1716	coxN_1	1.9.3.1	COG0843	Alternative cytochrome c oxidase subunit 1
PFLJALHC_00290	CDS	852	coxM_1	1.9.3.1	COG1622	Alternative cytochrome c oxidase subunit 2
PFLJALHC_00291	CDS	450			COG1959	Putative HTH-type transcriptional regulator
PFLJALHC_00292	CDS	714	crp			CRP-like cAMP-activated global transcriptional regulator
PFLJALHC_00293	CDS	837	coxM_2	1.9.3.1	COG1622	Alternative cytochrome c oxidase subunit 2
PFLJALHC_00294	CDS	225				hypothetical protein
PFLJALHC_00295	CDS	198				hypothetical protein
PFLJALHC_00296	CDS	303				hypothetical protein
PFLJALHC_00297	CDS	597	ctaE_3	1.9.3.1		Cytochrome c oxidase subunit 3
PFLJALHC_00298	CDS	1722	coxN_2	1.9.3.1	COG0843	Alternative cytochrome c oxidase subunit 1
PFLJALHC_00299	CDS	696				hypothetical protein
PFLJALHC_00300	CDS	135				hypothetical protein
PFLJALHC_00301	CDS	324	rsxB			Electron transport complex subunit RsxB
PFLJALHC_00302	CDS	159				hypothetical protein
PFLJALHC_00303	CDS	474				hypothetical protein
PFLJALHC_00304	CDS	927				hypothetical protein
PFLJALHC_00305	CDS	2991				hypothetical protein
PFLJALHC_00306	CDS	1119	petD			Cytochrome b6-f complex subunit 4
PFLJALHC_00307	CDS	792	petB_1		COG1290	Cytochrome b6
PFLJALHC_00308	CDS	549	petC_1	1.10.9.1		Cytochrome b6-f complex iron-sulfur subunit
PFLJALHC_00309	CDS	876				hypothetical protein
PFLJALHC_00310	CDS	153				hypothetical protein
PFLJALHC_00311	CDS	153				hypothetical protein
PFLJALHC_00312	CDS	111				hypothetical protein
PFLJALHC_00313	CDS	1302				hypothetical protein
PFLJALHC_00314	CDS	933	ctaA	1.3.-.-		Heme A synthase
PFLJALHC_00315	CDS	600	ypmQ		COG1999	SCO1 protein 
PFLJALHC_00316	CDS	882	ctaB	2.5.1.-	COG0109	Protoheme IX farnesyltransferase
PFLJALHC_00317	CDS	519				hypothetical protein
PFLJALHC_00318	CDS	4569		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
PFLJALHC_00319	CDS	1632		3.1.4.-	COG2206	Cyclic di-GMP phosphodiesterase
PFLJALHC_00320	CDS	267				hypothetical protein
PFLJALHC_00321	CDS	1803	sdcS_2		COG0471	Sodium-dependent dicarboxylate transporter SdcS
PFLJALHC_00322	CDS	597	sigW_1		COG1595	ECF RNA polymerase sigma factor SigW
PFLJALHC_00323	CDS	252				hypothetical protein
PFLJALHC_00324	CDS	177				hypothetical protein
PFLJALHC_00325	CDS	417		2.8.1.-	COG0607	Sulfurtransferase
PFLJALHC_00326	CDS	228				hypothetical protein
PFLJALHC_00327	CDS	387				hypothetical protein
PFLJALHC_00328	CDS	90				hypothetical protein
PFLJALHC_00329	CDS	210				hypothetical protein
PFLJALHC_00330	CDS	1362	mepA		COG0534	Multidrug export protein MepA
PFLJALHC_00331	CDS	285		4.2.1.96	COG2154	Putative pterin-4-alpha-carbinolamine dehydratase
PFLJALHC_00332	CDS	927	livH		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
PFLJALHC_00333	CDS	1032				hypothetical protein
PFLJALHC_00334	CDS	1167	braC		COG0683	Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein
PFLJALHC_00335	CDS	798	yxeO	3.6.3.-	COG1126	putative amino-acid import ATP-binding protein YxeO
PFLJALHC_00336	CDS	744	livF		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
PFLJALHC_00337	CDS	1833		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
PFLJALHC_00338	CDS	1038	add2	3.5.4.40	COG1816	Aminodeoxyfutalosine deaminase
PFLJALHC_00339	CDS	417				hypothetical protein
PFLJALHC_00340	CDS	735		1.-.-.-	COG1028	putative oxidoreductase
PFLJALHC_00341	CDS	1113				hypothetical protein
PFLJALHC_00342	CDS	1833	sglT_3			Sodium/glucose cotransporter
PFLJALHC_00343	CDS	1257			COG2385	putative protein
PFLJALHC_00344	CDS	1179				hypothetical protein
PFLJALHC_00345	CDS	1512	hyaD	2.4.1.212		Hyaluronan synthase
PFLJALHC_00346	CDS	1215	nagC		COG1940	N-acetylglucosamine repressor
PFLJALHC_00347	CDS	783			COG0627	putative protein
PFLJALHC_00348	CDS	2946	nagZ	3.2.1.52	COG1472	Beta-hexosaminidase
PFLJALHC_00349	CDS	819				hypothetical protein
PFLJALHC_00350	CDS	1167	anmK	2.7.1.170	COG2377	Anhydro-N-acetylmuramic acid kinase
PFLJALHC_00351	CDS	1338	yhbU	3.4.-.-	COG0826	putative protease YhbU
PFLJALHC_00352	CDS	2322	nagB	3.5.99.6	COG0363	Glucosamine-6-phosphate deaminase 1
PFLJALHC_00353	CDS	1200				hypothetical protein
PFLJALHC_00354	CDS	1101	pbpE_1		COG1680	Penicillin-binding protein 4*
PFLJALHC_00355	CDS	1380	steT		COG0531	Serine/threonine exchanger SteT
PFLJALHC_00356	CDS	1008	ykfA_1	3.4.16.-	COG1619	putative murein peptide carboxypeptidase
PFLJALHC_00357	CDS	675	ddpX	3.4.13.22	COG2173	D-alanyl-D-alanine dipeptidase
PFLJALHC_00358	CDS	549	spmB			Spore maturation protein B
PFLJALHC_00359	CDS	597	spmA		COG2715	Spore maturation protein A
PFLJALHC_00360	CDS	930	ykfA_2	3.4.16.-	COG1619	putative murein peptide carboxypeptidase
PFLJALHC_00361	CDS	1395	dac	3.4.16.4		D-alanyl-D-alanine carboxypeptidase
