locus_tag	ftype	length_bp	gene	EC_number	COG	product
FJCMKPOE_00147	CDS	843				hypothetical protein
FJCMKPOE_00148	CDS	1644	fadD3_1	6.2.1.41	COG0318	3-[(3aS,4S,7aS)-7a-methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoyl:CoA ligase
FJCMKPOE_00149	CDS	495				hypothetical protein
FJCMKPOE_00150	CDS	369	prdB_1	1.21.4.1		D-proline reductase subunit gamma
FJCMKPOE_00151	CDS	243				hypothetical protein
FJCMKPOE_00152	CDS	1155	dprA		COG0758	DNA processing protein DprA
FJCMKPOE_00153	CDS	2664	topA	5.99.1.2		DNA topoisomerase 1
FJCMKPOE_00154	CDS	2298	rnr	3.1.13.1	COG0557	Ribonuclease R
FJCMKPOE_00155	CDS	351				hypothetical protein
FJCMKPOE_00156	CDS	396				hypothetical protein
FJCMKPOE_00157	CDS	1287	ddaF	6.3.2.47		Dapdiamide A synthase
FJCMKPOE_00158	CDS	843	nfuA_2		COG0316	Fe/S biogenesis protein NfuA
FJCMKPOE_00159	CDS	615				hypothetical protein
FJCMKPOE_00160	CDS	345		2.8.1.-	COG0607	Sulfurtransferase
FJCMKPOE_00161	CDS	705				hypothetical protein
FJCMKPOE_00162	CDS	669				hypothetical protein
FJCMKPOE_00163	CDS	168	rpmG		COG0267	50S ribosomal protein L33
FJCMKPOE_00164	CDS	1404	pleD_1			Response regulator PleD
FJCMKPOE_00165	CDS	366	divK			Polar-differentiation response regulator DivK
FJCMKPOE_00166	CDS	279				hypothetical protein
FJCMKPOE_00167	CDS	735				hypothetical protein
FJCMKPOE_00168	CDS	921	mak	2.7.1.4	COG1940	Fructokinase
FJCMKPOE_00169	CDS	1260	dinB	2.7.7.7	COG0389	DNA polymerase IV
FJCMKPOE_00170	CDS	822				hypothetical protein
FJCMKPOE_00171	CDS	876	Y2-aiiA_1	3.1.1.81		N-acyl homoserine lactonase
FJCMKPOE_00172	CDS	1083	yngG_1	4.1.3.4	COG0119	Hydroxymethylglutaryl-CoA lyase YngG
FJCMKPOE_00173	CDS	309				hypothetical protein
FJCMKPOE_00174	CDS	387				hypothetical protein
FJCMKPOE_00175	CDS	1575		3.1.4.-		Multifunctional alkaline phosphatase superfamily protein
FJCMKPOE_00176	CDS	426				hypothetical protein
FJCMKPOE_00177	CDS	528				hypothetical protein
FJCMKPOE_00178	CDS	903	kynB_1	3.5.1.9		Kynurenine formamidase
FJCMKPOE_00179	CDS	1800	araC	4.2.1.25		L-arabonate dehydratase
FJCMKPOE_00180	CDS	510	tatC		COG0805	Sec-independent protein translocase protein TatC
FJCMKPOE_00181	CDS	435				hypothetical protein
FJCMKPOE_00182	CDS	609	maf		COG0424	Septum formation protein Maf
FJCMKPOE_00183	CDS	1110				hypothetical protein
FJCMKPOE_00184	CDS	825	yqfL	2.7.11.32	COG1806	Putative pyruvate, phosphate dikinase regulatory protein
FJCMKPOE_00185	CDS	1032	hemE_1	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
FJCMKPOE_00186	CDS	1053	hemH	4.99.1.1	COG0276	Ferrochelatase
FJCMKPOE_00187	CDS	453				hypothetical protein
FJCMKPOE_00188	CDS	765	bacC_1	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
FJCMKPOE_00189	CDS	1257	rho	3.6.4.-	COG1158	Transcription termination factor Rho
FJCMKPOE_00190	CDS	294				hypothetical protein
FJCMKPOE_00191	CDS	1170				hypothetical protein
FJCMKPOE_00192	CDS	975	qorA_1	1.6.5.5	COG0604	Quinone oxidoreductase 1
FJCMKPOE_00193	CDS	447	ogt	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
FJCMKPOE_00194	CDS	2133				hypothetical protein
FJCMKPOE_00195	CDS	1458	betC	3.1.6.6	COG3119	Choline-sulfatase
FJCMKPOE_00196	CDS	813	crt_1	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
FJCMKPOE_00197	CDS	849				hypothetical protein
FJCMKPOE_00198	CDS	1098	adh	1.1.1.1	COG1063	putative alcohol dehydrogenase adh
FJCMKPOE_00199	CDS	582				hypothetical protein
FJCMKPOE_00200	CDS	423	yqaA		COG1238	Inner membrane protein YqaA
FJCMKPOE_00201	CDS	621	gstB_2	2.5.1.18	COG0625	Glutathione S-transferase GST-6.0
FJCMKPOE_00202	CDS	489	prdB_2	1.21.4.1		D-proline reductase subunit gamma
FJCMKPOE_00203	CDS	327				hypothetical protein
FJCMKPOE_00204	CDS	870	sdpA_1	1.14.11.43		(S)-phenoxypropionate/alpha-ketoglutarate-dioxygenase
FJCMKPOE_00205	CDS	525				hypothetical protein
FJCMKPOE_00206	CDS	1167		1.3.99.-	COG1960	putative acyl-CoA dehydrogenase fadE25
FJCMKPOE_00207	CDS	747	gdhI_1	1.1.1.47	COG1028	Glucose 1-dehydrogenase 1
FJCMKPOE_00208	CDS	768	echA8_2	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA8
FJCMKPOE_00209	CDS	2364				putative membrane protein
FJCMKPOE_00210	CDS	1578	pccB_1	6.4.1.3	COG4799	Propionyl-CoA carboxylase beta chain
FJCMKPOE_00211	CDS	1599	fixN	1.9.3.1	COG3278	Cytochrome c oxidase subunit 1 , bacteroid
FJCMKPOE_00212	CDS	729				hypothetical protein
FJCMKPOE_00213	CDS	150				hypothetical protein
FJCMKPOE_00214	CDS	864	fixP		COG2010	Cbb3-type cytochrome c oxidase subunit FixP
FJCMKPOE_00215	CDS	1479				hypothetical protein
FJCMKPOE_00216	CDS	483				hypothetical protein
FJCMKPOE_00217	CDS	600				hypothetical protein
FJCMKPOE_00218	CDS	1041	sdgD	1.13.11.4		Gentisate 1,2-dioxygenase
FJCMKPOE_00219	CDS	342	dmpP	1.14.13.7		Phenol hydroxylase P5 protein
FJCMKPOE_00220	CDS	468	mexR		COG1846	Multidrug resistance operon repressor
FJCMKPOE_00221	CDS	789	lvr_1	1.1.1.-		Levodione reductase
FJCMKPOE_00222	CDS	882	kce	2.3.1.247	COG3246	3-keto-5-aminohexanoate cleavage enzyme
FJCMKPOE_00223	CDS	174				hypothetical protein
FJCMKPOE_00224	CDS	210	cspA_1		COG1278	Cold shock protein CspA
FJCMKPOE_00225	CDS	531	mnaT	2.3.1.-	COG1247	L-amino acid N-acyltransferase MnaT
FJCMKPOE_00226	CDS	840	puuD	3.5.1.94	COG2071	Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD
FJCMKPOE_00227	CDS	1038		1.-.-.-		Putative coenzyme F420-dependent oxidoreductase
FJCMKPOE_00228	CDS	384				hypothetical protein
FJCMKPOE_00229	CDS	786	bamD		COG4105	Outer membrane protein assembly factor BamD
FJCMKPOE_00230	CDS	1692	recN		COG0497	DNA repair protein RecN
FJCMKPOE_00231	CDS	2085	ligA	6.5.1.2	COG0272	DNA ligase
FJCMKPOE_00232	CDS	741	dpgD_1	4.2.1.17		Enoyl-CoA-hydratase
FJCMKPOE_00233	CDS	453				hypothetical protein
FJCMKPOE_00234	CDS	1101				hypothetical protein
FJCMKPOE_00235	CDS	1014	yfmJ	1.-.-.-	COG2130	Putative NADP-dependent oxidoreductase YfmJ
FJCMKPOE_00236	CDS	876		1.5.1.49	COG2423	Delta(1)-pyrroline-2-carboxylate reductase
FJCMKPOE_00237	CDS	1083				hypothetical protein
FJCMKPOE_00238	CDS	279				hypothetical protein
FJCMKPOE_00239	CDS	876	ribN_2			Riboflavin transporter
FJCMKPOE_00240	CDS	1146				hypothetical protein
FJCMKPOE_00241	CDS	1395	aroH	2.5.1.54	COG3200	Phospho-2-dehydro-3-deoxyheptonate aldolase
FJCMKPOE_00242	CDS	1488				hypothetical protein
FJCMKPOE_00243	CDS	1374	garB	1.8.1.16		Glutathione amide reductase
FJCMKPOE_00244	CDS	453				hypothetical protein
FJCMKPOE_00245	CDS	2658	alaS_1	6.1.1.7	COG0013	Alanine--tRNA ligase
FJCMKPOE_00246	CDS	1203			COG0664	Cyclic nucleotide-gated potassium channel
FJCMKPOE_00247	CDS	1254	bbsG_2	1.3.8.3		(R)-benzylsuccinyl-CoA dehydrogenase
FJCMKPOE_00248	CDS	1215	icd	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
FJCMKPOE_00249	CDS	585	fas6	3.2.2.-		Cytokinin riboside 5'-monophosphate phosphoribohydrolase
FJCMKPOE_00250	CDS	309	dpgD_2	4.2.1.17		Enoyl-CoA-hydratase
FJCMKPOE_00251	CDS	714	nicF_1	3.5.1.107	COG1335	Maleamate amidohydrolase
FJCMKPOE_00252	CDS	414				hypothetical protein
FJCMKPOE_00253	CDS	1734				hypothetical protein
FJCMKPOE_00254	CDS	402				hypothetical protein
FJCMKPOE_00255	CDS	918	ribN_3			Riboflavin transporter
FJCMKPOE_00256	CDS	864				hypothetical protein
FJCMKPOE_00257	CDS	1560	pccB_2	6.4.1.3	COG4799	Propionyl-CoA carboxylase beta chain
FJCMKPOE_00258	CDS	195				hypothetical protein
FJCMKPOE_00259	CDS	711	fnr		COG0664	Fumarate and nitrate reduction regulatory protein
FJCMKPOE_00260	CDS	468	ysnE	2.3.1.-		putative N-acetyltransferase YsnE
FJCMKPOE_00261	CDS	177				hypothetical protein
FJCMKPOE_00262	CDS	198	ctpB	3.6.3.-	COG2217	Cation-transporting P-type ATPase B
FJCMKPOE_00263	CDS	702	cutL_1	1.2.5.3		Carbon monoxide dehydrogenase large chain
FJCMKPOE_00264	CDS	657	tenA_1	3.5.99.2	COG0819	Aminopyrimidine aminohydrolase
FJCMKPOE_00265	CDS	753	ssuB	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
FJCMKPOE_00266	CDS	786	ribX_1			Riboflavin transport system permease protein RibX
FJCMKPOE_00267	CDS	939			COG0715	Putative thiamine biosynthesis protein
FJCMKPOE_00268	CDS	672	cspE		COG1278	Cold shock-like protein CspE
FJCMKPOE_00269	CDS	540	mrpE		COG1863	Na(+)/H(+) antiporter subunit E
FJCMKPOE_00270	CDS	294	mrpF		COG2212	Na(+)/H(+) antiporter subunit F
FJCMKPOE_00271	CDS	363	mrpG		COG1320	Na(+)/H(+) antiporter subunit G
FJCMKPOE_00272	CDS	606				hypothetical protein
FJCMKPOE_00273	CDS	417	mrpB		COG2111	Na(+)/H(+) antiporter subunit B
FJCMKPOE_00274	CDS	360	mnhC1		COG1006	Na(+)/H(+) antiporter subunit C1
FJCMKPOE_00275	CDS	1491	mrpD_1		COG0651	Na(+)/H(+) antiporter subunit D
FJCMKPOE_00276	CDS	1467	nuoL_1	1.6.5.11	COG1009	NADH-quinone oxidoreductase subunit L
FJCMKPOE_00277	CDS	246				hypothetical protein
FJCMKPOE_00278	CDS	1692	mrpD_2		COG0651	Na(+)/H(+) antiporter subunit D
FJCMKPOE_00279	CDS	102	cobS_1	2.7.8.26		Adenosylcobinamide-GDP ribazoletransferase
FJCMKPOE_00280	CDS	1275	hmp_1	1.14.12.17		Flavohemoprotein
FJCMKPOE_00281	CDS	1029	pcrC_1			Perchlorate reductase subunit gamma
FJCMKPOE_00282	CDS	1773	hyfA	1.-.-.-	COG1142	Hydrogenase-4 component A
FJCMKPOE_00283	CDS	819				hypothetical protein
FJCMKPOE_00284	CDS	756	lptB_2	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
FJCMKPOE_00285	CDS	939				hypothetical protein
FJCMKPOE_00286	CDS	927	livH_2		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
FJCMKPOE_00287	CDS	1227			COG0683	Leu/Ile/Val-binding protein 
FJCMKPOE_00288	CDS	1044	tdh_1	1.1.1.103	COG1063	L-threonine 3-dehydrogenase
FJCMKPOE_00289	CDS	819		5.1.3.31	COG1082	L-ribulose 3-epimerase
FJCMKPOE_00290	CDS	882	gnl_1	3.1.1.17		Gluconolactonase
FJCMKPOE_00291	CDS	636				hypothetical protein
FJCMKPOE_00292	CDS	705	fabG1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG1
FJCMKPOE_00293	CDS	111	tufA_1		COG0050	Elongation factor Tu
FJCMKPOE_00294	CDS	309	rpsJ		COG0051	30S ribosomal protein S10
FJCMKPOE_00295	CDS	825	rplC		COG0087	50S ribosomal protein L3
FJCMKPOE_00296	CDS	621	rplD		COG0088	50S ribosomal protein L4
FJCMKPOE_00297	CDS	294	rplW		COG0089	50S ribosomal protein L23
FJCMKPOE_00298	CDS	828	rplB		COG0090	50S ribosomal protein L2
FJCMKPOE_00299	CDS	279	rpsS		COG0185	30S ribosomal protein S19
FJCMKPOE_00300	CDS	381	rplV		COG0091	50S ribosomal protein L22
FJCMKPOE_00301	CDS	684	rpsC		COG0092	30S ribosomal protein S3
FJCMKPOE_00302	CDS	420	rplP		COG0197	50S ribosomal protein L16
FJCMKPOE_00303	CDS	207	rpmC		COG0255	50S ribosomal protein L29
FJCMKPOE_00304	CDS	243	rpsQ		COG0186	30S ribosomal protein S17
FJCMKPOE_00305	CDS	369	rplN		COG0093	50S ribosomal protein L14
FJCMKPOE_00306	CDS	324	rplX		COG0198	50S ribosomal protein L24
FJCMKPOE_00307	CDS	549	rplE		COG0094	50S ribosomal protein L5
FJCMKPOE_00308	CDS	306	rpsN		COG0199	30S ribosomal protein S14
FJCMKPOE_00309	CDS	399	rpsH		COG0096	30S ribosomal protein S8
FJCMKPOE_00310	CDS	534	rplF		COG0097	50S ribosomal protein L6
FJCMKPOE_00311	CDS	363	rplR		COG0256	50S ribosomal protein L18
FJCMKPOE_00312	CDS	585	rpsE		COG0098	30S ribosomal protein S5
FJCMKPOE_00313	CDS	198	rpmD		COG1841	50S ribosomal protein L30
FJCMKPOE_00314	CDS	501	rplO		COG0200	50S ribosomal protein L15
FJCMKPOE_00315	CDS	1347	secY		COG0201	Protein translocase subunit SecY
FJCMKPOE_00316	CDS	651	adk	2.7.4.3	COG0563	Adenylate kinase
FJCMKPOE_00317	CDS	372	rpsM		COG0099	30S ribosomal protein S13
FJCMKPOE_00318	CDS	390	rpsK		COG0100	30S ribosomal protein S11
FJCMKPOE_00319	CDS	1017	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
FJCMKPOE_00320	CDS	426	rplQ		COG0203	50S ribosomal protein L17
FJCMKPOE_00321	CDS	1416	degP	3.4.21.107	COG0265	Periplasmic serine endoprotease DegP
FJCMKPOE_00322	CDS	1332	rarA		COG2256	Replication-associated recombination protein A
FJCMKPOE_00323	CDS	381	crcB		COG0239	Putative fluoride ion transporter CrcB
FJCMKPOE_00324	CDS	1023	rluC	5.4.99.24	COG0564	Ribosomal large subunit pseudouridine synthase C
FJCMKPOE_00325	CDS	888	ydjP	3.-.-.-	COG0596	AB hydrolase superfamily protein YdjP
FJCMKPOE_00326	CDS	348				hypothetical protein
FJCMKPOE_00327	CDS	1521	emrB_2			Multidrug export protein EmrB
FJCMKPOE_00328	CDS	1446	fabH_1	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
