locus_tag	ftype	length_bp	gene	EC_number	COG	product
AOLIJJLK_00029	CDS	1173				hypothetical protein
AOLIJJLK_00030	tRNA	87				tRNA-Leu(taa)
AOLIJJLK_00031	CDS	1011	virS			HTH-type transcriptional regulator VirS
AOLIJJLK_00032	CDS	171				hypothetical protein
AOLIJJLK_00033	tRNA	74				tRNA-Cys(gca)
AOLIJJLK_00034	CDS	561	pgsA	2.7.8.5	COG0558	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
AOLIJJLK_00035	CDS	1854	uvrC		COG0322	UvrABC system protein C
AOLIJJLK_00036	CDS	1839	pld	3.1.4.4		Phospholipase D
AOLIJJLK_00037	CDS	1101	kynU	3.7.1.3		Kynureninase
AOLIJJLK_00038	CDS	1179				hypothetical protein
AOLIJJLK_00039	CDS	519	lrp_2		COG1522	Leucine-responsive regulatory protein
AOLIJJLK_00040	CDS	531				hypothetical protein
AOLIJJLK_00041	CDS	1011	lip2	3.1.1.3		Lipase 2
AOLIJJLK_00042	CDS	1017	dusA	1.3.1.-	COG0042	tRNA-dihydrouridine(20/20a) synthase
AOLIJJLK_00043	CDS	963	talB	2.2.1.2	COG0176	Transaldolase B
AOLIJJLK_00044	CDS	441				hypothetical protein
AOLIJJLK_00045	CDS	1086	aroC	4.2.3.5	COG0082	Chorismate synthase
AOLIJJLK_00046	CDS	921	prmB	2.1.1.298	COG2890	50S ribosomal protein L3 glutamine methyltransferase
AOLIJJLK_00047	CDS	546	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
AOLIJJLK_00048	CDS	240				hypothetical protein
AOLIJJLK_00049	CDS	249				hypothetical protein
AOLIJJLK_00050	CDS	858		3.1.1.10		Tropinesterase
AOLIJJLK_00051	CDS	420				hypothetical protein
AOLIJJLK_00052	CDS	1032	gpsA	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
AOLIJJLK_00053	CDS	1947	htpG		COG0326	Chaperone protein HtpG
AOLIJJLK_00054	CDS	450				hypothetical protein
AOLIJJLK_00055	CDS	519				hypothetical protein
AOLIJJLK_00056	CDS	1566	bicA		COG0659	Bicarbonate transporter BicA
AOLIJJLK_00057	CDS	1512	rhlE	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlE
AOLIJJLK_00058	CDS	492				hypothetical protein
AOLIJJLK_00059	CDS	960				hypothetical protein
AOLIJJLK_00060	CDS	1191	sat	2.7.7.4	COG2046	Sulfate adenylyltransferase
AOLIJJLK_00061	CDS	627	cysC	2.7.1.25	COG0529	Adenylyl-sulfate kinase
AOLIJJLK_00062	CDS	1179	yfdE_1	2.8.3.19	COG1804	Acetyl-CoA:oxalate CoA-transferase
AOLIJJLK_00063	CDS	1038		2.7.1.-	COG3173	Putative aminoglycoside phosphotransferase
AOLIJJLK_00064	CDS	969		1.13.12.16	COG2070	Nitronate monooxygenase
AOLIJJLK_00065	CDS	2073	fadB_1			Fatty acid oxidation complex subunit alpha
AOLIJJLK_00066	CDS	1122				hypothetical protein
AOLIJJLK_00067	CDS	1788	atsA_1	3.1.6.1	COG3119	Arylsulfatase
AOLIJJLK_00068	CDS	378				hypothetical protein
AOLIJJLK_00069	CDS	291				hypothetical protein
AOLIJJLK_00070	CDS	1524	pccB	6.4.1.3	COG4799	Propionyl-CoA carboxylase beta chain
AOLIJJLK_00071	CDS	1395				hypothetical protein
AOLIJJLK_00072	CDS	216				hypothetical protein
AOLIJJLK_00073	CDS	1038				hypothetical protein
AOLIJJLK_00074	CDS	1071	rbn	3.1.-.-	COG1234	Ribonuclease BN
AOLIJJLK_00075	CDS	594				hypothetical protein
AOLIJJLK_00076	CDS	588	nsaD	5.99.1.4		2-hydroxychromene-2-carboxylate isomerase
AOLIJJLK_00077	CDS	2208	qbdA	1.1.9.1		Quinohemoprotein alcohol dehydrogenase ADH IIB
AOLIJJLK_00078	CDS	828	crt_1	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
AOLIJJLK_00079	CDS	1227	mmgC_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
AOLIJJLK_00080	CDS	777	ptlF_1	1.1.1.340		1-deoxy-11-beta-hydroxypentalenate dehydrogenase
AOLIJJLK_00081	CDS	1110		1.-.-.-		NADH oxidase
AOLIJJLK_00082	CDS	591				hypothetical protein
AOLIJJLK_00083	CDS	315				hypothetical protein
AOLIJJLK_00084	CDS	1809		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD17
AOLIJJLK_00085	CDS	687	crt_2	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
AOLIJJLK_00086	CDS	765	gno	1.1.1.-		Gluconate 5-dehydrogenase
AOLIJJLK_00087	CDS	1689	atsA_2	3.1.6.1	COG3119	Arylsulfatase
AOLIJJLK_00088	CDS	1083				hypothetical protein
AOLIJJLK_00089	CDS	2448				hypothetical protein
AOLIJJLK_00090	CDS	321	bolA		COG0271	DNA-binding transcriptional regulator BolA
AOLIJJLK_00091	CDS	1173	oadB	4.1.1.3	COG1883	Oxaloacetate decarboxylase beta chain
AOLIJJLK_00092	CDS	1788		2.1.3.1	COG5016	Methylmalonyl-CoA carboxyltransferase 5S subunit
AOLIJJLK_00093	CDS	243	oadG	4.1.1.3		oxaloacetate decarboxylase gamma chain
AOLIJJLK_00094	CDS	1722	argS	6.1.1.19		Arginine--tRNA ligase
AOLIJJLK_00095	CDS	1239	gerN		COG0475	Na(+)/H(+)-K(+) antiporter GerN
AOLIJJLK_00096	CDS	456	ymdB	3.5.1.-	COG2110	O-acetyl-ADP-ribose deacetylase
AOLIJJLK_00097	CDS	1482	putP		COG0591	High-affinity proline transporter PutP
AOLIJJLK_00098	CDS	882	ttcA	2.8.1.-	COG0037	tRNA-cytidine(32) 2-sulfurtransferase
AOLIJJLK_00099	CDS	843				hypothetical protein
AOLIJJLK_00100	CDS	1302	bioA	2.6.1.62	COG0161	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
AOLIJJLK_00101	CDS	540	blc_1		COG3040	Outer membrane lipoprotein Blc
AOLIJJLK_00102	CDS	813				hypothetical protein
AOLIJJLK_00103	CDS	624	smrA	3.1.-.-	COG2840	putative DNA endonuclease SmrA
AOLIJJLK_00104	CDS	486	slyD_1	5.2.1.8	COG1047	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD
AOLIJJLK_00105	CDS	765				hypothetical protein
AOLIJJLK_00106	CDS	1221	dgcQ	2.7.7.65		putative diguanylate cyclase DgcQ
AOLIJJLK_00107	CDS	669	nfnB	1.-.-.-	COG0778	Nitroreductase NfnB
AOLIJJLK_00108	CDS	1812	dmdC_2	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
AOLIJJLK_00109	CDS	918				hypothetical protein
AOLIJJLK_00110	CDS	1035				putative HTH-type transcriptional regulator
AOLIJJLK_00111	CDS	2937				hypothetical protein
AOLIJJLK_00112	CDS	735	cmoA_1	2.1.3.-	COG0500	Carboxy-S-adenosyl-L-methionine synthase
AOLIJJLK_00113	CDS	1425	alkH_1	1.2.1.3		Aldehyde dehydrogenase
AOLIJJLK_00114	CDS	237				hypothetical protein
AOLIJJLK_00115	CDS	990	cmoB_1	2.5.1.-	COG0500	tRNA U34 carboxymethyltransferase
AOLIJJLK_00116	CDS	1116	ald_1	1.4.1.1	COG0686	Alanine dehydrogenase
AOLIJJLK_00117	CDS	498	lrp_3		COG1522	Leucine-responsive regulatory protein
AOLIJJLK_00118	tRNA	77				tRNA-Arg(acg)
AOLIJJLK_00119	CDS	576				hypothetical protein
AOLIJJLK_00120	CDS	639				hypothetical protein
AOLIJJLK_00121	CDS	363				hypothetical protein
AOLIJJLK_00122	CDS	174				hypothetical protein
AOLIJJLK_00123	CDS	2514	abo	1.5.3.19		4-methylaminobutanoate oxidase (formaldehyde-forming)
AOLIJJLK_00124	CDS	1668	fhs	6.3.4.3	COG2759	Formate--tetrahydrofolate ligase
AOLIJJLK_00125	CDS	828	rlmA	2.1.1.187	COG0500	23S rRNA (guanine(745)-N(1))-methyltransferase
AOLIJJLK_00126	CDS	1023	zraS	2.7.13.3		Sensor protein ZraS
AOLIJJLK_00127	CDS	216	ddrOC		COG1396	HTH-type transcriptional regulator DdrOC
AOLIJJLK_00128	CDS	945	udk	2.7.1.48	COG0572	Uridine kinase
AOLIJJLK_00129	CDS	420	ccpN		COG0517	Transcriptional repressor CcpN
AOLIJJLK_00130	CDS	1446	nuoN	1.6.5.11	COG1007	NADH-quinone oxidoreductase subunit N
AOLIJJLK_00131	CDS	1518	nuoM	1.6.5.11	COG1008	NADH-quinone oxidoreductase subunit M
AOLIJJLK_00132	CDS	1848	nuoL	1.6.5.11	COG1009	NADH-quinone oxidoreductase subunit L
AOLIJJLK_00133	CDS	315	nuoK	1.6.5.11	COG0713	NADH-quinone oxidoreductase subunit K
AOLIJJLK_00134	CDS	507	nuoJ	1.6.5.11	COG0839	NADH-quinone oxidoreductase subunit J
AOLIJJLK_00135	CDS	306				hypothetical protein
AOLIJJLK_00136	CDS	516	nuoI	1.6.5.11	COG1143	NADH-quinone oxidoreductase subunit I
AOLIJJLK_00137	CDS	978	nuoH	1.6.5.11	COG1005	NADH-quinone oxidoreductase subunit H
AOLIJJLK_00138	CDS	2763	nuoG	1.6.5.11	COG1034	NADH-quinone oxidoreductase subunit G
AOLIJJLK_00139	CDS	1281	nuoF	1.6.5.11	COG1894	NADH-quinone oxidoreductase subunit F
AOLIJJLK_00140	CDS	519	nuoE_1	1.6.5.11	COG1905	NADH-quinone oxidoreductase subunit E
AOLIJJLK_00141	CDS	1752	nuoC	1.6.5.11	COG0649	NADH-quinone oxidoreductase subunit C/D
AOLIJJLK_00142	CDS	639	nuoB	1.6.5.11	COG0377	NADH-quinone oxidoreductase subunit B
AOLIJJLK_00143	CDS	441	ndhC	1.6.5.-		NAD(P)H-quinone oxidoreductase subunit 3
AOLIJJLK_00144	CDS	1293	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
AOLIJJLK_00145	CDS	1179	hisZ		COG3705	ATP phosphoribosyltransferase regulatory subunit
AOLIJJLK_00146	CDS	186				hypothetical protein
AOLIJJLK_00147	CDS	870	hflC		COG0330	Modulator of FtsH protease HflC
AOLIJJLK_00148	CDS	1134	hflK		COG0330	Modulator of FtsH protease HflK
AOLIJJLK_00149	CDS	1302	hflX		COG2262	GTPase HflX
AOLIJJLK_00150	CDS	294	hfq			RNA-binding protein Hfq
AOLIJJLK_00151	CDS	957	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
AOLIJJLK_00152	CDS	1818	mutL			DNA mismatch repair protein MutL
AOLIJJLK_00153	CDS	1326	amiC	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase AmiC
AOLIJJLK_00154	CDS	480	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
AOLIJJLK_00155	CDS	1503	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
AOLIJJLK_00156	CDS	1107	queG	1.17.99.6	COG1600	Epoxyqueuosine reductase
AOLIJJLK_00157	CDS	549	orn	3.1.-.-	COG1949	Oligoribonuclease
AOLIJJLK_00158	CDS	1026	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
AOLIJJLK_00159	CDS	816	rhdA	2.8.1.1	COG2897	Thiosulfate sulfurtransferase
AOLIJJLK_00160	CDS	864	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
AOLIJJLK_00161	CDS	1467		3.1.4.-	COG2206	Cyclic di-GMP phosphodiesterase
AOLIJJLK_00162	CDS	1056	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
AOLIJJLK_00163	CDS	1422	gltD	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
AOLIJJLK_00164	CDS	4470	gltB	1.4.1.13	COG0067	Glutamate synthase [NADPH] large chain
AOLIJJLK_00165	CDS	1128	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
AOLIJJLK_00166	CDS	519	aroK_1	2.7.1.71	COG0703	Shikimate kinase 1
AOLIJJLK_00167	CDS	1326	pilQ		COG4796	Type IV pilus biogenesis and competence protein PilQ
AOLIJJLK_00168	CDS	144	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
AOLIJJLK_00169	CDS	249	moaD		COG1977	Molybdopterin synthase sulfur carrier subunit
AOLIJJLK_00170	CDS	465	moaE	2.8.1.12	COG0314	Molybdopterin synthase catalytic subunit
AOLIJJLK_00171	CDS	591	mobA	2.7.7.77	COG0746	Molybdenum cofactor guanylyltransferase
AOLIJJLK_00172	CDS	741	thiF	2.7.7.73	COG0476	Sulfur carrier protein ThiS adenylyltransferase
AOLIJJLK_00173	CDS	525	moaB		COG0521	Molybdenum cofactor biosynthesis protein B
AOLIJJLK_00174	CDS	1197	moeA	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase
AOLIJJLK_00175	CDS	1008	moaA	4.1.99.22		GTP 3',8-cyclase
AOLIJJLK_00176	CDS	744				hypothetical protein
AOLIJJLK_00177	CDS	1278	tetC			Transposon Tn10 TetC protein
AOLIJJLK_00178	CDS	1158	adh1	1.1.1.192	COG1454	Long-chain-alcohol dehydrogenase 1
AOLIJJLK_00179	CDS	429		3.1.2.28		1,4-dihydroxy-2-naphthoyl-CoA hydrolase
AOLIJJLK_00180	CDS	801	ptlF_2	1.1.1.340		1-deoxy-11-beta-hydroxypentalenate dehydrogenase
AOLIJJLK_00181	CDS	1044	mltC_1	4.2.2.-	COG0741	Membrane-bound lytic murein transglycosylase C
AOLIJJLK_00182	CDS	891	tesB	3.1.2.-	COG1946	Acyl-CoA thioesterase 2
AOLIJJLK_00183	CDS	1179		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
AOLIJJLK_00184	CDS	1140	acdA_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
AOLIJJLK_00185	CDS	1215		1.3.8.1	COG1960	Acyl-CoA dehydrogenase, short-chain specific
AOLIJJLK_00186	CDS	915		1.1.1.-	COG1028	Putative short-chain type dehydrogenase/reductase
AOLIJJLK_00187	CDS	978	qorA_1	1.6.5.5	COG0604	Quinone oxidoreductase 1
AOLIJJLK_00188	CDS	1506	nhaB		COG3067	Na(+)/H(+) antiporter NhaB
AOLIJJLK_00189	CDS	849	nudC_1	3.6.1.22	COG2816	NADH pyrophosphatase
AOLIJJLK_00190	CDS	1086	sohB	3.4.21.-	COG0616	putative protease SohB
AOLIJJLK_00191	CDS	1020		3.1.4.-	COG2206	Cyclic di-GMP phosphodiesterase
AOLIJJLK_00192	CDS	1170	magA		COG0475	Iron transporter MagA
AOLIJJLK_00193	CDS	486				hypothetical protein
AOLIJJLK_00194	CDS	1665	sir	1.8.7.1	COG0155	Sulfite reductase [ferredoxin]
AOLIJJLK_00195	CDS	117				hypothetical protein
AOLIJJLK_00196	CDS	1062	nadA	2.5.1.72	COG0379	Quinolinate synthase A
AOLIJJLK_00197	CDS	1452	bepA_1	3.4.-.-	COG4783	Beta-barrel assembly-enhancing protease
AOLIJJLK_00198	CDS	1089				hypothetical protein
AOLIJJLK_00199	CDS	2868	ptrA	3.4.24.55	COG1025	Protease 3
AOLIJJLK_00200	CDS	2727	aceE	1.2.4.1	COG2609	Pyruvate dehydrogenase E1 component
AOLIJJLK_00201	CDS	1653	aceF	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
AOLIJJLK_00202	CDS	441	gloA	4.4.1.5	COG0346	Lactoylglutathione lyase
AOLIJJLK_00203	CDS	1092				hypothetical protein
AOLIJJLK_00204	CDS	1188	fabV	1.3.1.9	COG3007	Enoyl-[acyl-carrier-protein] reductase [NADH]
AOLIJJLK_00205	CDS	960	lpxL	2.3.1.241	COG1560	Lipid A biosynthesis lauroyltransferase
AOLIJJLK_00206	CDS	879	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
AOLIJJLK_00207	CDS	1038	bamC			Outer membrane protein assembly factor BamC
AOLIJJLK_00208	CDS	762	yycJ	3.-.-.-	COG1235	Putative metallo-hydrolase YycJ
AOLIJJLK_00209	CDS	438	inlB		COG4886	Internalin B
AOLIJJLK_00210	CDS	849	rsmJ	2.1.1.242		Ribosomal RNA small subunit methyltransferase J
AOLIJJLK_00211	CDS	876				hypothetical protein
AOLIJJLK_00212	CDS	1155	dapE_1	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
AOLIJJLK_00213	CDS	660				hypothetical protein
AOLIJJLK_00214	CDS	1785	atm1		COG5265	ATM1-type heavy metal exporter
AOLIJJLK_00215	CDS	693	djlA_1			DnaJ-like protein DjlA
AOLIJJLK_00216	CDS	279				hypothetical protein
AOLIJJLK_00217	CDS	261				hypothetical protein
AOLIJJLK_00218	CDS	1068	aroF	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Tyr-sensitive
AOLIJJLK_00219	CDS	3429	addA	3.1.-.-	COG1074	ATP-dependent helicase/nuclease subunit A
AOLIJJLK_00220	CDS	2730	addB	3.6.4.12		ATP-dependent helicase/deoxyribonuclease subunit B
AOLIJJLK_00221	CDS	1257				hypothetical protein
AOLIJJLK_00222	CDS	465				hypothetical protein
AOLIJJLK_00223	CDS	1095	trmA	2.1.1.-	COG2265	tRNA/tmRNA (uracil-C(5))-methyltransferase
AOLIJJLK_00224	CDS	345		4.2.1.96		Putative pterin-4-alpha-carbinolamine dehydratase
AOLIJJLK_00225	CDS	297	tusE	2.8.1.-	COG2920	Sulfurtransferase TusE
AOLIJJLK_00226	CDS	678	yccA		COG0670	Modulator of FtsH protease YccA
AOLIJJLK_00227	CDS	726	lpxH	3.6.1.54	COG2908	UDP-2,3-diacylglucosamine hydrolase
AOLIJJLK_00228	CDS	510	ppiB	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase B
AOLIJJLK_00229	CDS	1761	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
AOLIJJLK_00230	CDS	1377	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
AOLIJJLK_00231	CDS	756			COG0584	putative protein
AOLIJJLK_00232	CDS	789		4.2.1.17		putative enoyl-CoA hydratase echA14
AOLIJJLK_00233	tRNA	76				tRNA-His(gtg)
AOLIJJLK_00234	tRNA	77				tRNA-Arg(tct)
AOLIJJLK_00235	CDS	411				hypothetical protein
AOLIJJLK_00236	CDS	372	msrB_1	1.8.4.12	COG0229	Peptide methionine sulfoxide reductase MsrB
AOLIJJLK_00237	CDS	744	thiK	2.7.1.89		Thiamine kinase
AOLIJJLK_00238	CDS	600				hypothetical protein
AOLIJJLK_00239	CDS	249				hypothetical protein
AOLIJJLK_00240	CDS	2094	fyuA_2		COG1629	Pesticin receptor
AOLIJJLK_00241	CDS	669	tag_1	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
AOLIJJLK_00242	CDS	669	leuE		COG1280	Leucine efflux protein
AOLIJJLK_00243	CDS	150				hypothetical protein
AOLIJJLK_00244	CDS	339				hypothetical protein
AOLIJJLK_00245	CDS	867	glpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
AOLIJJLK_00246	CDS	1938	acsA	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
AOLIJJLK_00247	CDS	858	hexR		COG1737	HTH-type transcriptional regulator HexR
AOLIJJLK_00248	CDS	1011	gap1	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase 1
AOLIJJLK_00249	CDS	1446	pykA	2.7.1.40	COG0469	Pyruvate kinase II
AOLIJJLK_00250	CDS	690	pgl	3.1.1.31		6-phosphogluconolactonase
AOLIJJLK_00251	CDS	1458	zwf	1.1.1.363	COG0364	Glucose-6-phosphate 1-dehydrogenase
AOLIJJLK_00252	CDS	618	eda		COG0800	KHG/KDPG aldolase
AOLIJJLK_00253	CDS	975	glk	2.7.1.2	COG0837	Glucokinase
AOLIJJLK_00254	CDS	1827	edd	4.2.1.12	COG0129	Phosphogluconate dehydratase
AOLIJJLK_00255	CDS	1596	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
AOLIJJLK_00256	CDS	936	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
AOLIJJLK_00257	CDS	441	fkpB	5.2.1.8	COG1047	FKBP-type 16 kDa peptidyl-prolyl cis-trans isomerase
AOLIJJLK_00258	CDS	498	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
AOLIJJLK_00259	CDS	2832	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
AOLIJJLK_00260	CDS	972	ribF		COG0196	Riboflavin biosynthesis protein RibF
AOLIJJLK_00261	CDS	1620	murJ		COG0728	putative lipid II flippase MurJ
AOLIJJLK_00262	CDS	267	rpsT		COG0268	30S ribosomal protein S20
AOLIJJLK_00263	CDS	1398	thrC	4.2.3.1	COG0498	Threonine synthase
AOLIJJLK_00264	CDS	1308	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
AOLIJJLK_00265	CDS	780	dsbC		COG1651	Thiol:disulfide interchange protein DsbC
AOLIJJLK_00266	CDS	339	glnK		COG0347	Nitrogen regulatory protein P-II 2
AOLIJJLK_00267	CDS	1236	amtB_1			Ammonia channel
AOLIJJLK_00268	CDS	339	glnB		COG0347	Nitrogen regulatory protein P-II
AOLIJJLK_00269	CDS	648				hypothetical protein
AOLIJJLK_00270	CDS	249	yqiC		COG2960	putative protein YqiC
AOLIJJLK_00271	CDS	1509	comM		COG0606	Competence protein ComM
AOLIJJLK_00272	CDS	822			COG0664	Cyclic nucleotide-gated potassium channel
AOLIJJLK_00273	CDS	630	rhtC		COG1280	Threonine efflux protein
AOLIJJLK_00274	CDS	948	eamA		COG0697	putative amino-acid metabolite efflux pump
AOLIJJLK_00275	CDS	981	qorA_2	1.6.5.5	COG0604	Quinone oxidoreductase 1
AOLIJJLK_00276	CDS	327	yciH		COG0023	putative protein YciH
AOLIJJLK_00277	CDS	1893	dapb3_1	3.4.14.-		Dipeptidyl aminopeptidase BIII
AOLIJJLK_00278	CDS	498	greB		COG0782	Transcription elongation factor GreB
AOLIJJLK_00279	CDS	636	pdxH	1.4.3.5	COG0259	Pyridoxine/pyridoxamine 5'-phosphate oxidase
AOLIJJLK_00280	CDS	582	kduD	1.1.1.127		2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
AOLIJJLK_00281	CDS	1503	clpB		COG0542	Chaperone protein ClpB
AOLIJJLK_00282	CDS	834	uhpA		COG2197	Transcriptional regulatory protein UhpA
AOLIJJLK_00283	CDS	477				hypothetical protein
AOLIJJLK_00284	CDS	1401	sdaA	4.3.1.17	COG1760	L-serine dehydratase 1
AOLIJJLK_00285	CDS	1104	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
AOLIJJLK_00286	CDS	912				Epimerase family protein
AOLIJJLK_00287	CDS	831		1.-.-.-		putative oxidoreductase
AOLIJJLK_00288	CDS	801	ybfF	3.1.-.-	COG0596	Esterase YbfF
AOLIJJLK_00289	CDS	1194	aspC	2.6.1.1	COG1448	Aspartate aminotransferase
AOLIJJLK_00290	CDS	510	aroK_2	2.7.1.71	COG0703	Shikimate kinase
AOLIJJLK_00291	CDS	897	nadK	2.7.1.23	COG0061	NAD kinase
AOLIJJLK_00292	CDS	597	glpG	3.4.21.105	COG0705	Rhomboid protease GlpG
AOLIJJLK_00293	CDS	258				hypothetical protein
AOLIJJLK_00294	CDS	831				hypothetical protein
AOLIJJLK_00295	CDS	2631	pepN_2	3.4.11.2	COG0308	Aminopeptidase N
AOLIJJLK_00296	CDS	1692	actP		COG4147	Cation/acetate symporter ActP
AOLIJJLK_00297	CDS	345				hypothetical protein
AOLIJJLK_00298	CDS	1716				hypothetical protein
AOLIJJLK_00299	CDS	1824				hypothetical protein
AOLIJJLK_00300	CDS	1011				hypothetical protein
AOLIJJLK_00301	CDS	555				hypothetical protein
AOLIJJLK_00302	CDS	981			COG1721	putative protein
AOLIJJLK_00303	CDS	954				hypothetical protein
AOLIJJLK_00304	CDS	4851	gdh	1.4.1.2	COG2902	NAD-specific glutamate dehydrogenase
AOLIJJLK_00305	CDS	2166	rlmL		COG0116	Ribosomal RNA large subunit methyltransferase K/L
AOLIJJLK_00306	CDS	240				hypothetical protein
AOLIJJLK_00307	CDS	435				hypothetical protein
AOLIJJLK_00308	CDS	486				hypothetical protein
AOLIJJLK_00309	CDS	1917	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
AOLIJJLK_00310	CDS	435	infC		COG0290	Translation initiation factor IF-3
AOLIJJLK_00311	CDS	195	rpmI		COG0291	50S ribosomal protein L35
AOLIJJLK_00312	CDS	357	rplT		COG0292	50S ribosomal protein L20
AOLIJJLK_00313	CDS	1014	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
AOLIJJLK_00314	CDS	2397	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
AOLIJJLK_00315	CDS	300	ihfA		COG0776	Integration host factor subunit alpha
AOLIJJLK_00316	CDS	360	bluR		COG0789	HTH-type transcriptional repressor BluR
AOLIJJLK_00317	tRNA	77				tRNA-Pro(ggg)
AOLIJJLK_00318	CDS	114				hypothetical protein
AOLIJJLK_00319	CDS	771	map	3.4.11.18	COG0024	Methionine aminopeptidase
